id,ref,hyp,ref_norm,hyp_norm
1903,"Когда все доступные ресурсы эффективно используются во всех функциональных подразделениях организации, то могут проявиться креативность и изобретательность.","Когда все доступные ресурсы эффективно используются во всех функционалях подразделениях организаций, то могут появиться креативность и изобретательность.",когда все доступные ресурсы эффективно используются во всех функциональных подразделениях организации то могут проявиться креативность и изобретательность,когда все доступные ресурсы эффективно используются во всех функционалях подразделениях организаций то могут появиться креативность и изобретательность
1725,"Серия ASUS Eee PC, ранее представленная во всём мире с ориентацией на такие факторы, как экономия средств и функциональность, стала горячей темой во время месяца информационных технологий в Тайбэе в 2007 году.","Серия ASUS-EPC, ранее представленная во всем мире с ориентацией нынтокие факторы как экономия, средств и функциональность, стала горячей темой во время месяца информационных технологий в Тайбе в 2007 году.",серия asus eee pc ранее представленная во всем мире с ориентацией на такие факторы как экономия средств и функциональность стала горячей темой во время месяца информационных технологий в тайбэе в 2007 году,серия asus epc ранее представленная во всем мире с ориентацией нынтокие факторы как экономия средств и функциональность стала горячей темой во время месяца информационных технологий в тайбе в 2007 году
1762,"Переносчиками являются свиньи, от которых через комаров болезнь затем передаётся человеку.","Переношечка меявляться свини, от которых через комыров болеют затем предоятствия человечество.",переносчиками являются свиньи от которых через комаров болезнь затем передается человеку,переношечка меявляться свини от которых через комыров болеют затем предоятствия человечество
1668,"Также может быть выгодно купить Wild Card, которая позволяет посещать национальные парки ЮАР либо выборочно, либо все.","Так же мжетбит выгоден купить вилткарт, которые позволяют посещать национальные парки Юар, либо выборушны, либо все.",также может быть выгодно купить wild card которая позволяет посещать национальные парки юар либо выборочно либо все,так же мжетбит выгоден купить вилткарт которые позволяют посещать национальные парки юар либо выборушны либо все
1757,"Только мутации в клетках зародышевой линии могут передаваться далее детям, в то время как мутации где-то ещё могут привести к гибели клеток или раку.","Только мутаций в клетках зарод дышевый линии могут передаваться далее детям. В то время, к мутациям геттей еще могут привести гибли клеток или раку.",только мутации в клетках зародышевой линии могут передаваться далее детям в то время как мутации где то еще могут привести к гибели клеток или раку,только мутаций в клетках зарод дышевый линии могут передаваться далее детям в то время к мутациям геттей еще могут привести гибли клеток или раку
1780,"Энергия кундалини (энергия просветления) в кундалини-йоге пробуждается через позы йоги, дыхательные упражнения, мантры и визуализации.","Энергия Кундалини — энергия просветления. В Кундалиниёги порбуждается через Позеёги — дыхательные упражнения, мантры и визуализации.",энергия кундалини энергия просветления в кундалини йоге пробуждается через позы йоги дыхательные упражнения мантры и визуализации,энергия кундалини энергия просветления в кундалиниеги порбуждается через позееги дыхательные упражнения мантры и визуализации
1822,"Султан Марокко перестроил город под названием Эд-Дар-эль-Бейда, а испанские торговцы, создавшие тут торговые базы, назвали его Касабланка.","Султан Морокко, перестроил город под названием Эд Дар Эль Бейда. А испанские торговцы, создавшие ту торговый базу, назвали его Кособланка.",султан марокко перестроил город под названием эд дар эль бейда а испанские торговцы создавшие тут торговые базы назвали его касабланка,султан морокко перестроил город под названием эд дар эль бейда а испанские торговцы создавшие ту торговый базу назвали его кособланка
1763,"Так же, как Луна притягивает Землю, при этом вызывая приливы, так и Млечный Путь воздействует на галактику в Стрельце.","Так же как луна притягивает Землю, претом вызывай преливы так и милечный путь воздействует на галактику — стрельцы.",так же как луна притягивает землю при этом вызывая приливы так и млечный путь воздействует на галактику в стрельце,так же как луна притягивает землю претом вызывай преливы так и милечный путь воздействует на галактику стрельцы
1884,"В частности, утверждается, что можно определить, лжет ли человек, при помощи правильной интерпретации его микровыражений.","В частности, уктуржидается, что можно определить лжет ли человек при помощи правильной интерпретацией его микроваражений.",в частности утверждается что можно определить лжет ли человек при помощи правильной интерпретации его микровыражений,в частности уктуржидается что можно определить лжет ли человек при помощи правильной интерпретацией его микроваражений
1722,53-летний Куомо начал свою деятельность на посту губернатора в начале этого года и подписал законопроект о легализации однополых браков в прошлом месяце.,Пяти истей трехлетник Кома начал свою деятельность на посту губернатора в начале этого года и подписал законопроект легализация на полых браков прошлым месяц.,53 летний куомо начал свою деятельность на посту губернатора в начале этого года и подписал законопроект о легализации однополых браков в прошлом месяце,пяти истей трехлетник кома начал свою деятельность на посту губернатора в начале этого года и подписал законопроект легализация на полых браков прошлым месяц
1768,"Большинство зданий по краям комплекса было перестроено, чтобы дать туристам более точное представление о том, как они выглядели изначально.","Большинство зданий по краям комплекса было переструя, чтобы дать туристам более точные представления, о том, как они выгодили изначально.",большинство зданий по краям комплекса было перестроено чтобы дать туристам более точное представление о том как они выглядели изначально,большинство зданий по краям комплекса было переструя чтобы дать туристам более точные представления о том как они выгодили изначально
1891,Лаккха Сингх исполнил чхаппан бхог бхаджан.  Певец Раджу Кханделвал пел вместе с ним.,"Лаксинг исполнил Чхаппанпхок Пхаджан, певец Раджо. Ханделвал, бел местис ним.",лаккха сингх исполнил чхаппан бхог бхаджан певец раджу кханделвал пел вместе с ним,лаксинг исполнил чхаппанпхок пхаджан певец раджо ханделвал бел местис ним
1962,Показатель pH определяется степенью насыщенности ионами водорода (H в pH) исследуемого химического соединения.,"Показатель пиаж определяется степенью насущности ионами водорода аж пиаж, исследуемого химического усыденения.",показатель ph определяется степенью насыщенности ионами водорода h в ph исследуемого химического соединения,показатель пиаж определяется степенью насущности ионами водорода аж пиаж исследуемого химического усыденения
1861,"В результате актёры курят косяки с марихуаной на сцене, и сам театр поощряет публику присоединиться.",В результате актеры курят косикис мырхуаны на сцене и сам театр пошрят публику присоединиться.,в результате актеры курят косяки с марихуаной на сцене и сам театр поощряет публику присоединиться,в результате актеры курят косикис мырхуаны на сцене и сам театр пошрят публику присоединиться
1715,"Обычные объявления в метро делаются только на каталонском языке, но незапланированные перебои объявляются автоматизированной системой на самых разных языках, включая испанский, английский, французский, арабский и японский.","Убычные объявления в метро делаются только на каталонской языке, но незапланированная перебой объявляется автоматизированной системой на самых разных языках, включая испанский, англинский, французский, арабский и японский.",обычные объявления в метро делаются только на каталонском языке но незапланированные перебои объявляются автоматизированной системой на самых разных языках включая испанский английский французский арабский и японский,убычные объявления в метро делаются только на каталонской языке но незапланированная перебой объявляется автоматизированной системой на самых разных языках включая испанский англинский французский арабский и японский
1882,"Учёные надеются понять, как образуются планеты, особенно то, как образовалась Земля, поскольку кометы сталкивались  с Землёй очень давно.","Ученые надеются понять, как образуются планеты, особенно то, как образовалась Земля, поскольку кометы сталкивали Землей очень давно.",ученые надеются понять как образуются планеты особенно то как образовалась земля поскольку кометы сталкивались с землей очень давно,ученые надеются понять как образуются планеты особенно то как образовалась земля поскольку кометы сталкивали землей очень давно
1885,Между 10:00 и 11:00 вечера по горному времени заключенные устроили пожар во дворе.,"Между 10 и 11 вечера, по горнумо времени, заключенны и устроили пожар во дворе.",между 10 00 и 11 00 вечера по горному времени заключенные устроили пожар во дворе,между 10 и 11 вечера по горнумо времени заключенны и устроили пожар во дворе
1729,"Например, ежегодно учащиеся школы Беннет в Северной Каролине создают сайт о своём посещении столицы штата, и каждый год этот сайт обновляется, но доступ к старым версиям по-прежнему сохраняется — они служат памятным альбомом.","Например, ежегодно учащиеся школок Беннет в Северно-Королиния создают сайты своём посещения сталицы штаты, и каждый год этот сайт обновляется, но доступ к старым версиям по-прежнему сохраняются, они служат памятным альбомам.",например ежегодно учащиеся школы беннет в северной каролине создают сайт о своем посещении столицы штата и каждый год этот сайт обновляется но доступ к старым версиям по прежнему сохраняется они служат памятным альбомом,например ежегодно учащиеся школок беннет в северно королиния создают сайты своем посещения сталицы штаты и каждый год этот сайт обновляется но доступ к старым версиям по прежнему сохраняются они служат памятным альбомам
1663,Долина Кочамо – главное направление в Чили для альпинизма. Она известна как Йосмит Южной Америки и имеет большое количество больших гранитных стен и скал.,Даринокачамы — главный направление в челедле альбинизма. Она известна как Йосмитт Южная Америка и имеет большое количество больших гранитных стены скал.,долина кочамо главное направление в чили для альпинизма она известна как йосмит южной америки и имеет большое количество больших гранитных стен и скал,даринокачамы главный направление в челедле альбинизма она известна как йосмитт южная америка и имеет большое количество больших гранитных стены скал
1795,"Начиная с 1988 года урны для избирательных бюллетеней должны быть прозрачными, чтобы избиратели и наблюдатели могли убедиться в том, что в начале голосования внутри нет конвертов и что к ним не добавлены какие-либо другие конверты, кроме конвертов тех людей, которых допустили к участию в голосовании и голоса которых подсчитали надлежащим образом.","Начиная с 1988 года, урны для избирательных билетей не должны быть прозрачными, чтобы избиратели и наблюдатели могли убедиться в том, что вначале голосования внутри нет конвертов, и что к ним не добавлены какие либо другие конверты, кроме конвертов тех людей, которых допустилек участию голосовании, и голоса которых подшитали над ряжащим образом.",начиная с 1988 года урны для избирательных бюллетеней должны быть прозрачными чтобы избиратели и наблюдатели могли убедиться в том что в начале голосования внутри нет конвертов и что к ним не добавлены какие либо другие конверты кроме конвертов тех людей которых допустили к участию в голосовании и голоса которых подсчитали надлежащим образом,начиная с 1988 года урны для избирательных билетей не должны быть прозрачными чтобы избиратели и наблюдатели могли убедиться в том что вначале голосования внутри нет конвертов и что к ним не добавлены какие либо другие конверты кроме конвертов тех людей которых допустилек участию голосовании и голоса которых подшитали над ряжащим образом
1943,"Чем ниже напряжение, тем более позитивна присутствующая в вас жизненная сила. Каждому человеку потенциально дано обрести абсолютные покой и чувство удовлетворения.","Чемни же напряжения, тем более позитивно присутствующие вас жизненное силы. Каждым человеку потенциально донообрести абсолютные покой и чувствы удовлетворения.",чем ниже напряжение тем более позитивна присутствующая в вас жизненная сила каждому человеку потенциально дано обрести абсолютные покой и чувство удовлетворения,чемни же напряжения тем более позитивно присутствующие вас жизненное силы каждым человеку потенциально донообрести абсолютные покой и чувствы удовлетворения
1836,"Людям с античных времен были известны основные химические элементы, такие как золото, серебро и медь, поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий.","Людям с античных времен были известны основные химические элементы, такие как золото, серебро и медь, поскольку их все можно встретить в природе в чистом виде и относителено легкой кодой бывать с помощью бримитивных орудий.",людям с античных времен были известны основные химические элементы такие как золото серебро и медь поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий,людям с античных времен были известны основные химические элементы такие как золото серебро и медь поскольку их все можно встретить в природе в чистом виде и относителено легкой кодой бывать с помощью бримитивных орудий
1776,"За ночь было изготовлено 150–200 копий, теперь известных как ""листовки Данлэпа"".","Занышь была изготовлено 150-200 копий, теперь известных как «Лестовки дам лапа».",за ночь было изготовлено 150 200 копий теперь известных как листовки данлэпа,занышь была изготовлено 150 200 копий теперь известных как лестовки дам лапа
1698,"Все во вселенной состоит из материи. Вся материя состоит из мельчайших частиц, называемых атомами.","Всё во Вселенная состоит из материи. Вся материя состоит из мельчашек-честит, называемых «атомами».",все во вселенной состоит из материи вся материя состоит из мельчайших частиц называемых атомами,все во вселенная состоит из материи вся материя состоит из мельчашек честит называемых атомами
1769,"Великая пирамида была возведена египтянами в третьем веке до нашей эры и является одним из множества больших пирамидальных сооружений, построенных, чтобы почтить память фараона.","Великая пирамида была возведена египтеном и втретен веки до нашей Ирры, и является одним из множества больших пирамидальных заружений построенных, чтобы почтить память фараоны.",великая пирамида была возведена египтянами в третьем веке до нашей эры и является одним из множества больших пирамидальных сооружений построенных чтобы почтить память фараона,великая пирамида была возведена египтеном и втретен веки до нашей ирры и является одним из множества больших пирамидальных заружений построенных чтобы почтить память фараоны
1863,"Сердцем тибетской медитации считается Йога Божеств. Посредством визуализации разнообразных божеств чистятся энергетические каналы, запускаются чакры и достигается просветлённость сознания.","С сердцем тибецкой медитацией считается йога божест. Посредством визуализаций разнообразных божест чистятся энергетические каналы, запускаются чакры и достигается просудилонное сознание.",сердцем тибетской медитации считается йога божеств посредством визуализации разнообразных божеств чистятся энергетические каналы запускаются чакры и достигается просветленность сознания,с сердцем тибецкой медитацией считается йога божест посредством визуализаций разнообразных божест чистятся энергетические каналы запускаются чакры и достигается просудилонное сознание
1809,"Шпалы начали применяться довольно давно для того, чтобы удерживать рельсы на месте. Однако впоследствии стало ясно, что пути были более эффективны при полосе из железа сверху.","Шпаллы начали применяться довольно давно для того, чтобы удерживать рельсы на месте, однако впоследствии стало ясно, что пути были более эффективны при полосе из железа сверху.",шпалы начали применяться довольно давно для того чтобы удерживать рельсы на месте однако впоследствии стало ясно что пути были более эффективны при полосе из железа сверху,шпаллы начали применяться довольно давно для того чтобы удерживать рельсы на месте однако впоследствии стало ясно что пути были более эффективны при полосе из железа сверху
1781,"Мадагаскар намного больше других и  является самобытным континентом в том, что касается дикой природы.","Мадагаскар намного больше других, является самобытным континентом, в том, что касается декой природы.",мадагаскар намного больше других и является самобытным континентом в том что касается дикой природы,мадагаскар намного больше других является самобытным континентом в том что касается декой природы
1825,"Если вы хотите находиться рядом со сценой, вам нужно приехать заранее, чтобы найти место для кемпинга вблизи от музыки.","Если вы хотите находиться рядом со сценой, вам нужно приехать заранее, чтобы нетейместа для кемпингов близи от музыки.",если вы хотите находиться рядом со сценой вам нужно приехать заранее чтобы найти место для кемпинга вблизи от музыки,если вы хотите находиться рядом со сценой вам нужно приехать заранее чтобы нетейместа для кемпингов близи от музыки
1855,"Львиные прайды ведут себя очень похоже со стаями волков или собак — животных, которые по повадкам удивительно похожи на львов (но не других крупных кошек) и тоже очень опасны для своих жертв.","Лвиней-прайды ведут себя очень похожи на валков или собак. Животных, которые поповатком, удивительны похожи на львов, но не других крупных кошек и тоже очень опасны для своих жертв.",львиные прайды ведут себя очень похоже со стаями волков или собак животных которые по повадкам удивительно похожи на львов но не других крупных кошек и тоже очень опасны для своих жертв,лвиней прайды ведут себя очень похожи на валков или собак животных которые поповатком удивительны похожи на львов но не других крупных кошек и тоже очень опасны для своих жертв
1806,"Поскольку световое загрязнение в период их расцвета не было такой проблемой, как сегодня, они обычно расположены в городах или в кампусах, до которых легче добраться, чем до тех, которые построены в наше время.","Поскольку световое загрязнение в период их расцвета не было такой проблемой как сегодня, а не обычно расположенных в городах или в компусах, до которых легче добраться, чем до тех, которые построены в наше время.",поскольку световое загрязнение в период их расцвета не было такой проблемой как сегодня они обычно расположены в городах или в кампусах до которых легче добраться чем до тех которые построены в наше время,поскольку световое загрязнение в период их расцвета не было такой проблемой как сегодня а не обычно расположенных в городах или в компусах до которых легче добраться чем до тех которые построены в наше время
