id,ref,hyp,ref_norm,hyp_norm
1821,Взаимосвязь между патологией мозга и поведением используется учёными в их исследованиях.,За имасвязь между потологей и мозга и поведением используется ученными в их исследованиях.,взаимосвязь между патологией мозга и поведением используется учеными в их исследованиях,за имасвязь между потологей и мозга и поведением используется ученными в их исследованиях
1830,Правящая партия Организация народов Юго‑Западной Африки (СВАПО) также сохранила большинство на парламентских выборах.,В правящей партии организация народа Фьюга Западной Африке с ВАПУ также сохранила большинство на парламентских выборах.,правящая партия организация народов юго западной африки свапо также сохранила большинство на парламентских выборах,в правящей партии организация народа фьюга западной африке с вапу также сохранила большинство на парламентских выборах
1834,Севернее посетите также великий Храм Фатимской Богоматери (усыпальница) — место всемирно известных явлений Девы Марии.,"Северание посетить и также великий храм по тински богоматери, у Супадница. Место всемерной известных явлений Дево Мории.",севернее посетите также великий храм фатимской богоматери усыпальница место всемирно известных явлений девы марии,северание посетить и также великий храм по тински богоматери у супадница место всемерной известных явлений дево мории
1893,"Сундарбан — это крупнейший пояс прибрежных мангровых зарослей, простирающийся от берега на 80 км (50 миль) вглубь континента в Бангладеше и Индии.","Сундр Бан – это крупнейший поиспредорежных мангровых зарослей, простирающийся от берега на 80 километров 50 м. В глубоконтенента Банглудайша и Инди.",сундарбан это крупнейший пояс прибрежных мангровых зарослей простирающийся от берега на 80 км 50 миль вглубь континента в бангладеше и индии,сундр бан это крупнейший поиспредорежных мангровых зарослей простирающийся от берега на 80 километров 50 м в глубоконтенента банглудайша и инди
1799,"Помимо соревнований в среду, Карпендо принимал участие в двух индивидуальных соревнованиях на чемпионатах.","Помимо соревнований в среду, карпенда принимал участие двух индивидуальных соревнованиях в начем бенадах.",помимо соревнований в среду карпендо принимал участие в двух индивидуальных соревнованиях на чемпионатах,помимо соревнований в среду карпенда принимал участие двух индивидуальных соревнованиях в начем бенадах
1880,"Таким образом, карандаш стал хорошим другом для многих людей, когда появился.","Таким образом, карандаш стал хорошим другом для многих людей, когда появился.",таким образом карандаш стал хорошим другом для многих людей когда появился,таким образом карандаш стал хорошим другом для многих людей когда появился
1825,"Если вы хотите находиться рядом со сценой, вам нужно приехать заранее, чтобы найти место для кемпинга вблизи от музыки.","Если вы хотите находиться рядом с отцены, вам нужно приехать заранее, чтобы найти место для кампинга в близет музыке.",если вы хотите находиться рядом со сценой вам нужно приехать заранее чтобы найти место для кемпинга вблизи от музыки,если вы хотите находиться рядом с отцены вам нужно приехать заранее чтобы найти место для кампинга в близет музыке
1963,"Глажка влажной одежды помогает ей высохнуть. Многие отели предоставляют напрокат утюг и гладильную доску, даже если они отсутствуют в номере.",Глажка влажна одежда помогает в ее высохнуть. Многие актели продоставляют на прокату тюг и гладильную доску. Даже если они отсутствуют в номере.,глажка влажной одежды помогает ей высохнуть многие отели предоставляют напрокат утюг и гладильную доску даже если они отсутствуют в номере,глажка влажна одежда помогает в ее высохнуть многие актели продоставляют на прокату тюг и гладильную доску даже если они отсутствуют в номере
1732,"Эпоху, в которой происходили данные события, принято называть Высоким Средневековьем, периодом европейской истории, затрагивающим XI, XII и XIII века (1000–1300 гг. н. э.).","Эпоху, в которой происходили данные события, принято называть высоким средневековым, передом европейской истории затрагивающим один из 12 и 13 пивика, тыс. 14 годы нашей Р.",эпоху в которой происходили данные события принято называть высоким средневековьем периодом европейской истории затрагивающим xi xii и xiii века 1000 1300 гг н э,эпоху в которой происходили данные события принято называть высоким средневековым передом европейской истории затрагивающим один из 12 и 13 пивика тыс 14 годы нашей р
1839,"Представьте, что лыжный маршрут — это пешеходный маршрут.","Представьте, что лыжный маршрут, это пешеходный маршрут.",представьте что лыжный маршрут это пешеходный маршрут,представьте что лыжный маршрут это пешеходный маршрут
1859,"Собственные стили начали развиваться в Западной Европе к концу Средневековья. Одним из самых больших достижений того времени, благодаря крестовым походам, стало использование пуговиц для застегивания одежды.","Собственно и стили начали развиваться в западной Европе в концу с средневекове. Одним из самых больших достижений того времени, долго дря крестовым походам, стало использование пуговей с листёдивания одежды.",собственные стили начали развиваться в западной европе к концу средневековья одним из самых больших достижений того времени благодаря крестовым походам стало использование пуговиц для застегивания одежды,собственно и стили начали развиваться в западной европе в концу с средневекове одним из самых больших достижений того времени долго дря крестовым походам стало использование пуговей с листедивания одежды
1862,"NextGen — это система, которая, по заверению Федеральной авиационной администрации США, позволит самолетам летать по сокращенным маршрутам и ежегодно экономить миллионы галлонов топлива, а также снизить выбросы углерода.","Наxt-john это система, которая позаверененю федеральный авиационный администрации США, позволит самолетом летать по сокращенным маршрутам и ежегодно экономить миллионы голонов топлива. А также снизить выбросы углерода.",nextgen это система которая по заверению федеральной авиационной администрации сша позволит самолетам летать по сокращенным маршрутам и ежегодно экономить миллионы галлонов топлива а также снизить выбросы углерода,наxt john это система которая позаверененю федеральный авиационный администрации сша позволит самолетом летать по сокращенным маршрутам и ежегодно экономить миллионы голонов топлива а также снизить выбросы углерода
1855,"Львиные прайды ведут себя очень похоже со стаями волков или собак — животных, которые по повадкам удивительно похожи на львов (но не других крупных кошек) и тоже очень опасны для своих жертв.","Левиной прайды ведут себя очень похожи с остами волков или собак, животных, которые по поваткам удивительно похожи на львов, но не на других крупных кошек, и тоже очень опасный для своих жертв.",львиные прайды ведут себя очень похоже со стаями волков или собак животных которые по повадкам удивительно похожи на львов но не других крупных кошек и тоже очень опасны для своих жертв,левиной прайды ведут себя очень похожи с остами волков или собак животных которые по поваткам удивительно похожи на львов но не на других крупных кошек и тоже очень опасный для своих жертв
2005,"Но еще можно многое сказать о птицах, которые всё ещё выглядят как динозавры.","Но еще можно многое сказать оптицах, которые все еще выглядит как динозавры.",но еще можно многое сказать о птицах которые все еще выглядят как динозавры,но еще можно многое сказать оптицах которые все еще выглядит как динозавры
1887,"Когда Лиггинс работал в больнице, в свободное от работы время он начал расследовать случаи преждевременных родов.","Когда Лигин сработал в больнице, свободное отработав время, он начал расследовать случаи прежде племенных родов.",когда лиггинс работал в больнице в свободное от работы время он начал расследовать случаи преждевременных родов,когда лигин сработал в больнице свободное отработав время он начал расследовать случаи прежде племенных родов
1674,"В некоторых местах достаточно прокипятить воду в течение минуты, в других потребуется несколько минут.",В некоторых местах достаточно прокипить воду в течение минуты. В других потребуется несколько минут.,в некоторых местах достаточно прокипятить воду в течение минуты в других потребуется несколько минут,в некоторых местах достаточно прокипить воду в течение минуты в других потребуется несколько минут
1748,В результате бригады пожарных потушили пожар к 23:35.,В результате бригады пожарных потушили пожар 23-35,в результате бригады пожарных потушили пожар к 23 35,в результате бригады пожарных потушили пожар 23 35
1774,"На удалённых островах кредитные карты, возможно, не будут приниматься, хотя британскую и американскую валюту могут принять; заранее проясните с владельцами какой способ оплаты является приемлемым.","На удаленных островах кредитные карты возможно не будут приниматься, хотя британскую и американскую валюту могут принять. В заранее прознительство сладельцами какой способ оплаты является приемлемым.",на удаленных островах кредитные карты возможно не будут приниматься хотя британскую и американскую валюту могут принять заранее проясните с владельцами какой способ оплаты является приемлемым,на удаленных островах кредитные карты возможно не будут приниматься хотя британскую и американскую валюту могут принять в заранее прознительство сладельцами какой способ оплаты является приемлемым
1915,Вы можете по Гома на бода-бода (мототакси). Обычная (местная) цена 500 конголезских франков за короткую поездку.,"Вы можете погома на будубода, мата такси. Обычно местная. Цена 500 гн. франков за кротку по еску.",вы можете по гома на бода бода мототакси обычная местная цена 500 конголезских франков за короткую поездку,вы можете погома на будубода мата такси обычно местная цена 500 гн франков за кротку по еску
1765,С момента основания Асунсьона в 1537 Парагваю в основном удалось сохранить большую часть своего самобытного характера и идентичности.,"С момента основания осустьона в 1937 году, прогвая в основном удалось охранить больше участь своего суммобытного характера и дантичности.",с момента основания асунсьона в 1537 парагваю в основном удалось сохранить большую часть своего самобытного характера и идентичности,с момента основания осустьона в 1937 году прогвая в основном удалось охранить больше участь своего суммобытного характера и дантичности
1661,"Он не назвал цифру для сокращений бюджетов, сказав, что они будут сделаны исходя из производительности экономики Китая.","Он не назвал цифру для сокращений бюджетов. Сказал, что он не будут сделаны исходя из производительности экономики кетая.",он не назвал цифру для сокращений бюджетов сказав что они будут сделаны исходя из производительности экономики китая,он не назвал цифру для сокращений бюджетов сказал что он не будут сделаны исходя из производительности экономики кетая
1860,"Канцелярия губернатора сообщила, что 19 из раненных были офицерами полиции.","Конслярия губернатора сообщила, что 19 из раненных были офицерами полиции.",канцелярия губернатора сообщила что 19 из раненных были офицерами полиции,конслярия губернатора сообщила что 19 из раненных были офицерами полиции
1976,Отбивающие мячи среднего звена Сачин Тендулкар и Рахул Дравид хорошо выступили и заработали в тандеме результат в сто баллов.,"Отбивающие мещи среднего звена сочинтенду-кар и рахул-дровит, хорошо выступили из работливтандем и результат стабалов.",отбивающие мячи среднего звена сачин тендулкар и рахул дравид хорошо выступили и заработали в тандеме результат в сто баллов,отбивающие мещи среднего звена сочинтенду кар и рахул дровит хорошо выступили из работливтандем и результат стабалов
1667,"Как правило, могут проявляться два типа поведения когда менеджеры начинают руководить людьми, ранее равными им по статусу. Одна крайность спектра – это попытка оставаться ""своим парнем"" (или девушкой).","Как правило, могут проявляться два типа поведения, когда мы начинают руководить людьми ранние равными импостатусу. Однако, крайне спектра, это попытка оставаться своим парнем или девушкой.",как правило могут проявляться два типа поведения когда менеджеры начинают руководить людьми ранее равными им по статусу одна крайность спектра это попытка оставаться своим парнем или девушкой,как правило могут проявляться два типа поведения когда мы начинают руководить людьми ранние равными импостатусу однако крайне спектра это попытка оставаться своим парнем или девушкой
1884,"В частности, утверждается, что можно определить, лжет ли человек, при помощи правильной интерпретации его микровыражений.","В частности, утверждается, что можно определить лечеловек при помощи правильной интерпретации его микроворожений.",в частности утверждается что можно определить лжет ли человек при помощи правильной интерпретации его микровыражений,в частности утверждается что можно определить лечеловек при помощи правильной интерпретации его микроворожений
1810,"Губернатор Калифорнии Арнольд Шварценеггер подписал закон, запрещающий продажу или прокат видеоигр с применением насилия несовершеннолетним лицам.","Губернатор Калифорнии Армольд Шварц Негер подписал закон, запрещающий продажу или прокат видеоигрс применением насилия. Не совершенно летним лицам.",губернатор калифорнии арнольд шварценеггер подписал закон запрещающий продажу или прокат видеоигр с применением насилия несовершеннолетним лицам,губернатор калифорнии армольд шварц негер подписал закон запрещающий продажу или прокат видеоигрс применением насилия не совершенно летним лицам
1744,"Чем меньше число Россби, тем менее активна звезда по отношению к инверсиям магнитного поля.","Чем меньше число розби, тем менее активно звезда по отношению к инверсиям магнитного поля.",чем меньше число россби тем менее активна звезда по отношению к инверсиям магнитного поля,чем меньше число розби тем менее активно звезда по отношению к инверсиям магнитного поля
1818,"Для людей может быть неожиданным, что терпение и понимание необходимо проявлять и к путешественникам, вернувшимся домой.","Для людей может быть неожиданным, что терпение понимания не по диму проявлять и путешественников вернувшимся домой.",для людей может быть неожиданным что терпение и понимание необходимо проявлять и к путешественникам вернувшимся домой,для людей может быть неожиданным что терпение понимания не по диму проявлять и путешественников вернувшимся домой
1765,С момента основания Асунсьона в 1537 Парагваю в основном удалось сохранить большую часть своего самобытного характера и идентичности.,С момента основания осумсионов тысячи 500-37. Прогваю в основном удалось сохранить большую часть своего самобытного характера и динтичности.,с момента основания асунсьона в 1537 парагваю в основном удалось сохранить большую часть своего самобытного характера и идентичности,с момента основания осумсионов тысячи 500 37 прогваю в основном удалось сохранить большую часть своего самобытного характера и динтичности
1898,"""Он [Уэльс] по сути лгал нам с самого начала. Во-первых, действуя так, как будто это нужно было сделать по юридическим причинам. Во-вторых, делая вид, что слушает нас вплоть до своего удаления изображений.""","Он куэльс, посотил галном самого начала. Во-первых, действовать так, как будто это нужно было сделать по юридическим причинам. Во-вторых, дело вид, что слушает нас в плоте своего удаления изображений.",он уэльс по сути лгал нам с самого начала во первых действуя так как будто это нужно было сделать по юридическим причинам во вторых делая вид что слушает нас вплоть до своего удаления изображений,он куэльс посотил галном самого начала во первых действовать так как будто это нужно было сделать по юридическим причинам во вторых дело вид что слушает нас в плоте своего удаления изображений
1850,"Это обеспечит его обратную совместимость с 802.11a, 802.11b и 802.11g при условии, что у базовой станции есть двойной приемник.","Это обеспечит его обратно совместимость с 82-112A, 82-112A, 82A, 82A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A, 112A,",это обеспечит его обратную совместимость с 802 11a 802 11b и 802 11g при условии что у базовой станции есть двойной приемник,это обеспечит его обратно совместимость с 82 112a 82 112a 82a 82a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a 112a
1976,Отбивающие мячи среднего звена Сачин Тендулкар и Рахул Дравид хорошо выступили и заработали в тандеме результат в сто баллов.,Обивающее мечи среднего звена сочин. Тен долгар и арху дровит хорошо выступили из работы. В тендейме результат в стопалов.,отбивающие мячи среднего звена сачин тендулкар и рахул дравид хорошо выступили и заработали в тандеме результат в сто баллов,обивающее мечи среднего звена сочин тен долгар и арху дровит хорошо выступили из работы в тендейме результат в стопалов
1777,"Оттава — это прелестная двуязычная столица Канады с огромным количеством художественных галерей и музеев, открывающих прошлое и настоящее Канады.",Оттава это прилестное двоязычное столицу канады. Согромным количеством художительных галерей и музеев. Открывающих. Прошло и настоящие канады.,оттава это прелестная двуязычная столица канады с огромным количеством художественных галерей и музеев открывающих прошлое и настоящее канады,оттава это прилестное двоязычное столицу канады согромным количеством художительных галерей и музеев открывающих прошло и настоящие канады
1970,"Нам точно не известно, но не исключается, что его язык был раздвоен. Он питался черепахами, большими рыбами, прочими мозазавры, а мог быть и каннибалом.","Нам точно неизвестно, но не исключается, что его язык был раздвое, он питался черепахами, большими рыбами, прочими, моза завры, а мог быть и конебалом.",нам точно не известно но не исключается что его язык был раздвоен он питался черепахами большими рыбами прочими мозазавры а мог быть и каннибалом,нам точно неизвестно но не исключается что его язык был раздвое он питался черепахами большими рыбами прочими моза завры а мог быть и конебалом
1748,В результате бригады пожарных потушили пожар к 23:35.,В результате бригады пожарных потушили пожар к 23-35,в результате бригады пожарных потушили пожар к 23 35,в результате бригады пожарных потушили пожар к 23 35
1701,"Козы, по-видимому, впервые были одомашнены около 10 000 лет назад в иранских горах Загрос.",Козы поведем ему впервые пыли о домашнины около 10 тысяч лет назад в Иранский Карак Загрес.,козы по видимому впервые были одомашнены около 10 000 лет назад в иранских горах загрос,козы поведем ему впервые пыли о домашнины около 10 тысяч лет назад в иранский карак загрес
1769,"Великая пирамида была возведена египтянами в третьем веке до нашей эры и является одним из множества больших пирамидальных сооружений, построенных, чтобы почтить память фараона.","Великая пирамита была возвести на египтянами в третьем веке до нашей эры. И является одним из множеств об больших пирамедальных сооружений построенных, чтобы почти тпамить в рауна.",великая пирамида была возведена египтянами в третьем веке до нашей эры и является одним из множества больших пирамидальных сооружений построенных чтобы почтить память фараона,великая пирамита была возвести на египтянами в третьем веке до нашей эры и является одним из множеств об больших пирамедальных сооружений построенных чтобы почти тпамить в рауна
1952,"Все, кто собирается ехать по высокоширотной области или по горным перевалам, должны учитывать возможность снега, льда или морозов.","Все, кто собирается ехать по высоко широтной области или по горным перевалам, должны учитывать возможность снега, льда и морозов.",все кто собирается ехать по высокоширотной области или по горным перевалам должны учитывать возможность снега льда или морозов,все кто собирается ехать по высоко широтной области или по горным перевалам должны учитывать возможность снега льда и морозов
1680,"Будучи всесторонне развитым атлетом, тигр может взбираться на деревья (хотя и не очень хорошо), плавать, прыгать на большие расстояния и тянуть с силой пяти крепких человек.","Будучи все сторонние разве там от летом, тигр может сбраться на деревья, хотя они очень хорошо. Плавать, прыгать на большие расстояния и тяну силы пяти крепких человек.",будучи всесторонне развитым атлетом тигр может взбираться на деревья хотя и не очень хорошо плавать прыгать на большие расстояния и тянуть с силой пяти крепких человек,будучи все сторонние разве там от летом тигр может сбраться на деревья хотя они очень хорошо плавать прыгать на большие расстояния и тяну силы пяти крепких человек
1671,"Конгресс начал финансировать инициативу по борьбе с развратом в 2005 налоговом году и определил, что ФБР должно выделить 10 агентов на борьбу со взрослой порнографией.","Конгресс начал финансировать и нацатируем его по борьбе с раз вратам в 2005-м налогом году. И я предидел, что ФБР одолжен выделить 10 гентов на борьбу со взрослой партнографии.",конгресс начал финансировать инициативу по борьбе с развратом в 2005 налоговом году и определил что фбр должно выделить 10 агентов на борьбу со взрослой порнографией,конгресс начал финансировать и нацатируем его по борьбе с раз вратам в 2005 м налогом году и я предидел что фбр одолжен выделить 10 гентов на борьбу со взрослой партнографии
1719,"Неблагоприятные метеоусловия — это общий термин для обозначения любого опасного явления погоды, способного причинить какой-либо ущерб, вызвать серьёзные социальные потрясения или привести к человеческим жертвам.",Не благоприятное иметью условия – это общий термин для обозначения любого опасного явления погоды. Способного причинить какой-либо ущерб вызвать серьезные социальные потрясения или привести к человеческим жертвам.,неблагоприятные метеоусловия это общий термин для обозначения любого опасного явления погоды способного причинить какой либо ущерб вызвать серьезные социальные потрясения или привести к человеческим жертвам,не благоприятное иметью условия это общий термин для обозначения любого опасного явления погоды способного причинить какой либо ущерб вызвать серьезные социальные потрясения или привести к человеческим жертвам
1712,"С 1966 года Сундарбан является заповедником дикой природы, и, по имеющимся подсчётам, на его территории в настоящее время обитают 400 бенгальских тигров и около 30 000 пятнистых оленей.","С 1996 года Сундарпан гибляется за повенником цикоприероды. И по-мейшимся по отчетам на его территории, в настоящие время, обитают 4 г. и около 30 тысяч пик не издыхалиний.",с 1966 года сундарбан является заповедником дикой природы и по имеющимся подсчетам на его территории в настоящее время обитают 400 бенгальских тигров и около 30 000 пятнистых оленей,с 1996 года сундарпан гибляется за повенником цикоприероды и по мейшимся по отчетам на его территории в настоящие время обитают 4 г и около 30 тысяч пик не издыхалиний
1745,"Растения выглядят лучше всего в своей естественной среде обитания, поэтому не поддавайтесь искушению взять хотя бы один экземпляр.",В растения выглядит лучше всего в своей естественной среде обитания. Поэтому не поддавайте с искушенью взять хотя бы один экземпляр.,растения выглядят лучше всего в своей естественной среде обитания поэтому не поддавайтесь искушению взять хотя бы один экземпляр,в растения выглядит лучше всего в своей естественной среде обитания поэтому не поддавайте с искушенью взять хотя бы один экземпляр
1951,"В 2002 году город Гома был разрушен лавой вулкана Ньирагонго, которая похоронила под собой большую часть городских улиц, особенно центральную часть города.","В 2000-м году город Глома был разрушен лавой Вулкана Нира Гломга, которая похоронила под собой большую часть грязких улиц, особенно центральную часть города.",в 2002 году город гома был разрушен лавой вулкана ньирагонго которая похоронила под собой большую часть городских улиц особенно центральную часть города,в 2000 м году город глома был разрушен лавой вулкана нира гломга которая похоронила под собой большую часть грязких улиц особенно центральную часть города
1754,"На видимой стороне может быть больше лунных морей, потому что там кора тоньше. Лаве было легче подняться на поверхность.","На видимости, ранее может быть больше лунных морей, потому что там коротонишь. Лави было легче подняться на поверхность.",на видимой стороне может быть больше лунных морей потому что там кора тоньше лаве было легче подняться на поверхность,на видимости ранее может быть больше лунных морей потому что там коротонишь лави было легче подняться на поверхность
1669,"Начальник полиции Чандра Шехар Соланки заявил, что обвиняемые были представлены перед судьями с закрытыми лицами.","Начальник полиции чандр ошибар саланки заявил, что ввеняемы были представлены перед судими закрытыми лицами.",начальник полиции чандра шехар соланки заявил что обвиняемые были представлены перед судьями с закрытыми лицами,начальник полиции чандр ошибар саланки заявил что ввеняемы были представлены перед судими закрытыми лицами
