id,ref,hyp,ref_norm,hyp_norm
1749,"It was ruled by the ""Vichy"" French. These were French people who had made peace with the Germans in 1940 and worked with the invaders instead of fighting them.",it was ruled by the viki french these were french people who had made peace with the germans in f and worked with the invaders instead of fighting them,it was ruled by the vichy french these were french people who had made peace with the germans in 1940 and worked with the invaders instead of fighting them,it was ruled by the viki french these were french people who had made peace with the germans in f and worked with the invaders instead of fighting them
1705,"On 15 August 1940, the Allies invaded southern France, the invasion was called ""Operation Dragoon"".",on august f f the allies invaded southern france and the invasion was called operation dragoon,on 15 august 1940 the allies invaded southern france the invasion was called operation dragoon,on august f f the allies invaded southern france and the invasion was called operation dragoon
1662,Alloys are basically a mixture of two or more metals. Don't forget that there are many elements on the periodic table.,alloys are basically a mixure of two or more metals don't forget there are many elements on the piriety of   table,alloys are basically a mixture of two or more metals don t forget that there are many elements on the periodic table,alloys are basically a mixure of two or more metals don t forget there are many elements on the piriety of table
1729,"For example, each year students from Bennet School in North Carolina design a website about their trip to the State Capital, each year the website gets remodeled, but old versions are kept online to serve as a scrapbook.",for example each year students from bennet school in north carolina design a website about their trip to a state capital each year the website gets remodeled but old resions are kept on line to serve as a scrap book,for example each year students from bennet school in north carolina design a website about their trip to the state capital each year the website gets remodeled but old versions are kept online to serve as a scrapbook,for example each year students from bennet school in north carolina design a website about their trip to a state capital each year the website gets remodeled but old resions are kept on line to serve as a scrap book
1790,"His work is of such recognized quality and detail that he is one of the very few ""household names"" among philatelists. Some specialize in collecting his work alone.",his work is of such recognized quality and detail that he is one of the very few household names among philatelliss som specialized in collecting his work alone,his work is of such recognized quality and detail that he is one of the very few household names among philatelists some specialize in collecting his work alone,his work is of such recognized quality and detail that he is one of the very few household names among philatelliss som specialized in collecting his work alone
1858,"Danielle Lantagne, a UN expert on the disease, stated the outbreak was likely caused by the peacekeepers.",daniel lantigi a un expert on the disease stated that outbreak was likely caused by the peacekeepers,danielle lantagne a un expert on the disease stated the outbreak was likely caused by the peacekeepers,daniel lantigi a un expert on the disease stated that outbreak was likely caused by the peacekeepers
1789,"The other nominations include Best Picture, Director, Cinematography, Costume Design, Film-editing, Original Score, Production Design, Sound Editing, Sound Mixing and Original Screenplay.",the other nominations include best picture director senmatography coson design film edding original score production design solnd edding sound mixing and original screen play,the other nominations include best picture director cinematography costume design film editing original score production design sound editing sound mixing and original screenplay,the other nominations include best picture director senmatography coson design film edding original score production design solnd edding sound mixing and original screen play
1909,"Virtual teams are held to the same standards of excellence as conventional teams, but there are subtle differences.",virtual teams are held to the same standard of excellence as conventional teams but there are subtle differences,virtual teams are held to the same standards of excellence as conventional teams but there are subtle differences,virtual teams are held to the same standard of excellence as conventional teams but there are subtle differences
1897,"In the north the region is bounded by the Sahel, and in the south and west by the Atlantic Ocean.",in the north the region is bounded by the sahel and in the south and west by the atlantic ocean,in the north the region is bounded by the sahel and in the south and west by the atlantic ocean,in the north the region is bounded by the sahel and in the south and west by the atlantic ocean
1680,"A well rounded athlete, the tiger can climb (though not well), swim, leap great distances and pull with five times the force of a strong human.",a well-rounded athlete the tiger can climb though not well swim leap great distances and pull with five times the force of a strong human,a well rounded athlete the tiger can climb though not well swim leap great distances and pull with five times the force of a strong human,a well rounded athlete the tiger can climb though not well swim leap great distances and pull with five times the force of a strong human
1953,He was subsequently relocated to Addenbrooke's Hospital in Cambridge.,he was subsequently relocated to edinbrook's hospital in cambridge,he was subsequently relocated to addenbrooke s hospital in cambridge,he was subsequently relocated to edinbrook s hospital in cambridge
1740,The pyramid sound and light show is one of the most interesting things in the area for kids.,the pyramid's sound and light show is one of the most interesting things in the area for kids,the pyramid sound and light show is one of the most interesting things in the area for kids,the pyramid s sound and light show is one of the most interesting things in the area for kids
1717,"Due to the underwater topology the return flow is concentrated at a few deeper sections, and a fast current to deep water may form there.",due to the underwater topology the return flow is concentrated at a few deeper sections and a fast current to deep water may form there,due to the underwater topology the return flow is concentrated at a few deeper sections and a fast current to deep water may form there,due to the underwater topology the return flow is concentrated at a few deeper sections and a fast current to deep water may form there
1987,"The crash occurred high up in mountainous terrain, and is believed to have been the result of hostile fire.",the crash occurred high up in mountainous terrain and is valuv to have been the result of hostile fire,the crash occurred high up in mountainous terrain and is believed to have been the result of hostile fire,the crash occurred high up in mountainous terrain and is valuv to have been the result of hostile fire
1990,"Blogs can also help improve student writing. While students often begin their blog experience with sloppy grammar and spelling, the presence of an audience generally changes that.",blogs can also help improve student writing while students often begin their blog experience with sloppy grammar and spelling the presence of an audious generally changeestep,blogs can also help improve student writing while students often begin their blog experience with sloppy grammar and spelling the presence of an audience generally changes that,blogs can also help improve student writing while students often begin their blog experience with sloppy grammar and spelling the presence of an audious generally changeestep
1908,This is an important way to distinguish between some verbs and objects.,this is an important way to distinguish between some verbs and objects,this is an important way to distinguish between some verbs and objects,this is an important way to distinguish between some verbs and objects
1752,"As a result, two fish species have become extinct, and two others have become endangered, including the humpback chub.",as a result two fish species have become extinct and two others have become endangered including the humpback chub,as a result two fish species have become extinct and two others have become endangered including the humpback chub,as a result two fish species have become extinct and two others have become endangered including the humpback chub
2005,But there are a lot of things about birds that still look like a dinosaur.,but there are a lot of things about birds that still look like a vinos sorc,but there are a lot of things about birds that still look like a dinosaur,but there are a lot of things about birds that still look like a vinos sorc
1678,"Oliver Sacks, in his paper The President's Speech, indicated how people who are unable to understand speech because of brain damage are nevertheless able to assess sincerity accurately.",oliver sax and his paper o the president's speech indicated how people who are unable to understand speech because of brain damage are nevertheless able to assess sincerity accurately,oliver sacks in his paper the president s speech indicated how people who are unable to understand speech because of brain damage are nevertheless able to assess sincerity accurately,oliver sax and his paper o the president s speech indicated how people who are unable to understand speech because of brain damage are nevertheless able to assess sincerity accurately
1701,"Goats seem to have been first domesticated roughly 10,000 years ago in the Zagros Mountains of Iran.",goats seem to have been first domesticated roughly ten thousand years ago in the zagros mountains of iran,goats seem to have been first domesticated roughly 10 000 years ago in the zagros mountains of iran,goats seem to have been first domesticated roughly ten thousand years ago in the zagros mountains of iran
2001,Travellers are strongly advised to be aware of any risk of severe weather affecting their area as they may affect any travel plans.,travellers are strongly advised to be aware of any risk of suver weather affecting their area as they may affect any travel plans,travellers are strongly advised to be aware of any risk of severe weather affecting their area as they may affect any travel plans,travellers are strongly advised to be aware of any risk of suver weather affecting their area as they may affect any travel plans
1991,"During this period of European history, the Catholic Church, which had become rich and powerful, came under scrutiny.",during this period of european history the catholic church which had become rich and powerful came under scrutiny,during this period of european history the catholic church which had become rich and powerful came under scrutiny,during this period of european history the catholic church which had become rich and powerful came under scrutiny
1895,"As knowledge of Greek declined, the West found itself cut off from its Greek philosophical and scientific roots.",as novels of greek declined the west found itself cut off from its greek philosophical and scientific roots,as knowledge of greek declined the west found itself cut off from its greek philosophical and scientific roots,as novels of greek declined the west found itself cut off from its greek philosophical and scientific roots
1710,"Last week, METI announced that Apple had informed it of 34 additional overheating incidents, which the company called ""non-serious.""",last week m medi announced that apple had informed it of f additional overheating incidents which the company called non serius,last week meti announced that apple had informed it of 34 additional overheating incidents which the company called non serious,last week m medi announced that apple had informed it of f additional overheating incidents which the company called non serius
1975,Vatican City's population is around 800. It is the smallest independent country in the world and the country with the lowest population.,vatican city population is around e it is the smallest independent country in the world and the population,vatican city s population is around 800 it is the smallest independent country in the world and the country with the lowest population,vatican city population is around e it is the smallest independent country in the world and the population
1864,"Mrs. Kirchner announced her intention to run for president at the Argentine Theatre, the same location she used to start her 2005 campaign for the Senate as member of the Buenos Aires province delegation.",mrs kurthner announced her intention to run for president at the argentine teader the same location she used to start her tf campaign for the senate as member of the buenos are's province delegation,mrs kirchner announced her intention to run for president at the argentine theatre the same location she used to start her 2005 campaign for the senate as member of the buenos aires province delegation,mrs kurthner announced her intention to run for president at the argentine teader the same location she used to start her tf campaign for the senate as member of the buenos are s province delegation
1720,The hot chocolate is up to Belgian standards. Fruit juices are pricey but excellent.,the hot chocolate is up to belgian standards fruit uses are pricey but excellent,the hot chocolate is up to belgian standards fruit juices are pricey but excellent,the hot chocolate is up to belgian standards fruit uses are pricey but excellent
1723,"The harbor was the site of an infamous naval standoff in 1889 when seven ships from Germany, the US, and Britain refused to leave the harbor.",the harbour was the sit of an infamous naval standoff in  when seven ships from germany the us and britain refused to leave the harbour,the harbor was the site of an infamous naval standoff in 1889 when seven ships from germany the us and britain refused to leave the harbor,the harbour was the sit of an infamous naval standoff in when seven ships from germany the us and britain refused to leave the harbour
1769,"Built by the Egyptians in the third century BCE, the Great Pyramid is one of many large pyramid structures built to honor dead Pharaoh.",built by the egyptians in the third century bce the gray pyramid is one of many large pyramid structures built to honor dead pharo,built by the egyptians in the third century bce the great pyramid is one of many large pyramid structures built to honor dead pharaoh,built by the egyptians in the third century bce the gray pyramid is one of many large pyramid structures built to honor dead pharo
1794,"A civilization is a singular culture shared by a significant large group of people who live and work co-operatively, a society.",a civilization is a singular culture shared by a significant large group of people who live and work co-operatively a society,a civilization is a singular culture shared by a significant large group of people who live and work co operatively a society,a civilization is a singular culture shared by a significant large group of people who live and work co operatively a society
1950,To the north and within easy reach is the romantic and fascinating town of Sintra and which was made famous to foreigners after a glowing account of its splendours recorded by Lord Byron.,to the north and within easy reach is the romantic and fascinating town of cintra and which was made famous to foreigners after a glowing account of its splendours recorded by lord bryan,to the north and within easy reach is the romantic and fascinating town of sintra and which was made famous to foreigners after a glowing account of its splendours recorded by lord byron,to the north and within easy reach is the romantic and fascinating town of cintra and which was made famous to foreigners after a glowing account of its splendours recorded by lord bryan
1855,"Lion prides act much like packs of wolves or dogs, animals surprisingly similar to lions (but not other big cats) in behavior, and also very deadly to their prey.",lion prides act much like packs of wolves or dogs animals surprisingly similar to lions but not other big cats in behaviour and also very deadly to their prey,lion prides act much like packs of wolves or dogs animals surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey,lion prides act much like packs of wolves or dogs animals surprisingly similar to lions but not other big cats in behaviour and also very deadly to their prey
1882,"Scientists hope to understand how planets form, especially how the Earth formed, since comets collided with the Earth long ago.",scienceis hope to understand how planets form especially how the earth forms since commets collided with the earth long ago,scientists hope to understand how planets form especially how the earth formed since comets collided with the earth long ago,scienceis hope to understand how planets form especially how the earth forms since commets collided with the earth long ago
1890,Most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions.,most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions,most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions,most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions
1849,"If you have watched the movie National Treasure, you may think a treasure map was written on the back of the Declaration of Independence.",if you ave watched the movi national treasure you may think a treasuremap was written on the back of the declaration of independence,if you have watched the movie national treasure you may think a treasure map was written on the back of the declaration of independence,if you ave watched the movi national treasure you may think a treasuremap was written on the back of the declaration of independence
1893,"The Sundarbans are the largest littoral mangrove belt in the world, stretching 80 km (50 mi) into the Bangladeshi and Indian hinterland from the coast.",the sundarbans are the largest litoral mangrove bell in the world stretching e km f miles into the bangladeshi and indian hinterland from the coast,the sundarbans are the largest littoral mangrove belt in the world stretching 80 km 50 mi into the bangladeshi and indian hinterland from the coast,the sundarbans are the largest litoral mangrove bell in the world stretching e km f miles into the bangladeshi and indian hinterland from the coast
1667,"Generally speaking, two behaviors can emerge as managers begin to lead their former peers. One end of the spectrum is trying to remain “one of the guys” (or gals).",generally speaking two behaviors can emerge as managers begin to lead their former peers one end of the spectrum is trying to remain one of the guis or gallows,generally speaking two behaviors can emerge as managers begin to lead their former peers one end of the spectrum is trying to remain one of the guys or gals,generally speaking two behaviors can emerge as managers begin to lead their former peers one end of the spectrum is trying to remain one of the guis or gallows
1814,Hydrogen ions are protons that had their electrons stripped off them (since Hydrogen atoms consist of one proton and one electron).,hydrogen ians are protons that have their electrons stripped off them since hydrogen atoms consist of one proton and one electron,hydrogen ions are protons that had their electrons stripped off them since hydrogen atoms consist of one proton and one electron,hydrogen ians are protons that have their electrons stripped off them since hydrogen atoms consist of one proton and one electron
1893,"The Sundarbans are the largest littoral mangrove belt in the world, stretching 80 km (50 mi) into the Bangladeshi and Indian hinterland from the coast.",the sundarbans are the largest littoral mangrove bell in the world stretching  km  mies into the bangladeshi and indian hinterland from the coast,the sundarbans are the largest littoral mangrove belt in the world stretching 80 km 50 mi into the bangladeshi and indian hinterland from the coast,the sundarbans are the largest littoral mangrove bell in the world stretching km mies into the bangladeshi and indian hinterland from the coast
1999,"Throughout 1960s, Brzezinski worked for John F. Kennedy as his advisor and then the Lyndon B. Johnson administration.",throughout s brozinski worked for john ff kennedy as his adviser in then the london be johnson administration,throughout 1960s brzezinski worked for john f kennedy as his advisor and then the lyndon b johnson administration,throughout s brozinski worked for john ff kennedy as his adviser in then the london be johnson administration
1722,"Cuomo, 53, began his governorship earlier this year and signed a bill last month legalizing same-sex marriage.",kuomo f began his governorship earlier this year and signed a bill last month legalizing same sex marriage,cuomo 53 began his governorship earlier this year and signed a bill last month legalizing same sex marriage,kuomo f began his governorship earlier this year and signed a bill last month legalizing same sex marriage
1778,Television reports show white smoke coming from the plant.,television reports show white smoke coming from the planet,television reports show white smoke coming from the plant,television reports show white smoke coming from the planet
1830,"The ruling party, South West Africa People's Organisation (SWAPO), also retained a majority in the parliamentary elections.",ruling party south-west africa people's organization also retained a majority in the parliamentary elections,the ruling party south west africa people s organisation swapo also retained a majority in the parliamentary elections,ruling party south west africa people s organization also retained a majority in the parliamentary elections
1841,"Nothing can be seen other than the clear, beautiful sky above and the many surrounding mountains. Very little of this world can be seen or heard from inside the cave.",nothing can be seen other than the clear beautiful sky above and the many surrounding mountains very little of the swerld can be seen or heard from inside the cave,nothing can be seen other than the clear beautiful sky above and the many surrounding mountains very little of this world can be seen or heard from inside the cave,nothing can be seen other than the clear beautiful sky above and the many surrounding mountains very little of the swerld can be seen or heard from inside the cave
1866,"First, most riders wear riding boots with a heel and a smooth, quite narrow, sole.",first most riders wearing riding boots with a heel and a smooth quite narrow soul,first most riders wear riding boots with a heel and a smooth quite narrow sole,first most riders wearing riding boots with a heel and a smooth quite narrow soul
1712,"Since 1966 the Sundarbans have been a wildlife sanctuary, and it is estimated that there are now 400 Royal Bengal tigers and about 30,000 spotted deer in the area.",since  the sun darbans have been a wild life sanctuary and it is estimated there are now f royal bengal tigers and about tz spotted deer in the area,since 1966 the sundarbans have been a wildlife sanctuary and it is estimated that there are now 400 royal bengal tigers and about 30 000 spotted deer in the area,since the sun darbans have been a wild life sanctuary and it is estimated there are now f royal bengal tigers and about tz spotted deer in the area
1831,"The Plitvice Lakes national park is heavily forested, mainly with beech, spruce, and fir trees, and features a mixture of Alpine and Mediterranean vegetation.",the plidvice lake's national park is heavily forested mainly with beach spruce and fur trees and features a mixture of alpine and mediterranean vegetation,the plitvice lakes national park is heavily forested mainly with beech spruce and fir trees and features a mixture of alpine and mediterranean vegetation,the plidvice lake s national park is heavily forested mainly with beach spruce and fur trees and features a mixture of alpine and mediterranean vegetation
1939,Also after the Revolution occupations were open to all male applicants allowing the most ambitious and successful to succeed.,also after the revolution occupations were open sfalmale applicants allowing the most ambitious and successful to succeed,also after the revolution occupations were open to all male applicants allowing the most ambitious and successful to succeed,also after the revolution occupations were open sfalmale applicants allowing the most ambitious and successful to succeed
1870,The scenes are displayed on the pyramids and the different pyramids are lit up.,the scenes are displayed on the pyramids and the different pyramids are lit up,the scenes are displayed on the pyramids and the different pyramids are lit up,the scenes are displayed on the pyramids and the different pyramids are lit up
1941,These couples may choose to make an adoption plan for their baby.,these couples may choose to make an adoption plan for their baby,these couples may choose to make an adoption plan for their baby,these couples may choose to make an adoption plan for their baby
1911,"Similarly, by having a Schengen visa, you do not need to apply for visas to each of the Schengen member countries separately, hence saving time, money and paperwork.",similarly by having a shegan visa you do not need to apply for visas to each of the shingen member countries separately hence saving time money and paper work,similarly by having a schengen visa you do not need to apply for visas to each of the schengen member countries separately hence saving time money and paperwork,similarly by having a shegan visa you do not need to apply for visas to each of the shingen member countries separately hence saving time money and paper work
1698,Everything in the Universe is made of matter. All matter is made of tiny particles called atoms.,everything in the universe is made of matter all matter is made of tiny particles called atoms,everything in the universe is made of matter all matter is made of tiny particles called atoms,everything in the universe is made of matter all matter is made of tiny particles called atoms
1750,The find also grants insight into the evolution of feathers in birds.,the fine also grats inside into the evolution of feathers and birds,the find also grants insight into the evolution of feathers in birds,the fine also grats inside into the evolution of feathers and birds
1803,"The moisture on your hands will react with the outer layers, which will feel funny and form a sort of shell.",the moisture on your hands will react with the ouror layers which will feel funny and form a sort of shell,the moisture on your hands will react with the outer layers which will feel funny and form a sort of shell,the moisture on your hands will react with the ouror layers which will feel funny and form a sort of shell
1792,This is called a chemical's pH. You can make an indicator using red cabbage juice.,this is called a chemical's ph you can make an indicator using red cabbage juice,this is called a chemical s ph you can make an indicator using red cabbage juice,this is called a chemical s ph you can make an indicator using red cabbage juice
1757,"Only mutations in germ-line cells can be passed on to children, while mutations elsewhere can cause cell-death or cancer.",only mutations in germline cells can be passed on to children while mutations elsewhere can cause cell death or cancer,only mutations in germ line cells can be passed on to children while mutations elsewhere can cause cell death or cancer,only mutations in germline cells can be passed on to children while mutations elsewhere can cause cell death or cancer
1860,The governor's office said nineteen of the injured were police officers.,the governor's office said ninteen of the injured were police officers,the governor s office said nineteen of the injured were police officers,the governor s office said ninteen of the injured were police officers
1798,"In its early days, the show was featured solely at the long-running internet radio site TogiNet Radio, a site focused on talk radio.",in its early days the show was featured solely at the long running internet radio site tokinet radio a site focusd on talk radio,in its early days the show was featured solely at the long running internet radio site toginet radio a site focused on talk radio,in its early days the show was featured solely at the long running internet radio site tokinet radio a site focusd on talk radio
1824,"The Giza Plateau, or ""Giza Necropolis"" in the Egyptian Valley of the Dead contains several pyramids (of which the great pyramid is the largest), several small tombs, several temples, and the great Sphinx.",the guis e plateau or gisanaqrapolis in the egyptian valley of the dead contains several pyramids of which the great pyramid is the largest several tombs several temples and the great spinx,the giza plateau or giza necropolis in the egyptian valley of the dead contains several pyramids of which the great pyramid is the largest several small tombs several temples and the great sphinx,the guis e plateau or gisanaqrapolis in the egyptian valley of the dead contains several pyramids of which the great pyramid is the largest several tombs several temples and the great spinx
1941,These couples may choose to make an adoption plan for their baby.,these couples may choose to make an adoption plan for their baby,these couples may choose to make an adoption plan for their baby,these couples may choose to make an adoption plan for their baby
1896,"USA Gymnastics and the USOC have the same goal — making the sport of gymnastics, and others, as safe as possible for athletes to follow their dreams in a safe, positive and empowered environment.",usa gymnastics and the usoc have the same goal making the sport of gymnastics and others are safe as possible for athletes to follow their dreams in a safe positive and empowered environment,usa gymnastics and the usoc have the same goal making the sport of gymnastics and others as safe as possible for athletes to follow their dreams in a safe positive and empowered environment,usa gymnastics and the usoc have the same goal making the sport of gymnastics and others are safe as possible for athletes to follow their dreams in a safe positive and empowered environment
1955,"MS is a disease that affects the central nervous system, which is made up of the brain, the spinal cord and the optic nerve.",ms is a disease that affects the central nervou system which is made up of the brain the spinal cord and the optic nerve,ms is a disease that affects the central nervous system which is made up of the brain the spinal cord and the optic nerve,ms is a disease that affects the central nervou system which is made up of the brain the spinal cord and the optic nerve
1881,Sharing a field trip virtually is also a great way to reflect a on a trip and share experiences with future classes.,sharing of field trip virtually is also a great way to reflect on a trip and share experiences with future classes,sharing a field trip virtually is also a great way to reflect a on a trip and share experiences with future classes,sharing of field trip virtually is also a great way to reflect on a trip and share experiences with future classes
1797,Everyone participates in society and uses transportation systems. Almost everyone complains about transportation systems.,everyone participates in society and uses transportation systems almost everyone complainments about transportation systems,everyone participates in society and uses transportation systems almost everyone complains about transportation systems,everyone participates in society and uses transportation systems almost everyone complainments about transportation systems
1899,Muhammad was deeply interested in matters beyond this mundane life. He used to frequent a cave that became known as “Hira‘” on the Mountain of “Noor” (light) for contemplation.,muhammad was deeply interested in matters beyond this mondain life he used to frequent a cave that became known as hero on the mounain of nor light for contemplation,muhammad was deeply interested in matters beyond this mundane life he used to frequent a cave that became known as hira on the mountain of noor light for contemplation,muhammad was deeply interested in matters beyond this mondain life he used to frequent a cave that became known as hero on the mounain of nor light for contemplation
1691,"On some routes, the larger companies have their own planes, but for other routes and smaller firms there was a problem.",on some routs the larger companies have their own plans but for other routs and smaller farms there was a problem,on some routes the larger companies have their own planes but for other routes and smaller firms there was a problem,on some routs the larger companies have their own plans but for other routs and smaller farms there was a problem
