id,ref,hyp,ref_norm,hyp_norm
5f5af62800b37,ал жолға шығуға уақытша шектеу қойылғанына қарамастан кейбір темір тұлпар иелері қулыққа барып кедергіні жолсыз жермен айналып өтпек болған,"Ал жолға жолға уақыт жәшекте қолғанына қарамастан, кейбір темір туыпар елері құлқа барып, кедергіні жолсы жермен айнал бөтбен болған.",ал жолға шығуға уақытша шектеу қойылғанына қарамастан кейбір темір тұлпар иелері қулыққа барып кедергіні жолсыз жермен айналып өтпек болған,ал жолға жолға уақыт жәшекте қолғанына қарамастан кейбір темір туыпар елері құлқа барып кедергіні жолсы жермен айнал бөтбен болған
5f5af62e6df18,сондықтан өрт маңдайдағы қоймаларға жетпеген,Сондықтан өрт маңдайдағын қоймаларға жетпеген.,сондықтан өрт маңдайдағы қоймаларға жетпеген,сондықтан өрт маңдайдағын қоймаларға жетпеген
5f5af63530caa,жолдау аясында қандай шаралар атқарылып жатыр,Жолдай уайасында қан дешералар атқарлып жатыр.,жолдау аясында қандай шаралар атқарылып жатыр,жолдай уайасында қан дешералар атқарлып жатыр
5f5af63e99838,қант шығаратын зауыттар молдаваның солтүстігінде яғни қант қызылшасы көп егілетін жерлерде орналасқан,Қан шығаратын заудтар Молдаваны солтүстігінде яғни қан қысылшасы көп егілетін жерлердер насқан.,қант шығаратын зауыттар молдаваның солтүстігінде яғни қант қызылшасы көп егілетін жерлерде орналасқан,қан шығаратын заудтар молдаваны солтүстігінде яғни қан қысылшасы көп егілетін жерлердер насқан
5f5af64578d7d,сол кезде қос тарап арасында келісім жасалуы мүмкін,Сол кезде қостары барасында келісім жасалуы мүмкін.,сол кезде қос тарап арасында келісім жасалуы мүмкін,сол кезде қостары барасында келісім жасалуы мүмкін
5f5af650703c4,аудан орталығы зеренді ауылының шығысқа қарай жиырма алты километрдей жерде кіші тұйықты көлінен батысқа қарай орналасқан,Аудан орталығы зеренді ауылының шығысқа қарай 26 км дежерде кіші түйықты көлінен басысқа қарай орналысқан.,аудан орталығы зеренді ауылының шығысқа қарай жиырма алты километрдей жерде кіші тұйықты көлінен батысқа қарай орналасқан,аудан орталығы зеренді ауылының шығысқа қарай 26 км дежерде кіші түйықты көлінен басысқа қарай орналысқан
5f5af65bd5eee,ай мен күннің әртүрлі жағдайын түсіну намаз қажылық ораза қыбланы табу секілді діни міндеттер үшін маңызды,Аймен күннің әртүрлі жағдайын түсіну намаз қажылық оразақ құбланы табу секіздіне міндеттер үшінмаңызды.,ай мен күннің әртүрлі жағдайын түсіну намаз қажылық ораза қыбланы табу секілді діни міндеттер үшін маңызды,аймен күннің әртүрлі жағдайын түсіну намаз қажылық оразақ құбланы табу секіздіне міндеттер үшінмаңызды
5f5af663cd7d2,бұл театрдың өз көрермені сара жолы актерлік ансамбль қалыптасқан,Бұл театрдың өз көйірімені сара жолы актердік ансам бір қалыптасқан.,бұл театрдың өз көрермені сара жолы актерлік ансамбль қалыптасқан,бұл театрдың өз көйірімені сара жолы актердік ансам бір қалыптасқан
5f5af66ab89b0,жылына сегіз жүз тоннадай өнім жинап аламыз,Жылна 800 тоннады өнім жинап аламыз.,жылына сегіз жүз тоннадай өнім жинап аламыз,жылна 800 тоннады өнім жинап аламыз
5f5af6725f6f5,алакөз ағайынның арасына құятын әзір мәзір отқа майы,Алы көз ағайынның арасына құйетін әзірмәзіротқа майым.,алакөз ағайынның арасына құятын әзір мәзір отқа майы,алы көз ағайынның арасына құйетін әзірмәзіротқа майым
5f5af67c990f1,сенің сонда түсуге деген ең басты мақсатыңды ішкі дүниең төңкеріліп жатқанда ұмытып қалма,Сенің сонды түсуге деген ең басты мақсатынды ешкі дүниен төнкеріліп жатқанды ұмытып қалма.,сенің сонда түсуге деген ең басты мақсатыңды ішкі дүниең төңкеріліп жатқанда ұмытып қалма,сенің сонды түсуге деген ең басты мақсатынды ешкі дүниен төнкеріліп жатқанды ұмытып қалма
5f5af6852b569,ал елбасы мақаласында ата дәстүрді жалғастырушыларға қолдау көрсету тапсырылған болатын,Ал ел басыма қаласында ата тәстірті жалғастырушыларға қолдау көрсетті тапсырылған болатын.,ал елбасы мақаласында ата дәстүрді жалғастырушыларға қолдау көрсету тапсырылған болатын,ал ел басыма қаласында ата тәстірті жалғастырушыларға қолдау көрсетті тапсырылған болатын
5f5af68f8e653,қазір жұмыспен қамту жол картасы аясында көлтоған ауылына ауыз су тартылып жатыр,Қазір жұмыспен қамту жолткарта саясында көлтіған ауылына ауыс су тартылып жатыр.,қазір жұмыспен қамту жол картасы аясында көлтоған ауылына ауыз су тартылып жатыр,қазір жұмыспен қамту жолткарта саясында көлтіған ауылына ауыс су тартылып жатыр
5f5af6ad8d716,ол ауадан ба тұқымнан ба ешкім әлі анықтаған емес,"Ол ауадамба, тұқымнамба ешкім әл анықтаған емес.",ол ауадан ба тұқымнан ба ешкім әлі анықтаған емес,ол ауадамба тұқымнамба ешкім әл анықтаған емес
5f5af6b9e9b60,кәсіпкер оның орнына өзіміздің қазақы нақышта салынған әр сөзінен ғибралат алатын абай өлеңдері көп ой салады деп біледі,Кәсіпкер оның орынна өзіміздің қазақы нақышты салынған әр сөзінен ғибрал ататын абай өлеңдері көп ой салады деп біледі.,кәсіпкер оның орнына өзіміздің қазақы нақышта салынған әр сөзінен ғибралат алатын абай өлеңдері көп ой салады деп біледі,кәсіпкер оның орынна өзіміздің қазақы нақышты салынған әр сөзінен ғибрал ататын абай өлеңдері көп ой салады деп біледі
5f5af6c1325ea,алайда көп уақыт пен ем оңалту шаралары керек,Алайда көп ақпен ем 16 шаралары керек.,алайда көп уақыт пен ем оңалту шаралары керек,алайда көп ақпен ем 16 шаралары керек
5f5af6cce8ec1,тағы бір кездескенде а академикпен алысатын жігіт амансың ба,Тағы бір кездескенде Академикпен алсатын шыгыт амансынба.,тағы бір кездескенде а академикпен алысатын жігіт амансың ба,тағы бір кездескенде академикпен алсатын шыгыт амансынба
5f5af6dcf0c13,буджав біраз қипақтап тұрды да сен біреудің иегіндегі кішкентай қара меңді жоғалта аласың ба,"Буджав біраз қипақтап тұрдыда, сен біреудің егінде қішкентай қараментуді жоғалдаласын бі.",буджав біраз қипақтап тұрды да сен біреудің иегіндегі кішкентай қара меңді жоғалта аласың ба,буджав біраз қипақтап тұрдыда сен біреудің егінде қішкентай қараментуді жоғалдаласын бі
5f5af6e5308bb,стратегиялық маңызды нысан жоспар бойынша биыл қайта жаңғыртылуы тиіс еді,Стратегиялық маңызды нысан жоспар бойынша биохайта жамғыртылуы тиіс еді.,стратегиялық маңызды нысан жоспар бойынша биыл қайта жаңғыртылуы тиіс еді,стратегиялық маңызды нысан жоспар бойынша биохайта жамғыртылуы тиіс еді
5f5af6ec66382,әлсіреп бір екі ай ауруханада жатып шықты,Әлсіреп бірекай ауруханада жатып шықты.,әлсіреп бір екі ай ауруханада жатып шықты,әлсіреп бірекай ауруханада жатып шықты
5f5af6f59445d,ішімдік ішпеген есі дұрыс адам шұғыл бір жағдай болмаса жылдамдықты арттырмайды,Шімдік шпеген есудіріс адам шығуыл бір жағдай болмаса жылдамдықты арттырмайды.,ішімдік ішпеген есі дұрыс адам шұғыл бір жағдай болмаса жылдамдықты арттырмайды,шімдік шпеген есудіріс адам шығуыл бір жағдай болмаса жылдамдықты арттырмайды
5f5af6ff901aa,көп мәрте қайталанған тартудың мыжудың бұраудың әсерінен мата мен жіптің құрамы бүлінеді,Көп мәрте қайталанған тартудың мұжудың бұраудың әсерінен матамен жіптің құрамы бүлінеді.,көп мәрте қайталанған тартудың мыжудың бұраудың әсерінен мата мен жіптің құрамы бүлінеді,көп мәрте қайталанған тартудың мұжудың бұраудың әсерінен матамен жіптің құрамы бүлінеді
5f5af7149114b,блиц паркке әдейі күндіз келдік,Плицпарк кәде күнcіз келдік.,блиц паркке әдейі күндіз келдік,плицпарк кәде күнcіз келдік
5f5af71df22e1,екі күнге созылған байрақта бәсеке туралы тілшіміз нұрсұлу қасым баяндайды,Екі күнге созылған байырақта бәсеке туралы тілшіміз нұрсылу қасын байандайды.,екі күнге созылған байрақта бәсеке туралы тілшіміз нұрсұлу қасым баяндайды,екі күнге созылған байырақта бәсеке туралы тілшіміз нұрсылу қасын байандайды
5f5af7306ce2d,шәкеңнің кейінгі күйеуі ұшқыш болған,Шәкенің кейінгі күйеуі ұшқыш болған.,шәкеңнің кейінгі күйеуі ұшқыш болған,шәкенің кейінгі күйеуі ұшқыш болған
5f5af7386adb8,ақша бөліну керек болды үш миллиард алты жүз миллион теңге,Ақша бөлінің керек болды 3 600 миллион теңге.,ақша бөліну керек болды үш миллиард алты жүз миллион теңге,ақша бөлінің керек болды 3 600 миллион теңге
5f5af73f7f2d0,ешкімге қиянат келтірмей өмір сүру соншалықты қиын ба,Ешкімге қиянат келтірме өбір сүру соңшалықты қиынба.,ешкімге қиянат келтірмей өмір сүру соншалықты қиын ба,ешкімге қиянат келтірме өбір сүру соңшалықты қиынба
5f5af750a446b,бұл көлемі үлкен емес нөл бүтін оннан төрттен бір микрометрға дейінгі таяқшы клеткалар олар тек тірі тіндер клеткаларының ипінде ғана көлденең бинарды бөліктермен тұқым көбейтеді,"Бұл көлем үлкен емесін өл, бүтін оннан төрттен, бір микрометрға дейінгі саяқшы кілеткалар. Олар тек тірі тіндер кілеткаларының ипінде ғана көлденнен бинарды бөліктермен тұқым көбейтеді.",бұл көлемі үлкен емес нөл бүтін оннан төрттен бір микрометрға дейінгі таяқшы клеткалар олар тек тірі тіндер клеткаларының ипінде ғана көлденең бинарды бөліктермен тұқым көбейтеді,бұл көлем үлкен емесін өл бүтін оннан төрттен бір микрометрға дейінгі саяқшы кілеткалар олар тек тірі тіндер кілеткаларының ипінде ғана көлденнен бинарды бөліктермен тұқым көбейтеді
5f5af760a5695,мемлекеттік қызметкерлерге жатақханалардан орын бөлінеді,Немлекетті қызметкерлерге жатаһаналардан орын бөлінеді.,мемлекеттік қызметкерлерге жатақханалардан орын бөлінеді,немлекетті қызметкерлерге жатаһаналардан орын бөлінеді
5f5af7669523b,ұлы абайдың жасына жеткен жайымыз бар екен,Ола Абайдың жасына жеткен жайымыз бар екен.,ұлы абайдың жасына жеткен жайымыз бар екен,ола абайдың жасына жеткен жайымыз бар екен
5f5af7782fd2e,яғни корпоративтік мәдениет пен ұжымдық рухты қалыптастыруда қарышты қадам жасап отыр,Ярни корпоративтік мәдениет пен ұжымды құрықты халыптастыруды қарыштыр қадам жасап отыр.,яғни корпоративтік мәдениет пен ұжымдық рухты қалыптастыруда қарышты қадам жасап отыр,ярни корпоративтік мәдениет пен ұжымды құрықты халыптастыруды қарыштыр қадам жасап отыр
5f5af78052a9c,шетелден келген азаматтарды тіркеу жұмыстары да электронды нұсқаға ауыстырылды,Шетелде әнкелген азаматтарды түркежі ұныстары да электрондың ұсқаға ұстырылды.,шетелден келген азаматтарды тіркеу жұмыстары да электронды нұсқаға ауыстырылды,шетелде әнкелген азаматтарды түркежі ұныстары да электрондың ұсқаға ұстырылды
5f5af78fbefa3,жердің бабы мен күн райының қолайлы кезеңін үйлестіре білген диқандар алдымен қырыққабат одан соң картоп ең соңында қызанақ пен қияр өсіріп көрді,"Жердің бабы мен күнір айының қолайлы кезеңін үйлестіри білген дикандар, алды мен 40 қабат одан соң картоп ең соңында қызанақ пен қияру сүріп көрді.",жердің бабы мен күн райының қолайлы кезеңін үйлестіре білген диқандар алдымен қырыққабат одан соң картоп ең соңында қызанақ пен қияр өсіріп көрді,жердің бабы мен күнір айының қолайлы кезеңін үйлестіри білген дикандар алды мен 40 қабат одан соң картоп ең соңында қызанақ пен қияру сүріп көрді
5f5af7951c202,түнде екі адам жұмыс істейді,Түнде екі адам жұмыс істейді.,түнде екі адам жұмыс істейді,түнде екі адам жұмыс істейді
5f5af7a21aeab,қазақстанды осындай қиын кезеңдерден алып шыққан елбасы былтыр он тоғызыншы наурызда өз өкілеттілігін тоқтатып жаңа буынға жол берді,Қазақстанды осында қиын кезеңдердің 6 шыққан елбасы бұлттыр 19 наурызда өз өкілеттілігін тоқтатып жаңа буға жол берді.,қазақстанды осындай қиын кезеңдерден алып шыққан елбасы былтыр он тоғызыншы наурызда өз өкілеттілігін тоқтатып жаңа буынға жол берді,қазақстанды осында қиын кезеңдердің 6 шыққан елбасы бұлттыр 19 наурызда өз өкілеттілігін тоқтатып жаңа буға жол берді
5f5af7abf1a06,қазақстанда қаратауды ғана кездесетін бір түрі северцов қара қабығы өседі,Қазақстанда қаратауды ғана кездесетін бір түрі Северцов қарақа бағы қабығы өседі.,қазақстанда қаратауды ғана кездесетін бір түрі северцов қара қабығы өседі,қазақстанда қаратауды ғана кездесетін бір түрі северцов қарақа бағы қабығы өседі
5f5af7b24a034,энергетика саласында жобаларды жүзеге асыруға дайынбыз,Энергетика саласында жобаларды жүзея сұруға дайындыз.,энергетика саласында жобаларды жүзеге асыруға дайынбыз,энергетика саласында жобаларды жүзея сұруға дайындыз
5f5af7bc88ca1,көтеріліс тым ұлғайып бара жатқан соң омбыдан ақмола атбасар қызылжар уездеріне әскер жіберіледі,Көтерліс тымылға айып бар жатқан соң онбудан ақмула атпасар қызылжар өздеріне әскер жіберін еді.,көтеріліс тым ұлғайып бара жатқан соң омбыдан ақмола атбасар қызылжар уездеріне әскер жіберіледі,көтерліс тымылға айып бар жатқан соң онбудан ақмула атпасар қызылжар өздеріне әскер жіберін еді
5f5af7cc11b0d,"оны жоғалтып алған немесе тіпті бойында ақ халаттыға лайықты қасиеттер мен қызығушылық болмаған тек диплом алумен дәрігер атанған дәрігер тек өзіне өкпелеуге тиісті
",Оны жоғалтып алған немесе тіпті бойынды ақ халаттығы лайықты қасеттермен қызғушылық болмаған тек диплом алумен дәргер атаңан дәргертик өзіне үкпелуге тиісті.,оны жоғалтып алған немесе тіпті бойында ақ халаттыға лайықты қасиеттер мен қызығушылық болмаған тек диплом алумен дәрігер атанған дәрігер тек өзіне өкпелеуге тиісті,оны жоғалтып алған немесе тіпті бойынды ақ халаттығы лайықты қасеттермен қызғушылық болмаған тек диплом алумен дәргер атаңан дәргертик өзіне үкпелуге тиісті
5f5af7f3dc890,ұлпанды оқы қаршадай кезінде қалай бүкіл ел анасына айналғанын,Үлпанды оқы қарша дәй кезіне қалай бүкіл ел анасына айналғанын.,ұлпанды оқы қаршадай кезінде қалай бүкіл ел анасына айналғанын,үлпанды оқы қарша дәй кезіне қалай бүкіл ел анасына айналғанын
5f5af7fb30294,граф карл август бір жылға ақшалай стипендия тағайындады,Граф Карл 6-ғыс бір жұға ақшала істіпен де тағайындады.,граф карл август бір жылға ақшалай стипендия тағайындады,граф карл 6 ғыс бір жұға ақшала істіпен де тағайындады
5f5af8032e66e,мамандардың айтуынша соңғы тәуліктерде шақыртулар саны сегіз жүзге жетеді,Мамандардың айтуынжы соңғы тарбіттерді шақыртулар санісе күжісті жетеді.,мамандардың айтуынша соңғы тәуліктерде шақыртулар саны сегіз жүзге жетеді,мамандардың айтуынжы соңғы тарбіттерді шақыртулар санісе күжісті жетеді
5f5af80f664a3,ұлы кирдің өзіне бас имеген сақ елі құйрығына шоқ байланған шеңелге бас ұрмайды қиялдама атосса,Үлік кердің өзіне басымейін сақ үйлі корона шок байланған шеңелье басырмайды қалдама аттосы.,ұлы кирдің өзіне бас имеген сақ елі құйрығына шоқ байланған шеңелге бас ұрмайды қиялдама атосса,үлік кердің өзіне басымейін сақ үйлі корона шок байланған шеңелье басырмайды қалдама аттосы
5f5af81627d50,мурманск облысында үш күн қаралы деп жарияланды,Мөлс көбесіні үшкін қаралы деп жарияланды.,мурманск облысында үш күн қаралы деп жарияланды,мөлс көбесіні үшкін қаралы деп жарияланды
5f5af81cecc14,жігіттің тон киімдері әлгі кемпірге беріліпті,Жүгіттің төн кейіндері әлі кембірге берүкті.,жігіттің тон киімдері әлгі кемпірге беріліпті,жүгіттің төн кейіндері әлі кембірге берүкті
5f5af82665f9d,құдды алакөлдің құлақ естімеген көз көрмеген кереметтерін көрсеткісі келетіндей,Тұддалы көлдім пылақ естімеген көз көрмеген кереметтерін көрсеткісе келетін дей.,құдды алакөлдің құлақ естімеген көз көрмеген кереметтерін көрсеткісі келетіндей,тұддалы көлдім пылақ естімеген көз көрмеген кереметтерін көрсеткісе келетін дей
5f5af82fcf601,пантомиманың бірегей қасиеттері оның мәнерлі құралдары қоғамдағы түбегейлі өзгерістермен байланысты,Пендомим өмінін бірдеге қасеттері оның мәнирлі құралдары қоғамдағы түпегелі өзгерстерімен байланысты.,пантомиманың бірегей қасиеттері оның мәнерлі құралдары қоғамдағы түбегейлі өзгерістермен байланысты,пендомим өмінін бірдеге қасеттері оның мәнирлі құралдары қоғамдағы түпегелі өзгерстерімен байланысты
5f5af83a1f389,басқосуда облыс әкімі комиссия жетекшісіне түркістан қаласының жаңадан жасақталған бас жоспарын таныстырды,Баспосы дауы бұз әкімі кемиссия жетекшісіне Тұркстан қаласын жаңадан жасақтауған бас жүспарын таныстырды.,басқосуда облыс әкімі комиссия жетекшісіне түркістан қаласының жаңадан жасақталған бас жоспарын таныстырды,баспосы дауы бұз әкімі кемиссия жетекшісіне тұркстан қаласын жаңадан жасақтауған бас жүспарын таныстырды
5f5af840a1213,ол әке шешесінің жүзіне қарауды мүлде қойыпты,Мұл әте жүзінің жүзінің тарайды мұдят пойыпты.,ол әке шешесінің жүзіне қарауды мүлде қойыпты,мұл әте жүзінің жүзінің тарайды мұдят пойыпты
5f5af8479c85c,өрт сөндірушілердің жедел әрекетінің арқасында көп адам аман қалды,Өртші үйінгірші ердің жүйдел әріте пұн арқазында көп адам аман болды.,өрт сөндірушілердің жедел әрекетінің арқасында көп адам аман қалды,өртші үйінгірші ердің жүйдел әріте пұн арқазында көп адам аман болды
