id,ref,hyp,ref_norm,hyp_norm
1706,"Дәстүрлірек шіркеулер Пасха демалыс күндері сенбі түні пасхалық таңғы ғибадатты өткізеді, жиналыстар жиі түн ортасында Мәсіхтің қайта тірілуін мерекелеуге айналады.",Дастірлірек шыркеулер пасқадемалыскындері сен бөтіні пасқалықтан ғығыға қыға датты бөткізеді. Женалыстар жиі түн ортасында мәсіқтін қайтаатрылуын мерекелеуге айналады.,дәстүрлірек шіркеулер пасха демалыс күндері сенбі түні пасхалық таңғы ғибадатты өткізеді жиналыстар жиі түн ортасында мәсіхтің қайта тірілуін мерекелеуге айналады,дастірлірек шыркеулер пасқадемалыскындері сен бөтіні пасқалықтан ғығыға қыға датты бөткізеді женалыстар жиі түн ортасында мәсіқтін қайтаатрылуын мерекелеуге айналады
1886,"Ежелгі мәдениеттер мен тайпалар сүтке, жүнге, етке және терілерге оңай қол жеткізу үшін оларды өсіре бастады.",Ежелгі мединит термин тайпалар сүткі жүнге еткежені тірілерге онайқолу жеткізі үшін оларды өсіре бастадым.,ежелгі мәдениеттер мен тайпалар сүтке жүнге етке және терілерге оңай қол жеткізу үшін оларды өсіре бастады,ежелгі мединит термин тайпалар сүткі жүнге еткежені тірілерге онайқолу жеткізі үшін оларды өсіре бастадым
1859,Орта ғасырлардың соңына қарай Батыс Еуропа өз стилін дамыта бастады. Бұл уақыттағы кірескерлердің нәтижесіндегі ең үлкен дамуларының бірі болып адамдардың киімін жабу үшін түймелерді пайдалануы табылады.,"Вортаға сылардың сонуна қарай Батсу Европа уәст елін дамы табасы тады. Был вақтаға керескерлердің, нашиесіндегі ең өлкен дамығыларының бірі болып адамдарды киимін жабыушын тюмелерді пайдаыланыңыға табылады.",орта ғасырлардың соңына қарай батыс еуропа өз стилін дамыта бастады бұл уақыттағы кірескерлердің нәтижесіндегі ең үлкен дамуларының бірі болып адамдардың киімін жабу үшін түймелерді пайдалануы табылады,вортаға сылардың сонуна қарай батсу европа уәст елін дамы табасы тады был вақтаға керескерлердің нашиесіндегі ең өлкен дамығыларының бірі болып адамдарды киимін жабыушын тюмелерді пайдаыланыңыға табылады
1756,АҚШ президенті Дональд Трамп жексенбі күні кешкі баспасөз хатшысы арқылы жасаған мәлімдемесінде АҚШ қарушы күштерін Сириядан алып шығуы туралы мәлімдеді.,Ақыш президенті Дональд Трамп Джексенбі қөне кешкі баспасыз хатшысы арқылы жасаған мәлем демесінде ақыш қарушық ештеірін сириядан алып шуғуы туралы мәлем деді.,ақш президенті дональд трамп жексенбі күні кешкі баспасөз хатшысы арқылы жасаған мәлімдемесінде ақш қарушы күштерін сириядан алып шығуы туралы мәлімдеді,ақыш президенті дональд трамп джексенбі қөне кешкі баспасыз хатшысы арқылы жасаған мәлем демесінде ақыш қарушық ештеірін сириядан алып шуғуы туралы мәлем деді
1691,"Кейбір маршруттарда үлкенірек компаниялардың өз ұшақтары бар, бірақ басқа маршруттарда және кішірек фирмаларда мәселе болған.","Киңір маршруттарды өлкенрік кампаниялардың өз үшақтары бар, бірақ басқа маршруттарды жәнік, күшерік фирмаларды мәселі болған.",кейбір маршруттарда үлкенірек компаниялардың өз ұшақтары бар бірақ басқа маршруттарда және кішірек фирмаларда мәселе болған,киңір маршруттарды өлкенрік кампаниялардың өз үшақтары бар бірақ басқа маршруттарды жәнік күшерік фирмаларды мәселі болған
1664,"Екі құрғақ ұнтақты араластырыңыз, содан кейін таза, ылғалды қолдармен оларды қысып, шарик жасаңыз.","Екік үрға құнтақты араластырыңыз, содан кейін паза ұлғалды қолдармен оларды қысып шарғығы жасаңыз.",екі құрғақ ұнтақты араластырыңыз содан кейін таза ылғалды қолдармен оларды қысып шарик жасаңыз,екік үрға құнтақты араластырыңыз содан кейін паза ұлғалды қолдармен оларды қысып шарғығы жасаңыз
1899,Мұхаммед өзінің күнделікті өмірінен тыс мәселелерге қатты қызығатын. Ол ойлану үшін «Нұр» (жарық) тауындағы «Хира» ретінде белгілі болған үңгірге жиі баратын.,Мохамет өзінің қінцелік төмірінін төз мәселілерге қатты қызғадын. О өйланың өшін нор жарық таундағы хиір аредінге белкілі болған үнғірге жиңі барадын.,мұхаммед өзінің күнделікті өмірінен тыс мәселелерге қатты қызығатын ол ойлану үшін нұр жарық тауындағы хира ретінде белгілі болған үңгірге жиі баратын,мохамет өзінің қінцелік төмірінін төз мәселілерге қатты қызғадын о өйланың өшін нор жарық таундағы хиір аредінге белкілі болған үнғірге жиңі барадын
1692,"Жапонияның ядролық агенттігінің хабарлауынша, зауытта радиоактивті цезий мен йод анықталған.","Чапонияның ядралық агенттыңын қабарылыымша, заводда радиактивті сези мен йоут анықталған.",жапонияның ядролық агенттігінің хабарлауынша зауытта радиоактивті цезий мен йод анықталған,чапонияның ядралық агенттыңын қабарылыымша заводда радиактивті сези мен йоут анықталған
1746,Өсімдіктер күн сәулесінен фотосинтез арқылы қуат алады. Олар сонымен қатар көлеңе береді.,"Вүсіндіктір, күні сөлесінін фатасиінті сарқылы қоуат алады. Олар сонымен қатар көленге береді.",өсімдіктер күн сәулесінен фотосинтез арқылы қуат алады олар сонымен қатар көлеңе береді,вүсіндіктір күні сөлесінін фатасиінті сарқылы қоуат алады олар сонымен қатар көленге береді
1708,Хьюн қызметтен кетуді сұранды және оны кабинетте Эд Дэви МП ауыстырады. Норман Лэмб МП Дэви босатып жатқан Бизнес министрі жұмысын алады деп күтілуде.,Хиң көзметтен кетуды сұранды жәні оны кабинетте әт деви МП Аустрады. Норман лэмп МП деви босаты бжатқан бизнесменистері жұмысын оладыдеп көті люди.,хьюн қызметтен кетуді сұранды және оны кабинетте эд дэви мп ауыстырады норман лэмб мп дэви босатып жатқан бизнес министрі жұмысын алады деп күтілуде,хиң көзметтен кетуды сұранды жәні оны кабинетте әт деви мп аустрады норман лэмп мп деви босаты бжатқан бизнесменистері жұмысын оладыдеп көті люди
1686,"Нәтижесінде, кедергіні  жеңу мақсатында бірлескен жұмысты ұйымдастыру процесі тапсырыс берушілердің қажеттіліктеріне қызмет ететін жаңа инновациялық процеске әкелуі мүмкін.","Нәтижесінді кетергіні джейңу мақытында бірлескен дүмісті үмдастыру процесы тап сары сөршілердің кәжеттеліктеріне, қызмететін жаға үныват селық процеске әкеліпі мүмкін.",нәтижесінде кедергіні жеңу мақсатында бірлескен жұмысты ұйымдастыру процесі тапсырыс берушілердің қажеттіліктеріне қызмет ететін жаңа инновациялық процеске әкелуі мүмкін,нәтижесінді кетергіні джейңу мақытында бірлескен дүмісті үмдастыру процесы тап сары сөршілердің кәжеттеліктеріне қызмететін жаға үныват селық процеске әкеліпі мүмкін
1670,"""Олардың температуралық сипаттамалары жер бетіндегі тұрақты температураны сақтайтын үлкен үңгірлер сияқты тұрақты емес, бірақ бұл олардың жердегі терең үңгірлерге сәйкес келеді"", - деді Глен Кушинг, АҚШ геологиялық қызметі (USGS) астрогеология тобы және Аризона штатының Флагстафф қаласында орналасқан Солтүстік Аризона университетінің мүшесі Глен Кушинг.","Улардың температуралық сипаптамалары, жербедіндегі түрақты температурарыны сақтайтын үлкен үңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұң�",олардың температуралық сипаттамалары жер бетіндегі тұрақты температураны сақтайтын үлкен үңгірлер сияқты тұрақты емес бірақ бұл олардың жердегі терең үңгірлерге сәйкес келеді деді глен кушинг ақш геологиялық қызметі usgs астрогеология тобы және аризона штатының флагстафф қаласында орналасқан солтүстік аризона университетінің мүшесі глен кушинг,улардың температуралық сипаптамалары жербедіндегі түрақты температурарыны сақтайтын үлкен үңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұңұң
1844,Айдың беті тау жынысы мен шаңнан тұрады. Айдың сыртқы қабаты қабық деп аталады.,"Айдың бейті тау жунысымін шаннан трада, айдың сртқа қабаты, қабықтеп аталады.",айдың беті тау жынысы мен шаңнан тұрады айдың сыртқы қабаты қабық деп аталады,айдың бейті тау жунысымін шаннан трада айдың сртқа қабаты қабықтеп аталады
1902,Алдымен ол Грейт-Ярмуттегі Джеймс Пейджет ауруханасына түсті.,Алдымен ол-грейт ярмуттегі Джеймс пейджет ауруханнастын әтсті.,алдымен ол грейт ярмуттегі джеймс пейджет ауруханасына түсті,алдымен ол грейт ярмуттегі джеймс пейджет ауруханнастын әтсті
1816,"Үйленген, екі ересек баласы бар Дюваль хикаяны тыңдаған Миллерге үлкен әсер қалдырмады.",Уелінген екі ересек баласы бар джиуваль хикаяны түндаган мелерге үрген әсер қалдырмады.,үйленген екі ересек баласы бар дюваль хикаяны тыңдаған миллерге үлкен әсер қалдырмады,уелінген екі ересек баласы бар джиуваль хикаяны түндаган мелерге үрген әсер қалдырмады
1840,"Италияның көптеген қалаларында және әлемдегі басқа да қалаларда, әсіресе Польшада, соған ұқсас қондырмалар орнатылды және бұған көптеген адамдар куә болды.","Италианым көптеген қалуарында, және әлемдегі басқа да қалуарда, әстресі поуйша да, әсі қондырмалар орна тылда. Және бұған көптеген адымдар көбі алда.",италияның көптеген қалаларында және әлемдегі басқа да қалаларда әсіресе польшада соған ұқсас қондырмалар орнатылды және бұған көптеген адамдар куә болды,италианым көптеген қалуарында және әлемдегі басқа да қалуарда әстресі поуйша да әсі қондырмалар орна тылда және бұған көптеген адымдар көбі алда
1936,"Пэрри түнгі сайлау алды жиналысының нәтижелерін бағалау үшін Техасқа оралатынын, өзі үшін осы жарыста алға жүретін жол бар-жоғын анықтайтынын мәлімдеді, бірақ кейінірек жарыста қалатынын және 21 қаңтардағы Оңтүстік Каролинадағы бастапқы сайлауға қатысатынын айтты.","Фері түнгі сайлауалды жиналысының нәтижелерінің бағалаушын тихасқа оралапым, өзүшін осы жарста алған жүретін жолы бар жоғы анықтайтын мәлімдеді. Бірақ кейінерек жарсты қалатын, және жірмабынышық қанктерді ағы үнктысты қаралейнады ағы бастапы сайлауа қатсақтыным айтда.",пэрри түнгі сайлау алды жиналысының нәтижелерін бағалау үшін техасқа оралатынын өзі үшін осы жарыста алға жүретін жол бар жоғын анықтайтынын мәлімдеді бірақ кейінірек жарыста қалатынын және 21 қаңтардағы оңтүстік каролинадағы бастапқы сайлауға қатысатынын айтты,фері түнгі сайлауалды жиналысының нәтижелерінің бағалаушын тихасқа оралапым өзүшін осы жарста алған жүретін жолы бар жоғы анықтайтын мәлімдеді бірақ кейінерек жарсты қалатын және жірмабынышық қанктерді ағы үнктысты қаралейнады ағы бастапы сайлауа қатсақтыным айтда
1788,АҚШ-тың Гимнастика федерациясы АҚШ Олимпиада комитетінің хатын қолдайды және біздің барлық спортсмендер үшін қоршаған ортаның қауіпсіздігін арттырудың абсолютті қажеттілігін мойындайды.,Ақыштың гимнастика федерация қақыш алимпияда кеметьетының хаты қолдайды. Және біздің бағарлық спортсмендерышың қоршаған ортаның қаупсіздегін арт турыдың абсалуты қажеттелегін мойындайды.,ақш тың гимнастика федерациясы ақш олимпиада комитетінің хатын қолдайды және біздің барлық спортсмендер үшін қоршаған ортаның қауіпсіздігін арттырудың абсолютті қажеттілігін мойындайды,ақыштың гимнастика федерация қақыш алимпияда кеметьетының хаты қолдайды және біздің бағарлық спортсмендерышың қоршаған ортаның қаупсіздегін арт турыдың абсалуты қажеттелегін мойындайды
1758,Архипелаг түбектен солтүстікке таман 120 км жерде орналасқан. Ең ірісі - Вилла Лас Эстреллас елді мекеніне ие Кинг Джордж аралы.,Архипелак түбектен сол түстік кетаман жіз жерма километр жердее орналыз ка. Ең үрысы вилы лас әстралыз елді мекеніне ейі кинг Джордж арала.,архипелаг түбектен солтүстікке таман 120 км жерде орналасқан ең ірісі вилла лас эстреллас елді мекеніне ие кинг джордж аралы,архипелак түбектен сол түстік кетаман жіз жерма километр жердее орналыз ка ең үрысы вилы лас әстралыз елді мекеніне ейі кинг джордж арала
1691,"Кейбір маршруттарда үлкенірек компаниялардың өз ұшақтары бар, бірақ басқа маршруттарда және кішірек фирмаларда мәселе болған.",Кейбір маршруттарда үлкінерек кампаниялардың өз шақтары бар. Бірақ басқа маршруттарда және күшерек фирмаларда мәселі болған.,кейбір маршруттарда үлкенірек компаниялардың өз ұшақтары бар бірақ басқа маршруттарда және кішірек фирмаларда мәселе болған,кейбір маршруттарда үлкінерек кампаниялардың өз шақтары бар бірақ басқа маршруттарда және күшерек фирмаларда мәселі болған
1964,"Қазірге дейін әйгілі ""25 Данлэп парақтары"" құжаттың ең көне көшірмелері болып табылады. Түпнұсқалық қолжазба көшірмесі сақталмаған.","Казіргедеен айғылы жермабес, данлеп барақтары кушаттың ең қоне кушырмелер болып табылады. Төп нұсқалқ қолджазба кушырмесі сақталмаған.",қазірге дейін әйгілі 25 данлэп парақтары құжаттың ең көне көшірмелері болып табылады түпнұсқалық қолжазба көшірмесі сақталмаған,казіргедеен айғылы жермабес данлеп барақтары кушаттың ең қоне кушырмелер болып табылады төп нұсқалқ қолджазба кушырмесі сақталмаған
1987,Апат биік таулы жерлерде орын алған және дұшпандық мағынадағы өрттің салдарынан болған деп болжануда.,Апад бейікталды желділте орналған женеді жпандық мағнадығы өртін солда үрінін болған деп болжауында.,апат биік таулы жерлерде орын алған және дұшпандық мағынадағы өрттің салдарынан болған деп болжануда,апад бейікталды желділте орналған женеді жпандық мағнадығы өртін солда үрінін болған деп болжауында
1756,АҚШ президенті Дональд Трамп жексенбі күні кешкі баспасөз хатшысы арқылы жасаған мәлімдемесінде АҚШ қарушы күштерін Сириядан алып шығуы туралы мәлімдеді.,Ақыж президенті Дональд Трамп Джексенбі қүні кешкі баспасыз хатшы сарқылы жасыған мәлемдемесінде ақыж қарусы күштерін сириадан алып шығуы туралы мәлемдеді.,ақш президенті дональд трамп жексенбі күні кешкі баспасөз хатшысы арқылы жасаған мәлімдемесінде ақш қарушы күштерін сириядан алып шығуы туралы мәлімдеді,ақыж президенті дональд трамп джексенбі қүні кешкі баспасыз хатшы сарқылы жасыған мәлемдемесінде ақыж қарусы күштерін сириадан алып шығуы туралы мәлемдеді
1889,"Ол бізге пойызды, автокөлікті және басқа да көлік құралдарын алып келді.",Ул-бізге поезде афтекуілікті жені баскадекуілік куралдарының алып келіді.,ол бізге пойызды автокөлікті және басқа да көлік құралдарын алып келді,ул бізге поезде афтекуілікті жені баскадекуілік куралдарының алып келіді
1802,Интернет жалпы және адамдар арасындағы байланыс элементтерін біріктіреді.,Интернет жалпо және адамдарарасындағы Байланыс элементерін бірктереді.,интернет жалпы және адамдар арасындағы байланыс элементтерін біріктіреді,интернет жалпо және адамдарарасындағы байланыс элементерін бірктереді
1780,"Кундалини йога көмегімен Кундалини энергиясы (ағарту энергиясы) йога позалары, тыныс алу жаттығулары мантра және визуализация арқылы оянады.",Кундалиней и йога көмегмін кундалиней энергиясы ағарта энергиясы йога пөзалары тұнызалу жаттығулары мантрайжене визуализация аркалы ойанды.,кундалини йога көмегімен кундалини энергиясы ағарту энергиясы йога позалары тыныс алу жаттығулары мантра және визуализация арқылы оянады,кундалиней и йога көмегмін кундалиней энергиясы ағарта энергиясы йога пөзалары тұнызалу жаттығулары мантрайжене визуализация аркалы ойанды
1957,Ол сыбыстарды «саяси әңгімелер мен ақымақтық» деп есептеді.,Ол сабыстардау саяси әнгмелермен ақмактық деп есептеді.,ол сыбыстарды саяси әңгімелер мен ақымақтық деп есептеді,ол сабыстардау саяси әнгмелермен ақмактық деп есептеді
1768,Кешеннің жиектеріндегі ғимараттардың көпшілігі туристерге басында қалай пайда болғаны туралы жақсырақ түсінік беру үшін қайта соғылды.,"Кешенің жиектеріндегі, қемарадтардың көпшелігі, туристерге басында қалайпайда болғаны туралы жақ сырак түсіның бейрушын қайда сауқылды.",кешеннің жиектеріндегі ғимараттардың көпшілігі туристерге басында қалай пайда болғаны туралы жақсырақ түсінік беру үшін қайта соғылды,кешенің жиектеріндегі қемарадтардың көпшелігі туристерге басында қалайпайда болғаны туралы жақ сырак түсіның бейрушын қайда сауқылды
1833,Философия ғұламасы Аристотель әрбір заттың төрт элементтің біреуінен немесе бірнешесінен жасалған деген теория құрған.,Философия қаламаса арестотел әрбірзаттын түрт элементтын біріунин немесі бірнешес нинджасылған деген теория қрыған.,философия ғұламасы аристотель әрбір заттың төрт элементтің біреуінен немесе бірнешесінен жасалған деген теория құрған,философия қаламаса арестотел әрбірзаттын түрт элементтын біріунин немесі бірнешес нинджасылған деген теория қрыған
1668,Сондай-ақ Wild Card картасын сатып алған пайдалы болуы мүмкін. Ол Оңтүстік Африкадағы парктарға немесе Оңтүстік Африканың барлық ұлттық парктарына кіруге мүмкіндік береді.,"Сондайак, Wildcard қартастын сәтвалған пайдаалы болу мүмкін. Болу үмкті түк Африкады қып парктарға, немесі үмкті түк Африканы барлық олықтық парктарна қырыге мүмкіндіг береді.",сондай ақ wild card картасын сатып алған пайдалы болуы мүмкін ол оңтүстік африкадағы парктарға немесе оңтүстік африканың барлық ұлттық парктарына кіруге мүмкіндік береді,сондайак wildcard қартастын сәтвалған пайдаалы болу мүмкін болу үмкті түк африкады қып парктарға немесі үмкті түк африканы барлық олықтық парктарна қырыге мүмкіндіг береді
1689,"Еуропа — салыстырмалы түрде шағын, бірақ көп тәуелсіз елдері бар континент. Қалыпты жағдайларда, бірнеше ел арқылы саяхаттасаңыз, визаға өтінімдер беру және бірнеше рет төлқұжатты тексеруден өту керектігін білдіретін еді.","Йуропа салыстырмалы түрде шағым, брақ көпті велсіз елдері бар континент. Калыптажақ дайларда, бір неше еле аркылы сае хаттасаныз, визаға өтінім дерберіу, және бір неше рет түлқожатты тексеруден өту керектігін білдеретін еды.",еуропа салыстырмалы түрде шағын бірақ көп тәуелсіз елдері бар континент қалыпты жағдайларда бірнеше ел арқылы саяхаттасаңыз визаға өтінімдер беру және бірнеше рет төлқұжатты тексеруден өту керектігін білдіретін еді,йуропа салыстырмалы түрде шағым брақ көпті велсіз елдері бар континент калыптажақ дайларда бір неше еле аркылы сае хаттасаныз визаға өтінім дерберіу және бір неше рет түлқожатты тексеруден өту керектігін білдеретін еды
1975,Ватикан қаласы халқының саны — шамамен 800. Бұл — дүние жүзіндегі ең шағын тәуелсіз ел және халық саны ең аз ел.,"Ватикан-каласы халқынын саны шамамен сегі жөз. Бол, дәне ежізіндегі ең шағым тавелсіз ел, және халық саны ең аз ел.",ватикан қаласы халқының саны шамамен 800 бұл дүние жүзіндегі ең шағын тәуелсіз ел және халық саны ең аз ел,ватикан каласы халқынын саны шамамен сегі жөз бол дәне ежізіндегі ең шағым тавелсіз ел және халық саны ең аз ел
1660,"Романтизмде Гете, Фихте, Шлегель сияқты жазушылардан алынған мәдени детерминизмнің үлкен элементі болды.","Романтизм де геоты, фихты, шлейгіл сегті жазушылардан алымған ма денетит де термен үнздым, люкен элементі болты.",романтизмде гете фихте шлегель сияқты жазушылардан алынған мәдени детерминизмнің үлкен элементі болды,романтизм де геоты фихты шлейгіл сегті жазушылардан алымған ма денетит де термен үнздым люкен элементі болты
1957,Ол сыбыстарды «саяси әңгімелер мен ақымақтық» деп есептеді.,Ол қыбыстарды сайаси әнгмелерімен ақмактық деп есептіді.,ол сыбыстарды саяси әңгімелер мен ақымақтық деп есептеді,ол қыбыстарды сайаси әнгмелерімен ақмактық деп есептіді
1673,"Тәуелсіздік үшін соғыс кезінде он үш штат алдымен әлсіз орталық үкіметін құрды, Конфедерация баптары бойынша Конгресс оның жалғыз құрамдасы еді.","Теолетсізді күшін соқыскеезінде 13 тат алдымен әлсіз ворталы қықметін қорды. Конфидерация ваптары ваңша, конгрессе оның чалылыз қорамдасы еда.",тәуелсіздік үшін соғыс кезінде он үш штат алдымен әлсіз орталық үкіметін құрды конфедерация баптары бойынша конгресс оның жалғыз құрамдасы еді,теолетсізді күшін соқыскеезінде 13 тат алдымен әлсіз ворталы қықметін қорды конфидерация ваптары ваңша конгрессе оның чалылыз қорамдасы еда
1827,"Жер қыртысының қалыңдығы жақын жағында шамамен 70 км, ал алыс жағында 100 км.","Жер 40-тысының қалындыға, жақын жақында шамамен жетпіз километер, алы жақында жез километер.",жер қыртысының қалыңдығы жақын жағында шамамен 70 км ал алыс жағында 100 км,жер 40 тысының қалындыға жақын жақында шамамен жетпіз километер алы жақында жез километер
1687,Сегрегация және рекомбинация әр буында екі пул арасында вариацияларды араластырып отырады.,Сегрегация және рекомбинация әрбу үнді екі пул арасында варьяциаларды араластрап отырады.,сегрегация және рекомбинация әр буында екі пул арасында вариацияларды араластырып отырады,сегрегация және рекомбинация әрбу үнді екі пул арасында варьяциаларды араластрап отырады
1835,"Цунами туралы ескерту берілмеді және Джакартаның геофизика агенттігінің деректеріне сай, цунами туралы ескерту берілмейді, өйткені жер сілкінісі 6,5 магнитудасы талабына сай болмады.","Суна митуралы ескерту берілмеді. Және Джакарта үнгі агенттыңың деректерін әсай, Суна митуралы ескерту берілмеді. Итшені дерсілгін са алытыда бес магнитуд азықталаны асай болмады.",цунами туралы ескерту берілмеді және джакартаның геофизика агенттігінің деректеріне сай цунами туралы ескерту берілмейді өйткені жер сілкінісі 6 5 магнитудасы талабына сай болмады,суна митуралы ескерту берілмеді және джакарта үнгі агенттыңың деректерін әсай суна митуралы ескерту берілмеді итшені дерсілгін са алытыда бес магнитуд азықталаны асай болмады
1806,"Ең шарықтаған кезінде жарықтық ластану қазіргі кездегідей проблема болмағандықтан, олар қазіргі уақытқа қарағанда оңай жетуге болатын қалаларда немесе кампустарда орналасқан.","Ең шарқтаған кезінде жарқтық ластану қазіргі кездегіде бұлмағандықтан, олар қазіргі вақытқа қараганды, оны жетуге болатын қалаларды, німесе қам пустарды қурналасқам.",ең шарықтаған кезінде жарықтық ластану қазіргі кездегідей проблема болмағандықтан олар қазіргі уақытқа қарағанда оңай жетуге болатын қалаларда немесе кампустарда орналасқан,ең шарқтаған кезінде жарқтық ластану қазіргі кездегіде бұлмағандықтан олар қазіргі вақытқа қараганды оны жетуге болатын қалаларды німесе қам пустарды қурналасқам
