id,ref,hyp,ref_norm,hyp_norm
1729,"Например, ежегодно учащиеся школы Беннет в Северной Каролине создают сайт о своём посещении столицы штата, и каждый год этот сайт обновляется, но доступ к старым версиям по-прежнему сохраняется — они служат памятным альбомом.","Например, ежегодно учащиеся школы Беннет в Северной Королине создают сайт о своем посещении столицы штата. И каждый год этот сайт обновляется, но доступ к старым версиям по-прежнему сохраняется, а не служит памятным альбомам.",например ежегодно учащиеся школы беннет в северной каролине создают сайт о своем посещении столицы штата и каждый год этот сайт обновляется но доступ к старым версиям по прежнему сохраняется они служат памятным альбомом,например ежегодно учащиеся школы беннет в северной королине создают сайт о своем посещении столицы штата и каждый год этот сайт обновляется но доступ к старым версиям по прежнему сохраняется а не служит памятным альбомам
1663,Долина Кочамо – главное направление в Чили для альпинизма. Она известна как Йосмит Южной Америки и имеет большое количество больших гранитных стен и скал.,Дарина Качама – главное направление в чили для альминизма. Она известна как её Смит Южной Америки и имеет большое количество больших гранитных стен искал.,долина кочамо главное направление в чили для альпинизма она известна как йосмит южной америки и имеет большое количество больших гранитных стен и скал,дарина качама главное направление в чили для альминизма она известна как ее смит южной америки и имеет большое количество больших гранитных стен искал
1795,"Начиная с 1988 года урны для избирательных бюллетеней должны быть прозрачными, чтобы избиратели и наблюдатели могли убедиться в том, что в начале голосования внутри нет конвертов и что к ним не добавлены какие-либо другие конверты, кроме конвертов тех людей, которых допустили к участию в голосовании и голоса которых подсчитали надлежащим образом.","Начиная с 1988 года, урны для избирательных билетений должны быть прозрачными, чтобы избиратели и наблюдатели могли убедиться в том, что в начале голосования внутри нет конвертов и что к ним не добавлены какие-либо другие конверты, кроме конвертов тех людей, которых допустили к участию в голосовании и голоса, подсчитали над ряжащим образом.",начиная с 1988 года урны для избирательных бюллетеней должны быть прозрачными чтобы избиратели и наблюдатели могли убедиться в том что в начале голосования внутри нет конвертов и что к ним не добавлены какие либо другие конверты кроме конвертов тех людей которых допустили к участию в голосовании и голоса которых подсчитали надлежащим образом,начиная с 1988 года урны для избирательных билетений должны быть прозрачными чтобы избиратели и наблюдатели могли убедиться в том что в начале голосования внутри нет конвертов и что к ним не добавлены какие либо другие конверты кроме конвертов тех людей которых допустили к участию в голосовании и голоса подсчитали над ряжащим образом
1943,"Чем ниже напряжение, тем более позитивна присутствующая в вас жизненная сила. Каждому человеку потенциально дано обрести абсолютные покой и чувство удовлетворения.","Чем ниже напряжения, тем более позитивно присутствующая вас жизненная сила. Каждому человеку потенциально дано обрести абсолютные покой и чувства удовлетворения.",чем ниже напряжение тем более позитивна присутствующая в вас жизненная сила каждому человеку потенциально дано обрести абсолютные покой и чувство удовлетворения,чем ниже напряжения тем более позитивно присутствующая вас жизненная сила каждому человеку потенциально дано обрести абсолютные покой и чувства удовлетворения
1836,"Людям с античных времен были известны основные химические элементы, такие как золото, серебро и медь, поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий.","Людям с античных времен были известны основные химические элементы, такие как золото, серебро и медь, поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью привнительных орудий.",людям с античных времен были известны основные химические элементы такие как золото серебро и медь поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий,людям с античных времен были известны основные химические элементы такие как золото серебро и медь поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью привнительных орудий
1776,"За ночь было изготовлено 150–200 копий, теперь известных как ""листовки Данлэпа"".","За ночь была изготовлена 150-200 копий, теперь известных как листовки дан лапа.",за ночь было изготовлено 150 200 копий теперь известных как листовки данлэпа,за ночь была изготовлена 150 200 копий теперь известных как листовки дан лапа
1698,"Все во вселенной состоит из материи. Вся материя состоит из мельчайших частиц, называемых атомами.","Все во Вселенной состоит из материи. Вся материя состоит из мельчайших частиц, называемых атомами.",все во вселенной состоит из материи вся материя состоит из мельчайших частиц называемых атомами,все во вселенной состоит из материи вся материя состоит из мельчайших частиц называемых атомами
1769,"Великая пирамида была возведена египтянами в третьем веке до нашей эры и является одним из множества больших пирамидальных сооружений, построенных, чтобы почтить память фараона.","Великая пирамеда была возведена египтянами в 3 веке до нашей эры и является одним из множества больших пирамидальных сооружений построенных, чтобы почтить память фараона.",великая пирамида была возведена египтянами в третьем веке до нашей эры и является одним из множества больших пирамидальных сооружений построенных чтобы почтить память фараона,великая пирамеда была возведена египтянами в 3 веке до нашей эры и является одним из множества больших пирамидальных сооружений построенных чтобы почтить память фараона
1863,"Сердцем тибетской медитации считается Йога Божеств. Посредством визуализации разнообразных божеств чистятся энергетические каналы, запускаются чакры и достигается просветлённость сознания.","С сердцем тибетской медитации считается йога-божеств. По средствам визуализации разнообразных божеств чистятся энергетические каналы, запускаются чакры и достигаются просветлённой сознания.",сердцем тибетской медитации считается йога божеств посредством визуализации разнообразных божеств чистятся энергетические каналы запускаются чакры и достигается просветленность сознания,с сердцем тибетской медитации считается йога божеств по средствам визуализации разнообразных божеств чистятся энергетические каналы запускаются чакры и достигаются просветленной сознания
1809,"Шпалы начали применяться довольно давно для того, чтобы удерживать рельсы на месте. Однако впоследствии стало ясно, что пути были более эффективны при полосе из железа сверху.","Шпалы начали применяться довольно давно для того, чтобы удерживать рельсы на месте. Однако впоследствии стало ясно, что пути были более эффективны при полосе из железа сверху.",шпалы начали применяться довольно давно для того чтобы удерживать рельсы на месте однако впоследствии стало ясно что пути были более эффективны при полосе из железа сверху,шпалы начали применяться довольно давно для того чтобы удерживать рельсы на месте однако впоследствии стало ясно что пути были более эффективны при полосе из железа сверху
1781,"Мадагаскар намного больше других и  является самобытным континентом в том, что касается дикой природы.","Мадагаскар намного больше других является самобытным континентом в том, что касается дикой природы.",мадагаскар намного больше других и является самобытным континентом в том что касается дикой природы,мадагаскар намного больше других является самобытным континентом в том что касается дикой природы
1825,"Если вы хотите находиться рядом со сценой, вам нужно приехать заранее, чтобы найти место для кемпинга вблизи от музыки.","Если вы хотите находиться рядом со сценой, вам нужно приехать заранее, чтобы найти место для кемпинга вблизи от музыки.",если вы хотите находиться рядом со сценой вам нужно приехать заранее чтобы найти место для кемпинга вблизи от музыки,если вы хотите находиться рядом со сценой вам нужно приехать заранее чтобы найти место для кемпинга вблизи от музыки
1855,"Львиные прайды ведут себя очень похоже со стаями волков или собак — животных, которые по повадкам удивительно похожи на львов (но не других крупных кошек) и тоже очень опасны для своих жертв.","Львиные прайды ведут себя очень похоже на волков или собак. Животных, которые по повадкам удивительно похожи на львов, но не других крупных кошек и тоже очень опасны для своих жертв.",львиные прайды ведут себя очень похоже со стаями волков или собак животных которые по повадкам удивительно похожи на львов но не других крупных кошек и тоже очень опасны для своих жертв,львиные прайды ведут себя очень похоже на волков или собак животных которые по повадкам удивительно похожи на львов но не других крупных кошек и тоже очень опасны для своих жертв
1806,"Поскольку световое загрязнение в период их расцвета не было такой проблемой, как сегодня, они обычно расположены в городах или в кампусах, до которых легче добраться, чем до тех, которые построены в наше время.","Поскольку световое загрязнение в период их расцвета не было такой проблемой, как сегодня, они обычно расположены в городах или в кампусах, до которых легче добраться, чем до тех, которые построены в наше время.",поскольку световое загрязнение в период их расцвета не было такой проблемой как сегодня они обычно расположены в городах или в кампусах до которых легче добраться чем до тех которые построены в наше время,поскольку световое загрязнение в период их расцвета не было такой проблемой как сегодня они обычно расположены в городах или в кампусах до которых легче добраться чем до тех которые построены в наше время
1697,"Он не смог принять препараты, необходимые для облегчения боли, так как они запрещены в Играх.","Он не смог принять препараты необходимые для облегчения боли, так как они запрещены в играх.",он не смог принять препараты необходимые для облегчения боли так как они запрещены в играх,он не смог принять препараты необходимые для облегчения боли так как они запрещены в играх
1964,"25 листовок Данлэпа, известные на настоящее время, являются старейшими выжившими копиями документа. Оригинальная рукописная копия не дошла до нас.","25 листовых Данлопа, известные на настоящее время, являются старейшими выжившими копиями документа. Оригинальная рукописная копия не дошла до нас.",25 листовок данлэпа известные на настоящее время являются старейшими выжившими копиями документа оригинальная рукописная копия не дошла до нас,25 листовых данлопа известные на настоящее время являются старейшими выжившими копиями документа оригинальная рукописная копия не дошла до нас
1900,"Ее очень нелегко обнаружить даже тому, кто знает о ее существовании. В пещере человек оказывается в полной изоляции.","Ее очень нелегко обнаружить даже тому, кто знает её существование. В пещере человек оказывается в полной изоляции.",ее очень нелегко обнаружить даже тому кто знает о ее существовании в пещере человек оказывается в полной изоляции,ее очень нелегко обнаружить даже тому кто знает ее существование в пещере человек оказывается в полной изоляции
1822,"Султан Марокко перестроил город под названием Эд-Дар-эль-Бейда, а испанские торговцы, создавшие тут торговые базы, назвали его Касабланка.","Султан Марокко перестроил город под названием Этдар Эльпейта, а испанские торговцы, создавшие тут торговые базы, назвали его Касабланка.",султан марокко перестроил город под названием эд дар эль бейда а испанские торговцы создавшие тут торговые базы назвали его касабланка,султан марокко перестроил город под названием этдар эльпейта а испанские торговцы создавшие тут торговые базы назвали его касабланка
1864,"Г-жа Киршнер объявила о своём намерении баллотироваться на пост президента в Аргентинском театре, в том же месте, где она начала свою предвыборную кампанию в Сенат в 2005 году в качестве члена делегации провинции Буэнос-Айрес.","Госпожа Киршнер объявила о своем намерении баллотироваться на пост президента в аргентинском театре, в том же месте, где она начала свою предвыборную компанию в Сенаттв в 2005 году в качестве члена делегации провинции Буэннс Айрес.",г жа киршнер объявила о своем намерении баллотироваться на пост президента в аргентинском театре в том же месте где она начала свою предвыборную кампанию в сенат в 2005 году в качестве члена делегации провинции буэнос айрес,госпожа киршнер объявила о своем намерении баллотироваться на пост президента в аргентинском театре в том же месте где она начала свою предвыборную компанию в сенаттв в 2005 году в качестве члена делегации провинции буэннс айрес
1794,"Цивилизация — это отдельная культура, носителями которой является достаточно большая группа людей, живущих и работающих вместе, общество.","Цивилизация — это отдельная культура, носителями которой является достаточно большая группа людей, живущих и работающих вместе.",цивилизация это отдельная культура носителями которой является достаточно большая группа людей живущих и работающих вместе общество,цивилизация это отдельная культура носителями которой является достаточно большая группа людей живущих и работающих вместе
1865,Круизы в Санкт-Петербург включают прогулки по городу. Пассажиры круизов освобождены от визовых требований (уточните условия).,Куризы в Санкт-Петербург включают прогулки по городам. Пассажиры-куризов освобождены от визовых требований. Уточните условия.,круизы в санкт петербург включают прогулки по городу пассажиры круизов освобождены от визовых требований уточните условия,куризы в санкт петербург включают прогулки по городам пассажиры куризов освобождены от визовых требований уточните условия
1836,"Людям с античных времен были известны основные химические элементы, такие как золото, серебро и медь, поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий.","Людям с античных времен были известны основные химические элементы, такие как золото-серебро иметь, поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий.",людям с античных времен были известны основные химические элементы такие как золото серебро и медь поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий,людям с античных времен были известны основные химические элементы такие как золото серебро иметь поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий
1840,"Подобные площадки, которые посетило большое количество людей, были организованы во многих других городах Италии и в остальном мире, в частности в Польше.","Подобные площадки, которые посетило большое количество людей, были организованы во многих других городах Италии и в остальном мире, в частности в Польше.",подобные площадки которые посетило большое количество людей были организованы во многих других городах италии и в остальном мире в частности в польше,подобные площадки которые посетило большое количество людей были организованы во многих других городах италии и в остальном мире в частности в польше
