id,ref,hyp,ref_norm,hyp_norm
1903,"Когда все доступные ресурсы эффективно используются во всех функциональных подразделениях организации, то могут проявиться креативность и изобретательность.",когда все доступные ресурсы эффективно используются во всех функциональных подразделениях организации то могут появиться креативность и изобретательность,когда все доступные ресурсы эффективно используются во всех функциональных подразделениях организации то могут проявиться креативность и изобретательность,когда все доступные ресурсы эффективно используются во всех функциональных подразделениях организации то могут появиться креативность и изобретательность
1725,"Серия ASUS Eee PC, ранее представленная во всём мире с ориентацией на такие факторы, как экономия средств и функциональность, стала горячей темой во время месяца информационных технологий в Тайбэе в 2007 году.",серия asus иpc ранее представленная во всём мире с ориентацией на такие факторы как экономия средств и функциональность стала горячей темой во время месяца информационных технологий в tib в 2007 году,серия asus eee pc ранее представленная во всем мире с ориентацией на такие факторы как экономия средств и функциональность стала горячей темой во время месяца информационных технологий в тайбэе в 2007 году,серия asus иpc ранее представленная во всем мире с ориентацией на такие факторы как экономия средств и функциональность стала горячей темой во время месяца информационных технологий в tib в 2007 году
1762,"Переносчиками являются свиньи, от которых через комаров болезнь затем передаётся человеку.",перенощиками является свини от которых через коморов болесь затем передается человеку,переносчиками являются свиньи от которых через комаров болезнь затем передается человеку,перенощиками является свини от которых через коморов болесь затем передается человеку
1668,"Также может быть выгодно купить Wild Card, которая позволяет посещать национальные парки ЮАР либо выборочно, либо все.",также может быт выгодно укупить уiлд карт которая позволяет посещать национальные парки юаr либо выброчну либо все,также может быть выгодно купить wild card которая позволяет посещать национальные парки юар либо выборочно либо все,также может быт выгодно укупить уiлд карт которая позволяет посещать национальные парки юаr либо выброчну либо все
1757,"Только мутации в клетках зародышевой линии могут передаваться далее детям, в то время как мутации где-то ещё могут привести к гибели клеток или раку.",только мутации в клетках зародышевой линии могут передаваться далее детям в то время как мутация где-то ещё могут привести гибелье клеток или раку,только мутации в клетках зародышевой линии могут передаваться далее детям в то время как мутации где то еще могут привести к гибели клеток или раку,только мутации в клетках зародышевой линии могут передаваться далее детям в то время как мутация где то еще могут привести гибелье клеток или раку
1780,"Энергия кундалини (энергия просветления) в кундалини-йоге пробуждается через позы йоги, дыхательные упражнения, мантры и визуализации.",энергия кундолине энергия просветления в кундолине ёги пробуждается через позы йёги дыхательные упражнения мантры и визуализации,энергия кундалини энергия просветления в кундалини йоге пробуждается через позы йоги дыхательные упражнения мантры и визуализации,энергия кундолине энергия просветления в кундолине еги пробуждается через позы йеги дыхательные упражнения мантры и визуализации
1822,"Султан Марокко перестроил город под названием Эд-Дар-эль-Бейда, а испанские торговцы, создавшие тут торговые базы, назвали его Касабланка.",султан марокка перестроил город под названием эд-дar-elь-beйda а испанские торговцы создавшие тут торговой базы назвали его касабланка,султан марокко перестроил город под названием эд дар эль бейда а испанские торговцы создавшие тут торговые базы назвали его касабланка,султан марокка перестроил город под названием эд дar elь beйda а испанские торговцы создавшие тут торговой базы назвали его касабланка
1763,"Так же, как Луна притягивает Землю, при этом вызывая приливы, так и Млечный Путь воздействует на галактику в Стрельце.",также как луна притягивает демлю при этом вызывая преливы так и млечный путь воздействоват на галактику стрельце,так же как луна притягивает землю при этом вызывая приливы так и млечный путь воздействует на галактику в стрельце,также как луна притягивает демлю при этом вызывая преливы так и млечный путь воздействоват на галактику стрельце
1884,"В частности, утверждается, что можно определить, лжет ли человек, при помощи правильной интерпретации его микровыражений.",в частности утверждается что можно определить лжет или человек при помощи правильной интерпретации его микровооражений,в частности утверждается что можно определить лжет ли человек при помощи правильной интерпретации его микровыражений,в частности утверждается что можно определить лжет или человек при помощи правильной интерпретации его микровооражений
1722,53-летний Куомо начал свою деятельность на посту губернатора в начале этого года и подписал законопроект о легализации однополых браков в прошлом месяце.,53-лет никуома начал свою деятельность на посту губернатора в начале этого года и подписал законопроекта легализации однополлых браков в прошлом месяце,53 летний куомо начал свою деятельность на посту губернатора в начале этого года и подписал законопроект о легализации однополых браков в прошлом месяце,53 лет никуома начал свою деятельность на посту губернатора в начале этого года и подписал законопроекта легализации однополлых браков в прошлом месяце
1768,"Большинство зданий по краям комплекса было перестроено, чтобы дать туристам более точное представление о том, как они выглядели изначально.",большинство зданий по краям комплекса было перестроено чтобы дать туристам более точное представление о том как они выдели изначально,большинство зданий по краям комплекса было перестроено чтобы дать туристам более точное представление о том как они выглядели изначально,большинство зданий по краям комплекса было перестроено чтобы дать туристам более точное представление о том как они выдели изначально
1891,Лаккха Сингх исполнил чхаппан бхог бхаджан.  Певец Раджу Кханделвал пел вместе с ним.,лакхасинг исполнил чхаппан бхок бхаджан бвец раджу кханделвал пел вместе с ним,лаккха сингх исполнил чхаппан бхог бхаджан певец раджу кханделвал пел вместе с ним,лакхасинг исполнил чхаппан бхок бхаджан бвец раджу кханделвал пел вместе с ним
1962,Показатель pH определяется степенью насыщенности ионами водорода (H в pH) исследуемого химического соединения.,показатель pаh определяется степенью насыщности ионами водорода hвph исследуемого химического соединения,показатель ph определяется степенью насыщенности ионами водорода h в ph исследуемого химического соединения,показатель pаh определяется степенью насыщности ионами водорода hвph исследуемого химического соединения
1861,"В результате актёры курят косяки с марихуаной на сцене, и сам театр поощряет публику присоединиться.",в результате актёры кулят косеки сморихуаны на сцене и сам театр поощряет публику присоединиться,в результате актеры курят косяки с марихуаной на сцене и сам театр поощряет публику присоединиться,в результате актеры кулят косеки сморихуаны на сцене и сам театр поощряет публику присоединиться
1715,"Обычные объявления в метро делаются только на каталонском языке, но незапланированные перебои объявляются автоматизированной системой на самых разных языках, включая испанский, английский, французский, арабский и японский.",обычные объявление в метро делаются только на каталонском языке но незапланированные перебои объявляются автоматизированной системой на самых разных языках включая испанский английский французский арабский и японский,обычные объявления в метро делаются только на каталонском языке но незапланированные перебои объявляются автоматизированной системой на самых разных языках включая испанский английский французский арабский и японский,обычные объявление в метро делаются только на каталонском языке но незапланированные перебои объявляются автоматизированной системой на самых разных языках включая испанский английский французский арабский и японский
1882,"Учёные надеются понять, как образуются планеты, особенно то, как образовалась Земля, поскольку кометы сталкивались  с Землёй очень давно.",учёные надеются понять как образуется планеты особенно то как образовалась земля поскольку кометы сталкивались землёй очень давно,ученые надеются понять как образуются планеты особенно то как образовалась земля поскольку кометы сталкивались с землей очень давно,ученые надеются понять как образуется планеты особенно то как образовалась земля поскольку кометы сталкивались землей очень давно
1885,Между 10:00 и 11:00 вечера по горному времени заключенные устроили пожар во дворе.,между десятью и одинностью вечера по горному времени заключенные устроили пожар во дворе,между 10 00 и 11 00 вечера по горному времени заключенные устроили пожар во дворе,между десятью и одинностью вечера по горному времени заключенные устроили пожар во дворе
1729,"Например, ежегодно учащиеся школы Беннет в Северной Каролине создают сайт о своём посещении столицы штата, и каждый год этот сайт обновляется, но доступ к старым версиям по-прежнему сохраняется — они служат памятным альбомом.",например ежегодно учащиеся школы бэнод в северной каролине создают сайт о своем посещении столицы штата и каждый год этот цайт обновляется но доступ к старым версиям по-прежнему сохраняются они служат памятным ольбомом,например ежегодно учащиеся школы беннет в северной каролине создают сайт о своем посещении столицы штата и каждый год этот сайт обновляется но доступ к старым версиям по прежнему сохраняется они служат памятным альбомом,например ежегодно учащиеся школы бэнод в северной каролине создают сайт о своем посещении столицы штата и каждый год этот цайт обновляется но доступ к старым версиям по прежнему сохраняются они служат памятным ольбомом
1663,Долина Кочамо – главное направление в Чили для альпинизма. Она известна как Йосмит Южной Америки и имеет большое количество больших гранитных стен и скал.,дарина качама главно направление в чиле для альбинизма она известно как е смит южной америки и имеет большое количество больших гранитных стен и скал,долина кочамо главное направление в чили для альпинизма она известна как йосмит южной америки и имеет большое количество больших гранитных стен и скал,дарина качама главно направление в чиле для альбинизма она известно как е смит южной америки и имеет большое количество больших гранитных стен и скал
1795,"Начиная с 1988 года урны для избирательных бюллетеней должны быть прозрачными, чтобы избиратели и наблюдатели могли убедиться в том, что в начале голосования внутри нет конвертов и что к ним не добавлены какие-либо другие конверты, кроме конвертов тех людей, которых допустили к участию в голосовании и голоса которых подсчитали надлежащим образом.",начиная с 1988 года урны для избирательных белетений должны быть прозрачными чтобы избиратели и наблюдатели могли убедиться в том что в начале голосования внутрен нет конвертов и что к ним не добавлены какие -либо другие конверты кроме конвертов тех людей которых допустили к участию в голосовании и голоса которых подсчитали надлежащим образом,начиная с 1988 года урны для избирательных бюллетеней должны быть прозрачными чтобы избиратели и наблюдатели могли убедиться в том что в начале голосования внутри нет конвертов и что к ним не добавлены какие либо другие конверты кроме конвертов тех людей которых допустили к участию в голосовании и голоса которых подсчитали надлежащим образом,начиная с 1988 года урны для избирательных белетений должны быть прозрачными чтобы избиратели и наблюдатели могли убедиться в том что в начале голосования внутрен нет конвертов и что к ним не добавлены какие либо другие конверты кроме конвертов тех людей которых допустили к участию в голосовании и голоса которых подсчитали надлежащим образом
1943,"Чем ниже напряжение, тем более позитивна присутствующая в вас жизненная сила. Каждому человеку потенциально дано обрести абсолютные покой и чувство удовлетворения.",чем ниже напряжение тем более позитивно присутствующая вас жизненная сила каждому человеку потенциально дано обреси абсолютный покой и чувство удовлетворения,чем ниже напряжение тем более позитивна присутствующая в вас жизненная сила каждому человеку потенциально дано обрести абсолютные покой и чувство удовлетворения,чем ниже напряжение тем более позитивно присутствующая вас жизненная сила каждому человеку потенциально дано обреси абсолютный покой и чувство удовлетворения
1836,"Людям с античных времен были известны основные химические элементы, такие как золото, серебро и медь, поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий.",людям с античных времен были известны основные химические элементы такие как золото серебро иметь поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью привнтивных орудей,людям с античных времен были известны основные химические элементы такие как золото серебро и медь поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий,людям с античных времен были известны основные химические элементы такие как золото серебро иметь поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью привнтивных орудей
1776,"За ночь было изготовлено 150–200 копий, теперь известных как ""листовки Данлэпа"".",заныщь было изготовлено 150-20 копий теперь известных как листовки данлапа,за ночь было изготовлено 150 200 копий теперь известных как листовки данлэпа,заныщь было изготовлено 150 20 копий теперь известных как листовки данлапа
1698,"Все во вселенной состоит из материи. Вся материя состоит из мельчайших частиц, называемых атомами.",всё во вселено состоит из материи вся материя состоит из мельчаших частиц называемых атомами,все во вселенной состоит из материи вся материя состоит из мельчайших частиц называемых атомами,все во вселено состоит из материи вся материя состоит из мельчаших частиц называемых атомами
1769,"Великая пирамида была возведена египтянами в третьем веке до нашей эры и является одним из множества больших пирамидальных сооружений, построенных, чтобы почтить память фараона.",вяликая пирамида была возведена эгиптянами в 3ре веке до най эры и является одним из множества больших пирамидальных сооружений постройных чтобы почтить память фараона,великая пирамида была возведена египтянами в третьем веке до нашей эры и является одним из множества больших пирамидальных сооружений построенных чтобы почтить память фараона,вяликая пирамида была возведена эгиптянами в 3ре веке до най эры и является одним из множества больших пирамидальных сооружений постройных чтобы почтить память фараона
1863,"Сердцем тибетской медитации считается Йога Божеств. Посредством визуализации разнообразных божеств чистятся энергетические каналы, запускаются чакры и достигается просветлённость сознания.",сердцем тибетской медитации считаются ега божеств посредством визуализации разнообразных божеств чистятся энергетические каналы запускаются чакры и достигаются просветленое сознанию,сердцем тибетской медитации считается йога божеств посредством визуализации разнообразных божеств чистятся энергетические каналы запускаются чакры и достигается просветленность сознания,сердцем тибетской медитации считаются ега божеств посредством визуализации разнообразных божеств чистятся энергетические каналы запускаются чакры и достигаются просветленое сознанию
1809,"Шпалы начали применяться довольно давно для того, чтобы удерживать рельсы на месте. Однако впоследствии стало ясно, что пути были более эффективны при полосе из железа сверху.",шпалы начали применяться довольно давно для того чтобы удерживать рельсы на месте однако в последствии стало ясно что пути были более эффективны при полосе из жлеза сверху,шпалы начали применяться довольно давно для того чтобы удерживать рельсы на месте однако впоследствии стало ясно что пути были более эффективны при полосе из железа сверху,шпалы начали применяться довольно давно для того чтобы удерживать рельсы на месте однако в последствии стало ясно что пути были более эффективны при полосе из жлеза сверху
1781,"Мадагаскар намного больше других и  является самобытным континентом в том, что касается дикой природы.",мадагаскар намного больше других является самобытным континентом в том что касается дикой природы,мадагаскар намного больше других и является самобытным континентом в том что касается дикой природы,мадагаскар намного больше других является самобытным континентом в том что касается дикой природы
1825,"Если вы хотите находиться рядом со сценой, вам нужно приехать заранее, чтобы найти место для кемпинга вблизи от музыки.",если вы ходите и находиться рядом со сценой вам нужно приехать за ране чтобы найти место для кемпинга в близи от музыке,если вы хотите находиться рядом со сценой вам нужно приехать заранее чтобы найти место для кемпинга вблизи от музыки,если вы ходите и находиться рядом со сценой вам нужно приехать за ране чтобы найти место для кемпинга в близи от музыке
1855,"Львиные прайды ведут себя очень похоже со стаями волков или собак — животных, которые по повадкам удивительно похожи на львов (но не других крупных кошек) и тоже очень опасны для своих жертв.",львиные прайды ведут себя очень похоже на волков или сабак животных который по повадкам удивительно похоже на львов но не других крупных кошек и то же очень опасное для своих жертв,львиные прайды ведут себя очень похоже со стаями волков или собак животных которые по повадкам удивительно похожи на львов но не других крупных кошек и тоже очень опасны для своих жертв,львиные прайды ведут себя очень похоже на волков или сабак животных который по повадкам удивительно похоже на львов но не других крупных кошек и то же очень опасное для своих жертв
1806,"Поскольку световое загрязнение в период их расцвета не было такой проблемой, как сегодня, они обычно расположены в городах или в кампусах, до которых легче добраться, чем до тех, которые построены в наше время.",поскольку световое загрязнение в период их расцвета не было такой проблемой как сегодня они обычно расположены в городах или в кампусах до которых легще добраться чем до тех которые построины в наше время,поскольку световое загрязнение в период их расцвета не было такой проблемой как сегодня они обычно расположены в городах или в кампусах до которых легче добраться чем до тех которые построены в наше время,поскольку световое загрязнение в период их расцвета не было такой проблемой как сегодня они обычно расположены в городах или в кампусах до которых легще добраться чем до тех которые построины в наше время
1697,"Он не смог принять препараты, необходимые для облегчения боли, так как они запрещены в Играх.",он не смог принять препараты необходимые для облегчения более так как они запрещены в играх,он не смог принять препараты необходимые для облегчения боли так как они запрещены в играх,он не смог принять препараты необходимые для облегчения более так как они запрещены в играх
1964,"25 листовок Данлэпа, известные на настоящее время, являются старейшими выжившими копиями документа. Оригинальная рукописная копия не дошла до нас.",25 листовых данлаба известной на настоящее время являются старейшими выжившими копиями догмента оригинальная рукописная копия не дошла до нас,25 листовок данлэпа известные на настоящее время являются старейшими выжившими копиями документа оригинальная рукописная копия не дошла до нас,25 листовых данлаба известной на настоящее время являются старейшими выжившими копиями догмента оригинальная рукописная копия не дошла до нас
1900,"Ее очень нелегко обнаружить даже тому, кто знает о ее существовании. В пещере человек оказывается в полной изоляции.",её очень нелегко обнаружить даже тому кто знает её существование в пещере человек оказывается в полной изоляции,ее очень нелегко обнаружить даже тому кто знает о ее существовании в пещере человек оказывается в полной изоляции,ее очень нелегко обнаружить даже тому кто знает ее существование в пещере человек оказывается в полной изоляции
1822,"Султан Марокко перестроил город под названием Эд-Дар-эль-Бейда, а испанские торговцы, создавшие тут торговые базы, назвали его Касабланка.",султан марокка перестроил город под названием эд-дар-эльбейда а испанские торговцы создавшие тут торговые базы назвали его касабланка,султан марокко перестроил город под названием эд дар эль бейда а испанские торговцы создавшие тут торговые базы назвали его касабланка,султан марокка перестроил город под названием эд дар эльбейда а испанские торговцы создавшие тут торговые базы назвали его касабланка
1864,"Г-жа Киршнер объявила о своём намерении баллотироваться на пост президента в Аргентинском театре, в том же месте, где она начала свою предвыборную кампанию в Сенат в 2005 году в качестве члена делегации провинции Буэнос-Айрес.",гос-ожа кишнер объявила о своём намерении балотироваться на пост-президента в аргентинском театре в том же месте где она начала свою пред выборную компанию в сенад в 2005 году в качестве члена делегации провинции bуэnеs-аiрes,г жа киршнер объявила о своем намерении баллотироваться на пост президента в аргентинском театре в том же месте где она начала свою предвыборную кампанию в сенат в 2005 году в качестве члена делегации провинции буэнос айрес,гос ожа кишнер объявила о своем намерении балотироваться на пост президента в аргентинском театре в том же месте где она начала свою пред выборную компанию в сенад в 2005 году в качестве члена делегации провинции bуэnеs аiрes
1794,"Цивилизация — это отдельная культура, носителями которой является достаточно большая группа людей, живущих и работающих вместе, общество.",цивилизация это отдельная культура носителями который является достаточно большая група людей живущих и работающих вместе общества,цивилизация это отдельная культура носителями которой является достаточно большая группа людей живущих и работающих вместе общество,цивилизация это отдельная культура носителями который является достаточно большая група людей живущих и работающих вместе общества
1865,Круизы в Санкт-Петербург включают прогулки по городу. Пассажиры круизов освобождены от визовых требований (уточните условия).,круизы в санкт-петербург включают прогулки по городу пассажиры круизов освобождены от визовых требований уточнити условия,круизы в санкт петербург включают прогулки по городу пассажиры круизов освобождены от визовых требований уточните условия,круизы в санкт петербург включают прогулки по городу пассажиры круизов освобождены от визовых требований уточнити условия
1836,"Людям с античных времен были известны основные химические элементы, такие как золото, серебро и медь, поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий.",людям с античных времен были известны основные химические элементы такие как золота серебро иметь поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий,людям с античных времен были известны основные химические элементы такие как золото серебро и медь поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий,людям с античных времен были известны основные химические элементы такие как золота серебро иметь поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий
1840,"Подобные площадки, которые посетило большое количество людей, были организованы во многих других городах Италии и в остальном мире, в частности в Польше.",подобные площатки которые посетило большое количество людей были организованы во многих других городах италии и в остальном мире в частностью в польше,подобные площадки которые посетило большое количество людей были организованы во многих других городах италии и в остальном мире в частности в польше,подобные площатки которые посетило большое количество людей были организованы во многих других городах италии и в остальном мире в частностью в польше
