id,ref,hyp,ref_norm,hyp_norm
1903,"Когда все доступные ресурсы эффективно используются во всех функциональных подразделениях организации, то могут проявиться креативность и изобретательность.","Когда все доступные ресурсы используются во всех функциональных подразделениях организаций, то могут появиться креативность и забритательность.",когда все доступные ресурсы эффективно используются во всех функциональных подразделениях организации то могут проявиться креативность и изобретательность,когда все доступные ресурсы используются во всех функциональных подразделениях организаций то могут появиться креативность и забритательность
1725,"Серия ASUS Eee PC, ранее представленная во всём мире с ориентацией на такие факторы, как экономия средств и функциональность, стала горячей темой во время месяца информационных технологий в Тайбэе в 2007 году.","Серия ASUS и PC ранее представлены во всем мире с ориентацией на такие факторы, как экономия средств и функциональность, стало горячий темы во время месяца информационных технологий в тайбе в 2007 году.",серия asus eee pc ранее представленная во всем мире с ориентацией на такие факторы как экономия средств и функциональность стала горячей темой во время месяца информационных технологий в тайбэе в 2007 году,серия asus и pc ранее представлены во всем мире с ориентацией на такие факторы как экономия средств и функциональность стало горячий темы во время месяца информационных технологий в тайбе в 2007 году
1762,"Переносчиками являются свиньи, от которых через комаров болезнь затем передаётся человеку.","Переносчиками является свиньи, от которых через комаров болезь затем передается человеку.",переносчиками являются свиньи от которых через комаров болезнь затем передается человеку,переносчиками является свиньи от которых через комаров болезь затем передается человеку
1668,"Также может быть выгодно купить Wild Card, которая позволяет посещать национальные парки ЮАР либо выборочно, либо все.","Также может быть выгодно купить вюлд карт, которая позволяет посещать национальные парки ЮР либо выброшено, либо все.",также может быть выгодно купить wild card которая позволяет посещать национальные парки юар либо выборочно либо все,также может быть выгодно купить вюлд карт которая позволяет посещать национальные парки юр либо выброшено либо все
1757,"Только мутации в клетках зародышевой линии могут передаваться далее детям, в то время как мутации где-то ещё могут привести к гибели клеток или раку.",Только мутации в клетках зародышевые линии могут передаваться далее детям. В то время к мутации где-то еще могут провести гибели клеток или раку.,только мутации в клетках зародышевой линии могут передаваться далее детям в то время как мутации где то еще могут привести к гибели клеток или раку,только мутации в клетках зародышевые линии могут передаваться далее детям в то время к мутации где то еще могут провести гибели клеток или раку
1780,"Энергия кундалини (энергия просветления) в кундалини-йоге пробуждается через позы йоги, дыхательные упражнения, мантры и визуализации.","Энергия кундолине, энергия просветления. В кундолине Йоги пробуждаются через позиёги, дыхательные упражнения, мантр и визуализации.",энергия кундалини энергия просветления в кундалини йоге пробуждается через позы йоги дыхательные упражнения мантры и визуализации,энергия кундолине энергия просветления в кундолине йоги пробуждаются через позиеги дыхательные упражнения мантр и визуализации
1822,"Султан Марокко перестроил город под названием Эд-Дар-эль-Бейда, а испанские торговцы, создавшие тут торговые базы, назвали его Касабланка.","Султан Морока перестроил город под названием Эддар Эльбейда, а испанские торговцы, создавшие торговые базы, назвали его Кособланка.",султан марокко перестроил город под названием эд дар эль бейда а испанские торговцы создавшие тут торговые базы назвали его касабланка,султан морока перестроил город под названием эддар эльбейда а испанские торговцы создавшие торговые базы назвали его кособланка
1763,"Так же, как Луна притягивает Землю, при этом вызывая приливы, так и Млечный Путь воздействует на галактику в Стрельце.","Так же, как Луна притягивает землю, при этом вызывая преливы, так и млечный путь воздействует на галактику стрельцы.",так же как луна притягивает землю при этом вызывая приливы так и млечный путь воздействует на галактику в стрельце,так же как луна притягивает землю при этом вызывая преливы так и млечный путь воздействует на галактику стрельцы
1884,"В частности, утверждается, что можно определить, лжет ли человек, при помощи правильной интерпретации его микровыражений.","В частности, утреждаются, что можно определить в лжотле человек при помощи правильной терпритации его микроворожений.",в частности утверждается что можно определить лжет ли человек при помощи правильной интерпретации его микровыражений,в частности утреждаются что можно определить в лжотле человек при помощи правильной терпритации его микроворожений
1722,53-летний Куомо начал свою деятельность на посту губернатора в начале этого года и подписал законопроект о легализации однополых браков в прошлом месяце.,53-летний кома начал свою деятельность на посту губернатора в начале этого года и подписал законопроект о легализации однополых браков в прошлом месяце.,53 летний куомо начал свою деятельность на посту губернатора в начале этого года и подписал законопроект о легализации однополых браков в прошлом месяце,53 летний кома начал свою деятельность на посту губернатора в начале этого года и подписал законопроект о легализации однополых браков в прошлом месяце
1768,"Большинство зданий по краям комплекса было перестроено, чтобы дать туристам более точное представление о том, как они выглядели изначально.","Большинство зданий по краям комплекса было перестроено, чтобы дать туристам более точное представление о том, как они выгодили изначально.",большинство зданий по краям комплекса было перестроено чтобы дать туристам более точное представление о том как они выглядели изначально,большинство зданий по краям комплекса было перестроено чтобы дать туристам более точное представление о том как они выгодили изначально
1891,Лаккха Сингх исполнил чхаппан бхог бхаджан.  Певец Раджу Кханделвал пел вместе с ним.,"Лака Синг исполнил чхап-пан-пхоп-хаджан, бевец, раджу. Ханделвал пел вместе с ним.",лаккха сингх исполнил чхаппан бхог бхаджан певец раджу кханделвал пел вместе с ним,лака синг исполнил чхап пан пхоп хаджан бевец раджу ханделвал пел вместе с ним
1962,Показатель pH определяется степенью насыщенности ионами водорода (H в pH) исследуемого химического соединения.,"Показатель пиаш определяется с тепенью насыщенности и онами водорода, аж пиаш, исследуемого химического соединения.",показатель ph определяется степенью насыщенности ионами водорода h в ph исследуемого химического соединения,показатель пиаш определяется с тепенью насыщенности и онами водорода аж пиаш исследуемого химического соединения
1861,"В результате актёры курят косяки с марихуаной на сцене, и сам театр поощряет публику присоединиться.",В результате актеры курят кассики с морюханой на сцене и сам театр поощряет публику при соединениица.,в результате актеры курят косяки с марихуаной на сцене и сам театр поощряет публику присоединиться,в результате актеры курят кассики с морюханой на сцене и сам театр поощряет публику при соединениица
1715,"Обычные объявления в метро делаются только на каталонском языке, но незапланированные перебои объявляются автоматизированной системой на самых разных языках, включая испанский, английский, французский, арабский и японский.","Объявление в метро делается только на католунском языке, но незапланированные перебой объявляются автоматизированные системы на самых разных языках, включая испанский, английский, французский, арабский и японский.",обычные объявления в метро делаются только на каталонском языке но незапланированные перебои объявляются автоматизированной системой на самых разных языках включая испанский английский французский арабский и японский,объявление в метро делается только на католунском языке но незапланированные перебой объявляются автоматизированные системы на самых разных языках включая испанский английский французский арабский и японский
1882,"Учёные надеются понять, как образуются планеты, особенно то, как образовалась Земля, поскольку кометы сталкивались  с Землёй очень давно.","Ученые надеются понять, как образуются планеты, особенно то, как образовало земля, поскольку коменты сталкивались с землей очень давно.",ученые надеются понять как образуются планеты особенно то как образовалась земля поскольку кометы сталкивались с землей очень давно,ученые надеются понять как образуются планеты особенно то как образовало земля поскольку коменты сталкивались с землей очень давно
1885,Между 10:00 и 11:00 вечера по горному времени заключенные устроили пожар во дворе.,Между десятью и одиннадцати вечера по горному времени заключенные устроили пожар в отваре.,между 10 00 и 11 00 вечера по горному времени заключенные устроили пожар во дворе,между десятью и одиннадцати вечера по горному времени заключенные устроили пожар в отваре
1729,"Например, ежегодно учащиеся школы Беннет в Северной Каролине создают сайт о своём посещении столицы штата, и каждый год этот сайт обновляется, но доступ к старым версиям по-прежнему сохраняется — они служат памятным альбомом.","Например, ежегодно учащийся школы Банет в северной королине создают сайта с вами посещения столица штата. И каждый год этот сайт обновляется, но доступ к старым версиям по-прежнему сохраняется, они служат памятным альбомом.",например ежегодно учащиеся школы беннет в северной каролине создают сайт о своем посещении столицы штата и каждый год этот сайт обновляется но доступ к старым версиям по прежнему сохраняется они служат памятным альбомом,например ежегодно учащийся школы банет в северной королине создают сайта с вами посещения столица штата и каждый год этот сайт обновляется но доступ к старым версиям по прежнему сохраняется они служат памятным альбомом
1663,Долина Кочамо – главное направление в Чили для альпинизма. Она известна как Йосмит Южной Америки и имеет большое количество больших гранитных стен и скал.,"Дарина Качамма, главно направление в чередлиальбинизма. Она известно как ее смет Южной Америки, и имеет большое количество больших гранистных стены скал.",долина кочамо главное направление в чили для альпинизма она известна как йосмит южной америки и имеет большое количество больших гранитных стен и скал,дарина качамма главно направление в чередлиальбинизма она известно как ее смет южной америки и имеет большое количество больших гранистных стены скал
1795,"Начиная с 1988 года урны для избирательных бюллетеней должны быть прозрачными, чтобы избиратели и наблюдатели могли убедиться в том, что в начале голосования внутри нет конвертов и что к ним не добавлены какие-либо другие конверты, кроме конвертов тех людей, которых допустили к участию в голосовании и голоса которых подсчитали надлежащим образом.","Начиная с 1988 года урны для избирательных билетений должны быть прозрачными, чтобы избиратели и наблюдатели могли убедиться в том, что в начале голосования внутри нет конвертов и что к ним не добавлены какие-либо другие конверты, кроме конвертов тех людей, которые допустили к участию в голосовании и голоса, которые были подсчитали надрежащим образом.",начиная с 1988 года урны для избирательных бюллетеней должны быть прозрачными чтобы избиратели и наблюдатели могли убедиться в том что в начале голосования внутри нет конвертов и что к ним не добавлены какие либо другие конверты кроме конвертов тех людей которых допустили к участию в голосовании и голоса которых подсчитали надлежащим образом,начиная с 1988 года урны для избирательных билетений должны быть прозрачными чтобы избиратели и наблюдатели могли убедиться в том что в начале голосования внутри нет конвертов и что к ним не добавлены какие либо другие конверты кроме конвертов тех людей которые допустили к участию в голосовании и голоса которые были подсчитали надрежащим образом
1943,"Чем ниже напряжение, тем более позитивна присутствующая в вас жизненная сила. Каждому человеку потенциально дано обрести абсолютные покой и чувство удовлетворения.","Чем ниже напряжение, тем более позитивно присутствующая вас жизненная сила. Каждому человеку потенциально донообрести абсолютные покой и чувства удовлетворения.",чем ниже напряжение тем более позитивна присутствующая в вас жизненная сила каждому человеку потенциально дано обрести абсолютные покой и чувство удовлетворения,чем ниже напряжение тем более позитивно присутствующая вас жизненная сила каждому человеку потенциально донообрести абсолютные покой и чувства удовлетворения
1836,"Людям с античных времен были известны основные химические элементы, такие как золото, серебро и медь, поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий.","Людям с античных времен были известны основные химические элементы. Такие, как золото, серебро имеют, поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью привитивных орудий.",людям с античных времен были известны основные химические элементы такие как золото серебро и медь поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий,людям с античных времен были известны основные химические элементы такие как золото серебро имеют поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью привитивных орудий
1776,"За ночь было изготовлено 150–200 копий, теперь известных как ""листовки Данлэпа"".",Заныч было изготовлено 150-200 копий. Теперь известных как листовки Данлопа.,за ночь было изготовлено 150 200 копий теперь известных как листовки данлэпа,заныч было изготовлено 150 200 копий теперь известных как листовки данлопа
1698,"Все во вселенной состоит из материи. Вся материя состоит из мельчайших частиц, называемых атомами.","Всё во вселенной состоит из материи. Вся материя состоит из мельчаших частиц, называемых атомами.",все во вселенной состоит из материи вся материя состоит из мельчайших частиц называемых атомами,все во вселенной состоит из материи вся материя состоит из мельчаших частиц называемых атомами
1769,"Великая пирамида была возведена египтянами в третьем веке до нашей эры и является одним из множества больших пирамидальных сооружений, построенных, чтобы почтить память фараона.","Великая пирамента была возведена эгиптянами в третьем веке до нашей эры, и является одним из множества больших пирамедальных сооружений построенных, чтобы почтить память фараона.",великая пирамида была возведена египтянами в третьем веке до нашей эры и является одним из множества больших пирамидальных сооружений построенных чтобы почтить память фараона,великая пирамента была возведена эгиптянами в третьем веке до нашей эры и является одним из множества больших пирамедальных сооружений построенных чтобы почтить память фараона
1863,"Сердцем тибетской медитации считается Йога Божеств. Посредством визуализации разнообразных божеств чистятся энергетические каналы, запускаются чакры и достигается просветлённость сознания.","С сердцем Тебецкой Медитации считается йога Божеств. По средствам визуализации разнообразных Божеств чистятся энергетические каналы, запускаются чакры и достигаются просветленные сознания.",сердцем тибетской медитации считается йога божеств посредством визуализации разнообразных божеств чистятся энергетические каналы запускаются чакры и достигается просветленность сознания,с сердцем тебецкой медитации считается йога божеств по средствам визуализации разнообразных божеств чистятся энергетические каналы запускаются чакры и достигаются просветленные сознания
1809,"Шпалы начали применяться довольно давно для того, чтобы удерживать рельсы на месте. Однако впоследствии стало ясно, что пути были более эффективны при полосе из железа сверху.","Шпалы начали применяться довольно давно для того, чтобы удерживать рельсы на месте. Однако впоследствии стало ясно, что пути были более эффективны при полосе из железа сверху.",шпалы начали применяться довольно давно для того чтобы удерживать рельсы на месте однако впоследствии стало ясно что пути были более эффективны при полосе из железа сверху,шпалы начали применяться довольно давно для того чтобы удерживать рельсы на месте однако впоследствии стало ясно что пути были более эффективны при полосе из железа сверху
1781,"Мадагаскар намного больше других и  является самобытным континентом в том, что касается дикой природы.","Мадагаскар намного больше других является самобытным континентом в том, что касается дикой природы.",мадагаскар намного больше других и является самобытным континентом в том что касается дикой природы,мадагаскар намного больше других является самобытным континентом в том что касается дикой природы
1825,"Если вы хотите находиться рядом со сценой, вам нужно приехать заранее, чтобы найти место для кемпинга вблизи от музыки.","Если вы хотите находиться рядом со сцены, вам нужно приехать заранее, чтобы найти место для кампингов вблизи от музыки.",если вы хотите находиться рядом со сценой вам нужно приехать заранее чтобы найти место для кемпинга вблизи от музыки,если вы хотите находиться рядом со сцены вам нужно приехать заранее чтобы найти место для кампингов вблизи от музыки
1855,"Львиные прайды ведут себя очень похоже со стаями волков или собак — животных, которые по повадкам удивительно похожи на львов (но не других крупных кошек) и тоже очень опасны для своих жертв.","Левины и прайды ведут себя очень похожи на волков или собак животных, которые по поваткам удивительно похожи на львов, но не других крупных кошек и тоже очень опасны для своих жертв.",львиные прайды ведут себя очень похоже со стаями волков или собак животных которые по повадкам удивительно похожи на львов но не других крупных кошек и тоже очень опасны для своих жертв,левины и прайды ведут себя очень похожи на волков или собак животных которые по поваткам удивительно похожи на львов но не других крупных кошек и тоже очень опасны для своих жертв
1806,"Поскольку световое загрязнение в период их расцвета не было такой проблемой, как сегодня, они обычно расположены в городах или в кампусах, до которых легче добраться, чем до тех, которые построены в наше время.","Поскольку световое загрязнение в период их расцвета не было такой проблемой, как сегодня, они обычно расположены в городах или в компусах, до которых легче добраться, чем до тех, которые построены в наше время.",поскольку световое загрязнение в период их расцвета не было такой проблемой как сегодня они обычно расположены в городах или в кампусах до которых легче добраться чем до тех которые построены в наше время,поскольку световое загрязнение в период их расцвета не было такой проблемой как сегодня они обычно расположены в городах или в компусах до которых легче добраться чем до тех которые построены в наше время
1697,"Он не смог принять препараты, необходимые для облегчения боли, так как они запрещены в Играх.","Он не смог принять препараты необходимые для облегчения боли, так как они запрещены в играх.",он не смог принять препараты необходимые для облегчения боли так как они запрещены в играх,он не смог принять препараты необходимые для облегчения боли так как они запрещены в играх
1964,"25 листовок Данлэпа, известные на настоящее время, являются старейшими выжившими копиями документа. Оригинальная рукописная копия не дошла до нас.","25-ти из того, Данлопа, известнее на настоящий ассоо время, являются старейшими выжившими копиями документа. Оригинальная рукописная копия не дошла до нас.",25 листовок данлэпа известные на настоящее время являются старейшими выжившими копиями документа оригинальная рукописная копия не дошла до нас,25 ти из того данлопа известнее на настоящий ассоо время являются старейшими выжившими копиями документа оригинальная рукописная копия не дошла до нас
1900,"Ее очень нелегко обнаружить даже тому, кто знает о ее существовании. В пещере человек оказывается в полной изоляции.","Ее очень нелегко обнаружить, даже тому, кто знает ее существования. В пещере человек оказывается в полной изоляции.",ее очень нелегко обнаружить даже тому кто знает о ее существовании в пещере человек оказывается в полной изоляции,ее очень нелегко обнаружить даже тому кто знает ее существования в пещере человек оказывается в полной изоляции
1822,"Султан Марокко перестроил город под названием Эд-Дар-эль-Бейда, а испанские торговцы, создавшие тут торговые базы, назвали его Касабланка.","Султан Морокко перестроил город под названием Этдар Эльпейта, а из панской торговцы, создавшие тут торговые базы, назвали его кассаблонка.",султан марокко перестроил город под названием эд дар эль бейда а испанские торговцы создавшие тут торговые базы назвали его касабланка,султан морокко перестроил город под названием этдар эльпейта а из панской торговцы создавшие тут торговые базы назвали его кассаблонка
1864,"Г-жа Киршнер объявила о своём намерении баллотироваться на пост президента в Аргентинском театре, в том же месте, где она начала свою предвыборную кампанию в Сенат в 2005 году в качестве члена делегации провинции Буэнос-Айрес.","Госпожа Киршнер объявила о своем намерении баллотироваться на пост президента в Аргентинском театре, в том же месте, где она начала свою предвыборную компанию в сенаде в 2005 году в качестве члена делегации провинции Бояна С. Айрес.",г жа киршнер объявила о своем намерении баллотироваться на пост президента в аргентинском театре в том же месте где она начала свою предвыборную кампанию в сенат в 2005 году в качестве члена делегации провинции буэнос айрес,госпожа киршнер объявила о своем намерении баллотироваться на пост президента в аргентинском театре в том же месте где она начала свою предвыборную компанию в сенаде в 2005 году в качестве члена делегации провинции бояна с айрес
1794,"Цивилизация — это отдельная культура, носителями которой является достаточно большая группа людей, живущих и работающих вместе, общество.","Цивилизация — это отдельная культура носителями, которая является достаточно большая группа людей, живущих и работающих вместе. Общество.",цивилизация это отдельная культура носителями которой является достаточно большая группа людей живущих и работающих вместе общество,цивилизация это отдельная культура носителями которая является достаточно большая группа людей живущих и работающих вместе общество
1865,Круизы в Санкт-Петербург включают прогулки по городу. Пассажиры круизов освобождены от визовых требований (уточните условия).,Крызы в Санкт-Петербург включают прогулки по городам. Посажиры Крызов освобождены от визовых требований. Уточните условия.,круизы в санкт петербург включают прогулки по городу пассажиры круизов освобождены от визовых требований уточните условия,крызы в санкт петербург включают прогулки по городам посажиры крызов освобождены от визовых требований уточните условия
1836,"Людям с античных времен были известны основные химические элементы, такие как золото, серебро и медь, поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий.","Людям с античных времен были известны основные химические элементы. Такие козолы, то серебро иметь поскольку их все можно встретить природив чистом виде. И относительно легко добывать с помощью примитивных орудий.",людям с античных времен были известны основные химические элементы такие как золото серебро и медь поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий,людям с античных времен были известны основные химические элементы такие козолы то серебро иметь поскольку их все можно встретить природив чистом виде и относительно легко добывать с помощью примитивных орудий
1840,"Подобные площадки, которые посетило большое количество людей, были организованы во многих других городах Италии и в остальном мире, в частности в Польше.","Подобные площадки, которые посетило большое количество людей, были организованы во многих других городах Италии и в остальном мире, в частности в Польше.",подобные площадки которые посетило большое количество людей были организованы во многих других городах италии и в остальном мире в частности в польше,подобные площадки которые посетило большое количество людей были организованы во многих других городах италии и в остальном мире в частности в польше
