id,ref,hyp,ref_norm,hyp_norm
1863,"Сердцем тибетской медитации считается Йога Божеств. Посредством визуализации разнообразных божеств чистятся энергетические каналы, запускаются чакры и достигается просветлённость сознания.","Серкцем тебецком медитации считается Йога Божеств, по средствам визуализации разнообразных Божеств, чистятся энергетические каналы, запускаются чайкры и достигаются просветлённые сознания.",сердцем тибетской медитации считается йога божеств посредством визуализации разнообразных божеств чистятся энергетические каналы запускаются чакры и достигается просветленность сознания,серкцем тебецком медитации считается йога божеств по средствам визуализации разнообразных божеств чистятся энергетические каналы запускаются чайкры и достигаются просветленные сознания
1809,"Шпалы начали применяться довольно давно для того, чтобы удерживать рельсы на месте. Однако впоследствии стало ясно, что пути были более эффективны при полосе из железа сверху.","Шпалы начали применяться довольно давно для того, чтобы удерживать резью на месте. Однако в последствии стало ясно, что пути были более эффективны при полосе изжли за сверху.",шпалы начали применяться довольно давно для того чтобы удерживать рельсы на месте однако впоследствии стало ясно что пути были более эффективны при полосе из железа сверху,шпалы начали применяться довольно давно для того чтобы удерживать резью на месте однако в последствии стало ясно что пути были более эффективны при полосе изжли за сверху
1781,"Мадагаскар намного больше других и  является самобытным континентом в том, что касается дикой природы.","Манда Госкар намного больше других и является самобытным континетом, что касается дикой природы.",мадагаскар намного больше других и является самобытным континентом в том что касается дикой природы,манда госкар намного больше других и является самобытным континетом что касается дикой природы
1825,"Если вы хотите находиться рядом со сценой, вам нужно приехать заранее, чтобы найти место для кемпинга вблизи от музыки.","Если вы хотите находиться рядом со сценой, вам нужно приехать за ранее, чтобы найти место для компенков в президент музыке.",если вы хотите находиться рядом со сценой вам нужно приехать заранее чтобы найти место для кемпинга вблизи от музыки,если вы хотите находиться рядом со сценой вам нужно приехать за ранее чтобы найти место для компенков в президент музыке
1855,"Львиные прайды ведут себя очень похоже со стаями волков или собак — животных, которые по повадкам удивительно похожи на львов (но не других крупных кошек) и тоже очень опасны для своих жертв.","Левиной прайды ведут себя очень похожа на волков или собак, животных, которые по поваткам удивительно похожа на левов. Но не других крупных кошек, и тоже очень опасный для своих жертв.",львиные прайды ведут себя очень похоже со стаями волков или собак животных которые по повадкам удивительно похожи на львов но не других крупных кошек и тоже очень опасны для своих жертв,левиной прайды ведут себя очень похожа на волков или собак животных которые по поваткам удивительно похожа на левов но не других крупных кошек и тоже очень опасный для своих жертв
1806,"Поскольку световое загрязнение в период их расцвета не было такой проблемой, как сегодня, они обычно расположены в городах или в кампусах, до которых легче добраться, чем до тех, которые построены в наше время.","Поскольку световое загрязление вперею, ты их рассвета не было такое проблема и как сегодня, они обычно расположены в кородах или в компусах, до которых легче добраться, чем до тех, которые построены в наше время.",поскольку световое загрязнение в период их расцвета не было такой проблемой как сегодня они обычно расположены в городах или в кампусах до которых легче добраться чем до тех которые построены в наше время,поскольку световое загрязление вперею ты их рассвета не было такое проблема и как сегодня они обычно расположены в кородах или в компусах до которых легче добраться чем до тех которые построены в наше время
1697,"Он не смог принять препараты, необходимые для облегчения боли, так как они запрещены в Играх.","Он не смог принять препараты необходимые для облегчения более, так как они запрещены в играх.",он не смог принять препараты необходимые для облегчения боли так как они запрещены в играх,он не смог принять препараты необходимые для облегчения более так как они запрещены в играх
1964,"25 листовок Данлэпа, известные на настоящее время, являются старейшими выжившими копиями документа. Оригинальная рукописная копия не дошла до нас.",25 ст. Дамлаба известнее на настоящие время и является старейшими выжившими копиями документа. Оригинальная руку песня не дошла до нас.,25 листовок данлэпа известные на настоящее время являются старейшими выжившими копиями документа оригинальная рукописная копия не дошла до нас,25 ст дамлаба известнее на настоящие время и является старейшими выжившими копиями документа оригинальная руку песня не дошла до нас
1900,"Ее очень нелегко обнаружить даже тому, кто знает о ее существовании. В пещере человек оказывается в полной изоляции.","Ее очень нелегко обнаружить, даже тому, кто знает ее существование. В пещере человека казывается в полной изоляции.",ее очень нелегко обнаружить даже тому кто знает о ее существовании в пещере человек оказывается в полной изоляции,ее очень нелегко обнаружить даже тому кто знает ее существование в пещере человека казывается в полной изоляции
1822,"Султан Марокко перестроил город под названием Эд-Дар-эль-Бейда, а испанские торговцы, создавшие тут торговые базы, назвали его Касабланка.","Султан Марокка перестроил город под названием Эт-Дар Эльпейта, а из панский торговцы создавшие тут торговые базы, назвали его кассоблонка.",султан марокко перестроил город под названием эд дар эль бейда а испанские торговцы создавшие тут торговые базы назвали его касабланка,султан марокка перестроил город под названием эт дар эльпейта а из панский торговцы создавшие тут торговые базы назвали его кассоблонка
1864,"Г-жа Киршнер объявила о своём намерении баллотироваться на пост президента в Аргентинском театре, в том же месте, где она начала свою предвыборную кампанию в Сенат в 2005 году в качестве члена делегации провинции Буэнос-Айрес.","Госпожа Киршнер объявила своё вномерение и балотироваться на пост президента Воргентинском театре. В том же месте, ввенана Челасвью предвыборную компанию в Сенаде 2005 году в качестве члена делегации провинции Бояна Сайрес.",г жа киршнер объявила о своем намерении баллотироваться на пост президента в аргентинском театре в том же месте где она начала свою предвыборную кампанию в сенат в 2005 году в качестве члена делегации провинции буэнос айрес,госпожа киршнер объявила свое вномерение и балотироваться на пост президента воргентинском театре в том же месте ввенана челасвью предвыборную компанию в сенаде 2005 году в качестве члена делегации провинции бояна сайрес
1794,"Цивилизация — это отдельная культура, носителями которой является достаточно большая группа людей, живущих и работающих вместе, общество.","Цивилизация — это отдельная культура, носителями, которые являются достаточно большая группа людей, живущих работающих вместе. Общество.",цивилизация это отдельная культура носителями которой является достаточно большая группа людей живущих и работающих вместе общество,цивилизация это отдельная культура носителями которые являются достаточно большая группа людей живущих работающих вместе общество
1865,Круизы в Санкт-Петербург включают прогулки по городу. Пассажиры круизов освобождены от визовых требований (уточните условия).,Курей из-за в Санкт-Петербург включают прогулки по городу. По сожирок Рызов освобождены от визовых требований. Уточните условие.,круизы в санкт петербург включают прогулки по городу пассажиры круизов освобождены от визовых требований уточните условия,курей из за в санкт петербург включают прогулки по городу по сожирок рызов освобождены от визовых требований уточните условие
1836,"Людям с античных времен были известны основные химические элементы, такие как золото, серебро и медь, поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий.","Людям с анчичных времен были известны остальные химические элементы. Такие к вызову, то есть я люблю иметь поскольку их все можно встретить природе в чистом виде. Это действительно легко. Добавайте с помощью примитивных рудей.",людям с античных времен были известны основные химические элементы такие как золото серебро и медь поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий,людям с анчичных времен были известны остальные химические элементы такие к вызову то есть я люблю иметь поскольку их все можно встретить природе в чистом виде это действительно легко добавайте с помощью примитивных рудей
1840,"Подобные площадки, которые посетило большое количество людей, были организованы во многих других городах Италии и в остальном мире, в частности в Польше.","Подубные площадки, которые посетило большое количество людей. Были организованы во многих других городах и талей и в остальном мире. В частности, в Польше.",подобные площадки которые посетило большое количество людей были организованы во многих других городах италии и в остальном мире в частности в польше,подубные площадки которые посетило большое количество людей были организованы во многих других городах и талей и в остальном мире в частности в польше
