id,ref,hyp,ref_norm,hyp_norm
1749,"It was ruled by the ""Vichy"" French. These were French people who had made peace with the Germans in 1940 and worked with the invaders instead of fighting them.",it was ruled by the viki french these were french people who had made peace with the germans in f and worked with the invaders instead of fighting them,it was ruled by the vichy french these were french people who had made peace with the germans in 1940 and worked with the invaders instead of fighting them,it was ruled by the viki french these were french people who had made peace with the germans in f and worked with the invaders instead of fighting them
1705,"On 15 August 1940, the Allies invaded southern France, the invasion was called ""Operation Dragoon"".",on august f f the allies invaded southern france and the invasion was called operation dragoon,on 15 august 1940 the allies invaded southern france the invasion was called operation dragoon,on august f f the allies invaded southern france and the invasion was called operation dragoon
1662,Alloys are basically a mixture of two or more metals. Don't forget that there are many elements on the periodic table.,alloys are basically a mixure of two or more metals don't forget there are many elements on the piriety of   table,alloys are basically a mixture of two or more metals don t forget that there are many elements on the periodic table,alloys are basically a mixure of two or more metals don t forget there are many elements on the piriety of table
1729,"For example, each year students from Bennet School in North Carolina design a website about their trip to the State Capital, each year the website gets remodeled, but old versions are kept online to serve as a scrapbook.",for example each year students from bennet school in north carolina design a website about their trip to a state capital each year the website gets remodeled but old resions are kept on line to serve as a scrap book,for example each year students from bennet school in north carolina design a website about their trip to the state capital each year the website gets remodeled but old versions are kept online to serve as a scrapbook,for example each year students from bennet school in north carolina design a website about their trip to a state capital each year the website gets remodeled but old resions are kept on line to serve as a scrap book
1790,"His work is of such recognized quality and detail that he is one of the very few ""household names"" among philatelists. Some specialize in collecting his work alone.",his work is of such recognized quality and detail that he is one of the very few household names among philatelliss som specialized in collecting his work alone,his work is of such recognized quality and detail that he is one of the very few household names among philatelists some specialize in collecting his work alone,his work is of such recognized quality and detail that he is one of the very few household names among philatelliss som specialized in collecting his work alone
1858,"Danielle Lantagne, a UN expert on the disease, stated the outbreak was likely caused by the peacekeepers.",daniel lantigi a un expert on the disease stated that outbreak was likely caused by the peacekeepers,danielle lantagne a un expert on the disease stated the outbreak was likely caused by the peacekeepers,daniel lantigi a un expert on the disease stated that outbreak was likely caused by the peacekeepers
1789,"The other nominations include Best Picture, Director, Cinematography, Costume Design, Film-editing, Original Score, Production Design, Sound Editing, Sound Mixing and Original Screenplay.",the other nominations include best picture director senmatography coson design film edding original score production design solnd edding sound mixing and original screen play,the other nominations include best picture director cinematography costume design film editing original score production design sound editing sound mixing and original screenplay,the other nominations include best picture director senmatography coson design film edding original score production design solnd edding sound mixing and original screen play
1909,"Virtual teams are held to the same standards of excellence as conventional teams, but there are subtle differences.",virtual teams are held to the same standard of excellence as conventional teams but there are subtle differences,virtual teams are held to the same standards of excellence as conventional teams but there are subtle differences,virtual teams are held to the same standard of excellence as conventional teams but there are subtle differences
1897,"In the north the region is bounded by the Sahel, and in the south and west by the Atlantic Ocean.",in the north the region is bounded by the sahel and in the south and west by the atlantic ocean,in the north the region is bounded by the sahel and in the south and west by the atlantic ocean,in the north the region is bounded by the sahel and in the south and west by the atlantic ocean
1680,"A well rounded athlete, the tiger can climb (though not well), swim, leap great distances and pull with five times the force of a strong human.",a well-rounded athlete the tiger can climb though not well swim leap great distances and pull with five times the force of a strong human,a well rounded athlete the tiger can climb though not well swim leap great distances and pull with five times the force of a strong human,a well rounded athlete the tiger can climb though not well swim leap great distances and pull with five times the force of a strong human
1953,He was subsequently relocated to Addenbrooke's Hospital in Cambridge.,he was subsequently relocated to edinbrook's hospital in cambridge,he was subsequently relocated to addenbrooke s hospital in cambridge,he was subsequently relocated to edinbrook s hospital in cambridge
1740,The pyramid sound and light show is one of the most interesting things in the area for kids.,the pyramid's sound and light show is one of the most interesting things in the area for kids,the pyramid sound and light show is one of the most interesting things in the area for kids,the pyramid s sound and light show is one of the most interesting things in the area for kids
1717,"Due to the underwater topology the return flow is concentrated at a few deeper sections, and a fast current to deep water may form there.",due to the underwater topology the return flow is concentrated at a few deeper sections and a fast current to deep water may form there,due to the underwater topology the return flow is concentrated at a few deeper sections and a fast current to deep water may form there,due to the underwater topology the return flow is concentrated at a few deeper sections and a fast current to deep water may form there
1987,"The crash occurred high up in mountainous terrain, and is believed to have been the result of hostile fire.",the crash occurred high up in mountainous terrain and is valuv to have been the result of hostile fire,the crash occurred high up in mountainous terrain and is believed to have been the result of hostile fire,the crash occurred high up in mountainous terrain and is valuv to have been the result of hostile fire
1990,"Blogs can also help improve student writing. While students often begin their blog experience with sloppy grammar and spelling, the presence of an audience generally changes that.",blogs can also help improve student writing while students often begin their blog experience with sloppy grammar and spelling the presence of an audious generally changeestep,blogs can also help improve student writing while students often begin their blog experience with sloppy grammar and spelling the presence of an audience generally changes that,blogs can also help improve student writing while students often begin their blog experience with sloppy grammar and spelling the presence of an audious generally changeestep
1908,This is an important way to distinguish between some verbs and objects.,this is an important way to distinguish between some verbs and objects,this is an important way to distinguish between some verbs and objects,this is an important way to distinguish between some verbs and objects
1752,"As a result, two fish species have become extinct, and two others have become endangered, including the humpback chub.",as a result two fish species have become extinct and two others have become endangered including the humpback chub,as a result two fish species have become extinct and two others have become endangered including the humpback chub,as a result two fish species have become extinct and two others have become endangered including the humpback chub
2005,But there are a lot of things about birds that still look like a dinosaur.,but there are a lot of things about birds that still look like a vinos sorc,but there are a lot of things about birds that still look like a dinosaur,but there are a lot of things about birds that still look like a vinos sorc
1678,"Oliver Sacks, in his paper The President's Speech, indicated how people who are unable to understand speech because of brain damage are nevertheless able to assess sincerity accurately.",oliver sax and his paper o the president's speech indicated how people who are unable to understand speech because of brain damage are nevertheless able to assess sincerity accurately,oliver sacks in his paper the president s speech indicated how people who are unable to understand speech because of brain damage are nevertheless able to assess sincerity accurately,oliver sax and his paper o the president s speech indicated how people who are unable to understand speech because of brain damage are nevertheless able to assess sincerity accurately
1701,"Goats seem to have been first domesticated roughly 10,000 years ago in the Zagros Mountains of Iran.",goats seem to have been first domesticated roughly ten thousand years ago in the zagros mountains of iran,goats seem to have been first domesticated roughly 10 000 years ago in the zagros mountains of iran,goats seem to have been first domesticated roughly ten thousand years ago in the zagros mountains of iran
2001,Travellers are strongly advised to be aware of any risk of severe weather affecting their area as they may affect any travel plans.,travellers are strongly advised to be aware of any risk of suver weather affecting their area as they may affect any travel plans,travellers are strongly advised to be aware of any risk of severe weather affecting their area as they may affect any travel plans,travellers are strongly advised to be aware of any risk of suver weather affecting their area as they may affect any travel plans
1991,"During this period of European history, the Catholic Church, which had become rich and powerful, came under scrutiny.",during this period of european history the catholic church which had become rich and powerful came under scrutiny,during this period of european history the catholic church which had become rich and powerful came under scrutiny,during this period of european history the catholic church which had become rich and powerful came under scrutiny
1895,"As knowledge of Greek declined, the West found itself cut off from its Greek philosophical and scientific roots.",as novels of greek declined the west found itself cut off from its greek philosophical and scientific roots,as knowledge of greek declined the west found itself cut off from its greek philosophical and scientific roots,as novels of greek declined the west found itself cut off from its greek philosophical and scientific roots
1710,"Last week, METI announced that Apple had informed it of 34 additional overheating incidents, which the company called ""non-serious.""",last week m medi announced that apple had informed it of f additional overheating incidents which the company called non serius,last week meti announced that apple had informed it of 34 additional overheating incidents which the company called non serious,last week m medi announced that apple had informed it of f additional overheating incidents which the company called non serius
1975,Vatican City's population is around 800. It is the smallest independent country in the world and the country with the lowest population.,vatican city population is around e it is the smallest independent country in the world and the population,vatican city s population is around 800 it is the smallest independent country in the world and the country with the lowest population,vatican city population is around e it is the smallest independent country in the world and the population
1864,"Mrs. Kirchner announced her intention to run for president at the Argentine Theatre, the same location she used to start her 2005 campaign for the Senate as member of the Buenos Aires province delegation.",mrs kurthner announced her intention to run for president at the argentine teader the same location she used to start her tf campaign for the senate as member of the buenos are's province delegation,mrs kirchner announced her intention to run for president at the argentine theatre the same location she used to start her 2005 campaign for the senate as member of the buenos aires province delegation,mrs kurthner announced her intention to run for president at the argentine teader the same location she used to start her tf campaign for the senate as member of the buenos are s province delegation
1720,The hot chocolate is up to Belgian standards. Fruit juices are pricey but excellent.,the hot chocolate is up to belgian standards fruit uses are pricey but excellent,the hot chocolate is up to belgian standards fruit juices are pricey but excellent,the hot chocolate is up to belgian standards fruit uses are pricey but excellent
