id,ref,hyp,ref_norm,hyp_norm
1903,"Когда все доступные ресурсы эффективно используются во всех функциональных подразделениях организации, то могут проявиться креативность и изобретательность.","Когда все доступные ресурсы эффективно используются во всех функционалях подразделениях организаций, то могут появиться креативность и изобретательность.",когда все доступные ресурсы эффективно используются во всех функциональных подразделениях организации то могут проявиться креативность и изобретательность,когда все доступные ресурсы эффективно используются во всех функционалях подразделениях организаций то могут появиться креативность и изобретательность
1725,"Серия ASUS Eee PC, ранее представленная во всём мире с ориентацией на такие факторы, как экономия средств и функциональность, стала горячей темой во время месяца информационных технологий в Тайбэе в 2007 году.","Серия ASUS-E PC, ранее представленная во всем мире с ориентацией на такие факторы как экономия, средств и функциональность, стала горячей темой во время месяца информационных технологий в Тайбе в 2007 году.",серия asus eee pc ранее представленная во всем мире с ориентацией на такие факторы как экономия средств и функциональность стала горячей темой во время месяца информационных технологий в тайбэе в 2007 году,серия asus e pc ранее представленная во всем мире с ориентацией на такие факторы как экономия средств и функциональность стала горячей темой во время месяца информационных технологий в тайбе в 2007 году
1762,"Переносчиками являются свиньи, от которых через комаров болезнь затем передаётся человеку.","Переношиками являются свини, от которых через коммаров болезнь затем предается человеку.",переносчиками являются свиньи от которых через комаров болезнь затем передается человеку,переношиками являются свини от которых через коммаров болезнь затем предается человеку
1668,"Также может быть выгодно купить Wild Card, которая позволяет посещать национальные парки ЮАР либо выборочно, либо все.","Также может быть выгодно купить Уилткард, которая позволяет посещать национальные парки UR, либо выброшенную, либо все.",также может быть выгодно купить wild card которая позволяет посещать национальные парки юар либо выборочно либо все,также может быть выгодно купить уилткард которая позволяет посещать национальные парки ur либо выброшенную либо все
1757,"Только мутации в клетках зародышевой линии могут передаваться далее детям, в то время как мутации где-то ещё могут привести к гибели клеток или раку.","Только мутации в клетках зародышевые линии могут передаваться далее детям, в то время, как мутация где-то еще могут привести гибли клеток или раку.",только мутации в клетках зародышевой линии могут передаваться далее детям в то время как мутации где то еще могут привести к гибели клеток или раку,только мутации в клетках зародышевые линии могут передаваться далее детям в то время как мутация где то еще могут привести гибли клеток или раку
1780,"Энергия кундалини (энергия просветления) в кундалини-йоге пробуждается через позы йоги, дыхательные упражнения, мантры и визуализации.","Энергия Кундалини — энергия просветления. В Кундалинии Йоги пробуждается через пози Йоги — дыхательные упражнения, мантры и визуализации.",энергия кундалини энергия просветления в кундалини йоге пробуждается через позы йоги дыхательные упражнения мантры и визуализации,энергия кундалини энергия просветления в кундалинии йоги пробуждается через пози йоги дыхательные упражнения мантры и визуализации
1822,"Султан Марокко перестроил город под названием Эд-Дар-эль-Бейда, а испанские торговцы, создавшие тут торговые базы, назвали его Касабланка.","Султан Морокко перестроил город под названием Эддар Эльбейда. А испанский торговцы, создавший тут торговый база, назвали его Касабланка.",султан марокко перестроил город под названием эд дар эль бейда а испанские торговцы создавшие тут торговые базы назвали его касабланка,султан морокко перестроил город под названием эддар эльбейда а испанский торговцы создавший тут торговый база назвали его касабланка
1763,"Так же, как Луна притягивает Землю, при этом вызывая приливы, так и Млечный Путь воздействует на галактику в Стрельце.","Так же как лунна притягивает землю, претом вызывая преливы так и млечный путь воздействует на галактику стрельцы.",так же как луна притягивает землю при этом вызывая приливы так и млечный путь воздействует на галактику в стрельце,так же как лунна притягивает землю претом вызывая преливы так и млечный путь воздействует на галактику стрельцы
1884,"В частности, утверждается, что можно определить, лжет ли человек, при помощи правильной интерпретации его микровыражений.","В частности, уктуржидается, что можно определить, лжёт ли человек при помощи правильной интерпретации его микроворажений.",в частности утверждается что можно определить лжет ли человек при помощи правильной интерпретации его микровыражений,в частности уктуржидается что можно определить лжет ли человек при помощи правильной интерпретации его микроворажений
1722,53-летний Куомо начал свою деятельность на посту губернатора в начале этого года и подписал законопроект о легализации однополых браков в прошлом месяце.,53-летний Кома начал свою деятельность на посту губернатора в начале этого года и подписал законопроект «Легализация однополных браков» в прошлом месяце.,53 летний куомо начал свою деятельность на посту губернатора в начале этого года и подписал законопроект о легализации однополых браков в прошлом месяце,53 летний кома начал свою деятельность на посту губернатора в начале этого года и подписал законопроект легализация однополных браков в прошлом месяце
1768,"Большинство зданий по краям комплекса было перестроено, чтобы дать туристам более точное представление о том, как они выглядели изначально.","Большинство зданий по краям комплекса было перестроены, чтобы дать туристам более точное представление о том, как они выгодили изначально.",большинство зданий по краям комплекса было перестроено чтобы дать туристам более точное представление о том как они выглядели изначально,большинство зданий по краям комплекса было перестроены чтобы дать туристам более точное представление о том как они выгодили изначально
1891,Лаккха Сингх исполнил чхаппан бхог бхаджан.  Певец Раджу Кханделвал пел вместе с ним.,"Лакхасинг исполнил Чхапан Пхоп Пхаджан, Бевец Раджо. Ханделвал бел вместе с ним.",лаккха сингх исполнил чхаппан бхог бхаджан певец раджу кханделвал пел вместе с ним,лакхасинг исполнил чхапан пхоп пхаджан бевец раджо ханделвал бел вместе с ним
1962,Показатель pH определяется степенью насыщенности ионами водорода (H в pH) исследуемого химического соединения.,"Токазатель пиаш определяется степень нюносышности ионами водорода, аж пиаш, исследуемого химического соединения.",показатель ph определяется степенью насыщенности ионами водорода h в ph исследуемого химического соединения,токазатель пиаш определяется степень нюносышности ионами водорода аж пиаш исследуемого химического соединения
1861,"В результате актёры курят косяки с марихуаной на сцене, и сам театр поощряет публику присоединиться.",В результате актеры курят косикесмы рихуаны на сцене и сам театр поширает публику присоединяться.,в результате актеры курят косяки с марихуаной на сцене и сам театр поощряет публику присоединиться,в результате актеры курят косикесмы рихуаны на сцене и сам театр поширает публику присоединяться
1715,"Обычные объявления в метро делаются только на каталонском языке, но незапланированные перебои объявляются автоматизированной системой на самых разных языках, включая испанский, английский, французский, арабский и японский.","Обычные объявления в метро делаются только на каталонско-мезыке, но незапланированный перебой объявляется автоматизированная система и на самых разных языках, включая испанский, английский, французский, арабский и японский.",обычные объявления в метро делаются только на каталонском языке но незапланированные перебои объявляются автоматизированной системой на самых разных языках включая испанский английский французский арабский и японский,обычные объявления в метро делаются только на каталонско мезыке но незапланированный перебой объявляется автоматизированная система и на самых разных языках включая испанский английский французский арабский и японский
1882,"Учёные надеются понять, как образуются планеты, особенно то, как образовалась Земля, поскольку кометы сталкивались  с Землёй очень давно.","Учёные надеются понять, как образуются планеты, особенно то, как образовалась Земля, поскольку комметы сталкивались Землей очень давно.",ученые надеются понять как образуются планеты особенно то как образовалась земля поскольку кометы сталкивались с землей очень давно,ученые надеются понять как образуются планеты особенно то как образовалась земля поскольку комметы сталкивались землей очень давно
1885,Между 10:00 и 11:00 вечера по горному времени заключенные устроили пожар во дворе.,Между 10 и 1 вечера в горном времени заключённые устроили пожар во дворе.,между 10 00 и 11 00 вечера по горному времени заключенные устроили пожар во дворе,между 10 и 1 вечера в горном времени заключенные устроили пожар во дворе
1729,"Например, ежегодно учащиеся школы Беннет в Северной Каролине создают сайт о своём посещении столицы штата, и каждый год этот сайт обновляется, но доступ к старым версиям по-прежнему сохраняется — они служат памятным альбомом.","Например, ежегодно учащиеся школы Бэнет в Северной Каролине создают сайты своем посещения столицы штата. И каждый год этот сайт обновляется, но доступ к старым версиям по прежнему сохраняются, они служат памятным альбомам.",например ежегодно учащиеся школы беннет в северной каролине создают сайт о своем посещении столицы штата и каждый год этот сайт обновляется но доступ к старым версиям по прежнему сохраняется они служат памятным альбомом,например ежегодно учащиеся школы бэнет в северной каролине создают сайты своем посещения столицы штата и каждый год этот сайт обновляется но доступ к старым версиям по прежнему сохраняются они служат памятным альбомам
1663,Долина Кочамо – главное направление в Чили для альпинизма. Она известна как Йосмит Южной Америки и имеет большое количество больших гранитных стен и скал.,Далина Кочамо — главное направление в челюд для альбинизма. Она известна как Йосмид Южная Америки и имеет большое количество больших гранитных стен искал.,долина кочамо главное направление в чили для альпинизма она известна как йосмит южной америки и имеет большое количество больших гранитных стен и скал,далина кочамо главное направление в челюд для альбинизма она известна как йосмид южная америки и имеет большое количество больших гранитных стен искал
1795,"Начиная с 1988 года урны для избирательных бюллетеней должны быть прозрачными, чтобы избиратели и наблюдатели могли убедиться в том, что в начале голосования внутри нет конвертов и что к ним не добавлены какие-либо другие конверты, кроме конвертов тех людей, которых допустили к участию в голосовании и голоса которых подсчитали надлежащим образом.","Начиная с 1988 года урны для избирательных билетей не должны быть прозрачными, чтобы избиратели и наблюдатели могли убедиться в том, что в начале голосования внутри нет конвертов и что к ним не добавлены какие-либо другие конверты, кроме конвертов тех людей, которых допустили к участию в голосовании и голоса, которых подсчитали надряжащим образом.",начиная с 1988 года урны для избирательных бюллетеней должны быть прозрачными чтобы избиратели и наблюдатели могли убедиться в том что в начале голосования внутри нет конвертов и что к ним не добавлены какие либо другие конверты кроме конвертов тех людей которых допустили к участию в голосовании и голоса которых подсчитали надлежащим образом,начиная с 1988 года урны для избирательных билетей не должны быть прозрачными чтобы избиратели и наблюдатели могли убедиться в том что в начале голосования внутри нет конвертов и что к ним не добавлены какие либо другие конверты кроме конвертов тех людей которых допустили к участию в голосовании и голоса которых подсчитали надряжащим образом
1943,"Чем ниже напряжение, тем более позитивна присутствующая в вас жизненная сила. Каждому человеку потенциально дано обрести абсолютные покой и чувство удовлетворения.","Чем ни же напряжения, тем более позитивно присутствующая вас жизненная сила, каждому человеку потенциально дано обрести абсолютный покой и чувство удовлетворения.",чем ниже напряжение тем более позитивна присутствующая в вас жизненная сила каждому человеку потенциально дано обрести абсолютные покой и чувство удовлетворения,чем ни же напряжения тем более позитивно присутствующая вас жизненная сила каждому человеку потенциально дано обрести абсолютный покой и чувство удовлетворения
1836,"Людям с античных времен были известны основные химические элементы, такие как золото, серебро и медь, поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий.","Людям с античных времен были известны основные химические элементы, такие как золото, серебро и медь, поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью привнительных орудий.",людям с античных времен были известны основные химические элементы такие как золото серебро и медь поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий,людям с античных времен были известны основные химические элементы такие как золото серебро и медь поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью привнительных орудий
1776,"За ночь было изготовлено 150–200 копий, теперь известных как ""листовки Данлэпа"".","За ночь была изготовлено 150-200 копий, теперь известных как «Листовки данлопа».",за ночь было изготовлено 150 200 копий теперь известных как листовки данлэпа,за ночь была изготовлено 150 200 копий теперь известных как листовки данлопа
1698,"Все во вселенной состоит из материи. Вся материя состоит из мельчайших частиц, называемых атомами.","Всё во Вселенной состоит из материи. Вся материя состоит из мельчаших частиц, называемых атомами.",все во вселенной состоит из материи вся материя состоит из мельчайших частиц называемых атомами,все во вселенной состоит из материи вся материя состоит из мельчаших частиц называемых атомами
1769,"Великая пирамида была возведена египтянами в третьем веке до нашей эры и является одним из множества больших пирамидальных сооружений, построенных, чтобы почтить память фараона.","Великая пирамеда была визведена египтянами в третьем веке до нашей эры и является одним из множества больших пирамидальных сооружений, построенных чтобы почтить память фараоны.",великая пирамида была возведена египтянами в третьем веке до нашей эры и является одним из множества больших пирамидальных сооружений построенных чтобы почтить память фараона,великая пирамеда была визведена египтянами в третьем веке до нашей эры и является одним из множества больших пирамидальных сооружений построенных чтобы почтить память фараоны
1863,"Сердцем тибетской медитации считается Йога Божеств. Посредством визуализации разнообразных божеств чистятся энергетические каналы, запускаются чакры и достигается просветлённость сознания.","С сердцем Тибецкой медитацией считается йога божест. По средствам визуализации разнообразных божест, чистятся энергетические каналы, запускаются чакры и достигаются просудлённые сознания.",сердцем тибетской медитации считается йога божеств посредством визуализации разнообразных божеств чистятся энергетические каналы запускаются чакры и достигается просветленность сознания,с сердцем тибецкой медитацией считается йога божест по средствам визуализации разнообразных божест чистятся энергетические каналы запускаются чакры и достигаются просудленные сознания
1809,"Шпалы начали применяться довольно давно для того, чтобы удерживать рельсы на месте. Однако впоследствии стало ясно, что пути были более эффективны при полосе из железа сверху.","Шпалы начали применяться довольно давно для того, чтобы удерживать рельсы на месте. Однако впоследствии стало ясно, что пути были более эффективны при полосе из железа сверху.",шпалы начали применяться довольно давно для того чтобы удерживать рельсы на месте однако впоследствии стало ясно что пути были более эффективны при полосе из железа сверху,шпалы начали применяться довольно давно для того чтобы удерживать рельсы на месте однако впоследствии стало ясно что пути были более эффективны при полосе из железа сверху
1781,"Мадагаскар намного больше других и  является самобытным континентом в том, что касается дикой природы.","Мадагаскар на много больше других является самобытным континентом в том, что касается дикой природы.",мадагаскар намного больше других и является самобытным континентом в том что касается дикой природы,мадагаскар на много больше других является самобытным континентом в том что касается дикой природы
1825,"Если вы хотите находиться рядом со сценой, вам нужно приехать заранее, чтобы найти место для кемпинга вблизи от музыки.","Если вы хотите находиться рядом со сценой, вам нужно приехать заранее, чтобы найти место для кемпинга вблизи от музыки.",если вы хотите находиться рядом со сценой вам нужно приехать заранее чтобы найти место для кемпинга вблизи от музыки,если вы хотите находиться рядом со сценой вам нужно приехать заранее чтобы найти место для кемпинга вблизи от музыки
1855,"Львиные прайды ведут себя очень похоже со стаями волков или собак — животных, которые по повадкам удивительно похожи на львов (но не других крупных кошек) и тоже очень опасны для своих жертв.","Львиные прайды ведут себя очень похоже на волков или собак, животных, которые по повадкам удивительно похожи на львов, но не других крупных кошек и тоже очень опасны для своих жертв.",львиные прайды ведут себя очень похоже со стаями волков или собак животных которые по повадкам удивительно похожи на львов но не других крупных кошек и тоже очень опасны для своих жертв,львиные прайды ведут себя очень похоже на волков или собак животных которые по повадкам удивительно похожи на львов но не других крупных кошек и тоже очень опасны для своих жертв
1806,"Поскольку световое загрязнение в период их расцвета не было такой проблемой, как сегодня, они обычно расположены в городах или в кампусах, до которых легче добраться, чем до тех, которые построены в наше время.","Поскольку световое загрязнение в период их расцвета не было такой проблемой как сегодня, они обычно расположены в городах или в компусах, до которых легче добраться чем до тех, которые построены в наше время.",поскольку световое загрязнение в период их расцвета не было такой проблемой как сегодня они обычно расположены в городах или в кампусах до которых легче добраться чем до тех которые построены в наше время,поскольку световое загрязнение в период их расцвета не было такой проблемой как сегодня они обычно расположены в городах или в компусах до которых легче добраться чем до тех которые построены в наше время
