id,ref,hyp,ref_norm,hyp_norm
1729,"For example, each year students from Bennet School in North Carolina design a website about their trip to the State Capital, each year the website gets remodeled, but old versions are kept online to serve as a scrapbook.","For example, each year students from Bennett School in North Carolina design a website about their trip to the state capitol. Each year the website gets remodeled, but old versions are kept online to services grabbook.",for example each year students from bennet school in north carolina design a website about their trip to the state capital each year the website gets remodeled but old versions are kept online to serve as a scrapbook,for example each year students from bennett school in north carolina design a website about their trip to the state capitol each year the website gets remodeled but old versions are kept online to services grabbook
1855,"Lion prides act much like packs of wolves or dogs, animals surprisingly similar to lions (but not other big cats) in behavior, and also very deadly to their prey.","Lion prides act much like packs of wolves or dogs, animals surprisingly similar to lions, but not other big cats, in behavior, and also very deadly to their prey.",lion prides act much like packs of wolves or dogs animals surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey,lion prides act much like packs of wolves or dogs animals surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey
1919,The city is also the base to climb the Nyiragongo volcano along with some of the cheapest Mountain Gorilla tracking in Africa.,The city is also the base to climb the Nairai Gango volcano along with some of the cheapest mountain gorilla trafficking in Africa.,the city is also the base to climb the nyiragongo volcano along with some of the cheapest mountain gorilla tracking in africa,the city is also the base to climb the nairai gango volcano along with some of the cheapest mountain gorilla trafficking in africa
1802,The Internet combines elements of both mass and interpersonal communication.,The internet combines elements of both mass and interpersonal communication.,the internet combines elements of both mass and interpersonal communication,the internet combines elements of both mass and interpersonal communication
1711,These theories look at what it is about certain people that make them want the things that they do and what things in their environment will make them do or not do certain things.,These videos look at what it is about certain people that make them want the things that they do and what things in their environment will make them do or not do certain things.,these theories look at what it is about certain people that make them want the things that they do and what things in their environment will make them do or not do certain things,these videos look at what it is about certain people that make them want the things that they do and what things in their environment will make them do or not do certain things
1685,"For example, the most common still image photography format in the world is 35mm, which was the dominant film size at the close of the analog film era.","For example, the most common still-image photography format in the world is 35 mm, which was the dominant film size at the close of the analog film era.",for example the most common still image photography format in the world is 35mm which was the dominant film size at the close of the analog film era,for example the most common still image photography format in the world is 35 mm which was the dominant film size at the close of the analog film era
1992,"The term safari in popular use refers to overland travel to view the stunning African wildlife, particularly on savanna.",The term Stafari in popular loose refers to overland travel to view the stunning African wildlife particularly on Savannah.,the term safari in popular use refers to overland travel to view the stunning african wildlife particularly on savanna,the term stafari in popular loose refers to overland travel to view the stunning african wildlife particularly on savannah
2005,But there are a lot of things about birds that still look like a dinosaur.,But there are a lot of things about birds that still look like a dinosaur.,but there are a lot of things about birds that still look like a dinosaur,but there are a lot of things about birds that still look like a dinosaur
1982,"Women: It is recommended that any women travellers say that they are married, regardless of actual marital status.",Women is recommended that any women travelers say that they are married regardless of actual marital status.,women it is recommended that any women travellers say that they are married regardless of actual marital status,women is recommended that any women travelers say that they are married regardless of actual marital status
1674,"In some areas boiling water for a minute is enough, in others several minutes are needed.","In some areas, boiling water for a minute is enough and other several minutes are needed.",in some areas boiling water for a minute is enough in others several minutes are needed,in some areas boiling water for a minute is enough and other several minutes are needed
1952,"Anyone who's going to drive at high latitudes or over mountain passes should consider the possibility of snow, ice, or freezing temperatures.","Anyone who is going to drive at hot lightitudes or over, mountain passes should consider the possibility of snow, ice, or freezing temperatures.",anyone who s going to drive at high latitudes or over mountain passes should consider the possibility of snow ice or freezing temperatures,anyone who is going to drive at hot lightitudes or over mountain passes should consider the possibility of snow ice or freezing temperatures
1752,"As a result, two fish species have become extinct, and two others have become endangered, including the humpback chub.","As a result, two fish species have become extinct and two others have become endangered, including the humpback chub.",as a result two fish species have become extinct and two others have become endangered including the humpback chub,as a result two fish species have become extinct and two others have become endangered including the humpback chub
1749,"It was ruled by the ""Vichy"" French. These were French people who had made peace with the Germans in 1940 and worked with the invaders instead of fighting them.",It was ruled by the Vicky French. These were French people who had made peace with the Germans in 1940 and worked with the invaders instead of fighting them.,it was ruled by the vichy french these were french people who had made peace with the germans in 1940 and worked with the invaders instead of fighting them,it was ruled by the vicky french these were french people who had made peace with the germans in 1940 and worked with the invaders instead of fighting them
1705,"On 15 August 1940, the Allies invaded southern France, the invasion was called ""Operation Dragoon"".","On August 15, 1940, the Allies invaded southern France and the invasion was called Operation Dragoon.",on 15 august 1940 the allies invaded southern france the invasion was called operation dragoon,on august 15 1940 the allies invaded southern france and the invasion was called operation dragoon
1662,Alloys are basically a mixture of two or more metals. Don't forget that there are many elements on the periodic table.,Alloys are basically a mixture of two or more metals. Don't forget there are many elements on the PRID table.,alloys are basically a mixture of two or more metals don t forget that there are many elements on the periodic table,alloys are basically a mixture of two or more metals don t forget there are many elements on the prid table
1729,"For example, each year students from Bennet School in North Carolina design a website about their trip to the State Capital, each year the website gets remodeled, but old versions are kept online to serve as a scrapbook.","For example, each year students from Bennett School in North Carolina design a website about their trip to the state capitol. Each year the website gets remodeled, but older versions are kept online to serve as a scrapbook.",for example each year students from bennet school in north carolina design a website about their trip to the state capital each year the website gets remodeled but old versions are kept online to serve as a scrapbook,for example each year students from bennett school in north carolina design a website about their trip to the state capitol each year the website gets remodeled but older versions are kept online to serve as a scrapbook
1790,"His work is of such recognized quality and detail that he is one of the very few ""household names"" among philatelists. Some specialize in collecting his work alone.","His work is of such recognized quality and detail that he is one of the very few household names among Philotelists, some specialized in collecting his work alone.",his work is of such recognized quality and detail that he is one of the very few household names among philatelists some specialize in collecting his work alone,his work is of such recognized quality and detail that he is one of the very few household names among philotelists some specialized in collecting his work alone
1858,"Danielle Lantagne, a UN expert on the disease, stated the outbreak was likely caused by the peacekeepers.","Daniel Landtaghi, a UN expert on the disease, stated that outbreak was likely caused by the peacekeepers.",danielle lantagne a un expert on the disease stated the outbreak was likely caused by the peacekeepers,daniel landtaghi a un expert on the disease stated that outbreak was likely caused by the peacekeepers
1789,"The other nominations include Best Picture, Director, Cinematography, Costume Design, Film-editing, Original Score, Production Design, Sound Editing, Sound Mixing and Original Screenplay.","The other nominations include Best Picture, Director of Cinematography, Cousin Design, Film Editing, Original Score, Pression Design, Sound Editing, Sound Mixing, and Original Screenplay.",the other nominations include best picture director cinematography costume design film editing original score production design sound editing sound mixing and original screenplay,the other nominations include best picture director of cinematography cousin design film editing original score pression design sound editing sound mixing and original screenplay
1909,"Virtual teams are held to the same standards of excellence as conventional teams, but there are subtle differences.","Ritual teams are held to the same standard of excellence as conventional teams, but there are subtle differences.",virtual teams are held to the same standards of excellence as conventional teams but there are subtle differences,ritual teams are held to the same standard of excellence as conventional teams but there are subtle differences
1897,"In the north the region is bounded by the Sahel, and in the south and west by the Atlantic Ocean.","In the north, the region is bounded by this Sahel, and in the south and west by the Atlantic Ocean.",in the north the region is bounded by the sahel and in the south and west by the atlantic ocean,in the north the region is bounded by this sahel and in the south and west by the atlantic ocean
1680,"A well rounded athlete, the tiger can climb (though not well), swim, leap great distances and pull with five times the force of a strong human.","A well-rounded athlete, the tiger can climb, though not well, swim, leap great distances and pull with five times the force of a strong human.",a well rounded athlete the tiger can climb though not well swim leap great distances and pull with five times the force of a strong human,a well rounded athlete the tiger can climb though not well swim leap great distances and pull with five times the force of a strong human
1953,He was subsequently relocated to Addenbrooke's Hospital in Cambridge.,He was subsequently relocated to Addenbrook's hospital in Cambridge.,he was subsequently relocated to addenbrooke s hospital in cambridge,he was subsequently relocated to addenbrook s hospital in cambridge
1740,The pyramid sound and light show is one of the most interesting things in the area for kids.,The Pyramid Sound and Light Show is one of the most interesting things in the area for kids.,the pyramid sound and light show is one of the most interesting things in the area for kids,the pyramid sound and light show is one of the most interesting things in the area for kids
1717,"Due to the underwater topology the return flow is concentrated at a few deeper sections, and a fast current to deep water may form there.","Due to the underwater topology, the return flow is concentrated at a few deeper sections and a fast current to deep water may form there.",due to the underwater topology the return flow is concentrated at a few deeper sections and a fast current to deep water may form there,due to the underwater topology the return flow is concentrated at a few deeper sections and a fast current to deep water may form there
1987,"The crash occurred high up in mountainous terrain, and is believed to have been the result of hostile fire.",The crash occurred high up in mountainous terrain and is believed to have been the result of hostile fire.,the crash occurred high up in mountainous terrain and is believed to have been the result of hostile fire,the crash occurred high up in mountainous terrain and is believed to have been the result of hostile fire
1990,"Blogs can also help improve student writing. While students often begin their blog experience with sloppy grammar and spelling, the presence of an audience generally changes that.","Blogs can also help improve student writing, while students often begin their blog experience with sloppy grammar and spelling, the presence of an audience generally changes that.",blogs can also help improve student writing while students often begin their blog experience with sloppy grammar and spelling the presence of an audience generally changes that,blogs can also help improve student writing while students often begin their blog experience with sloppy grammar and spelling the presence of an audience generally changes that
1908,This is an important way to distinguish between some verbs and objects.,This is an important way to distinguish between some verbs and objects.,this is an important way to distinguish between some verbs and objects,this is an important way to distinguish between some verbs and objects
1752,"As a result, two fish species have become extinct, and two others have become endangered, including the humpback chub.","As a result, two fish species have become extinct and two others have become endangered, including the humpback chub.",as a result two fish species have become extinct and two others have become endangered including the humpback chub,as a result two fish species have become extinct and two others have become endangered including the humpback chub
2005,But there are a lot of things about birds that still look like a dinosaur.,But there are a lot of things about birds that still look like a dinosaur.,but there are a lot of things about birds that still look like a dinosaur,but there are a lot of things about birds that still look like a dinosaur
1678,"Oliver Sacks, in his paper The President's Speech, indicated how people who are unable to understand speech because of brain damage are nevertheless able to assess sincerity accurately.","Oliver Sacks, in his paper, the President's speech, indicated how people who are unable to understand speech because of brain damage are nevertheless able to assess sincerity accurately.",oliver sacks in his paper the president s speech indicated how people who are unable to understand speech because of brain damage are nevertheless able to assess sincerity accurately,oliver sacks in his paper the president s speech indicated how people who are unable to understand speech because of brain damage are nevertheless able to assess sincerity accurately
1701,"Goats seem to have been first domesticated roughly 10,000 years ago in the Zagros Mountains of Iran.","Goats seem to have been first domesticated roughly 10,000 years ago in the Zagros Mountains of Iran.",goats seem to have been first domesticated roughly 10 000 years ago in the zagros mountains of iran,goats seem to have been first domesticated roughly 10 000 years ago in the zagros mountains of iran
2001,Travellers are strongly advised to be aware of any risk of severe weather affecting their area as they may affect any travel plans.,Travellers are strongly advised to be aware of any risk of severe weather affecting their area as they may affect any travel plans.,travellers are strongly advised to be aware of any risk of severe weather affecting their area as they may affect any travel plans,travellers are strongly advised to be aware of any risk of severe weather affecting their area as they may affect any travel plans
1991,"During this period of European history, the Catholic Church, which had become rich and powerful, came under scrutiny.","During this period of European history, the Catholic Church, which had become rich and powerful, came under scrutiny.",during this period of european history the catholic church which had become rich and powerful came under scrutiny,during this period of european history the catholic church which had become rich and powerful came under scrutiny
1895,"As knowledge of Greek declined, the West found itself cut off from its Greek philosophical and scientific roots.","As knowledge of Greek decline, the West found itself cut off from its Greek philosophical and scientific roots.",as knowledge of greek declined the west found itself cut off from its greek philosophical and scientific roots,as knowledge of greek decline the west found itself cut off from its greek philosophical and scientific roots
1710,"Last week, METI announced that Apple had informed it of 34 additional overheating incidents, which the company called ""non-serious.""","Last week, Mehdi announced that Apple had informed it of 34 additional overheating incidents, which the company called non-serious.",last week meti announced that apple had informed it of 34 additional overheating incidents which the company called non serious,last week mehdi announced that apple had informed it of 34 additional overheating incidents which the company called non serious
1975,Vatican City's population is around 800. It is the smallest independent country in the world and the country with the lowest population.,Vatican City population is around 800. It is the smallest independent country in the world and the population.,vatican city s population is around 800 it is the smallest independent country in the world and the country with the lowest population,vatican city population is around 800 it is the smallest independent country in the world and the population
1864,"Mrs. Kirchner announced her intention to run for president at the Argentine Theatre, the same location she used to start her 2005 campaign for the Senate as member of the Buenos Aires province delegation.","This is Kirchner, announced her intention to run for president at the Argentine Theater, same location she used to start her 2005 campaign for the Senate as a member of the Buenos Aires Province delegation.",mrs kirchner announced her intention to run for president at the argentine theatre the same location she used to start her 2005 campaign for the senate as member of the buenos aires province delegation,this is kirchner announced her intention to run for president at the argentine theater same location she used to start her 2005 campaign for the senate as a member of the buenos aires province delegation
1720,The hot chocolate is up to Belgian standards. Fruit juices are pricey but excellent.,The hot chocolate is up to Belgian standards. Free juices are pricey but excellent.,the hot chocolate is up to belgian standards fruit juices are pricey but excellent,the hot chocolate is up to belgian standards free juices are pricey but excellent
1723,"The harbor was the site of an infamous naval standoff in 1889 when seven ships from Germany, the US, and Britain refused to leave the harbor.","The harbor was the site of an infamous naval standoff in 1889 when seven ships from Germany, the U.S. and Britain refused to leave the harbor.",the harbor was the site of an infamous naval standoff in 1889 when seven ships from germany the us and britain refused to leave the harbor,the harbor was the site of an infamous naval standoff in 1889 when seven ships from germany the u s and britain refused to leave the harbor
1769,"Built by the Egyptians in the third century BCE, the Great Pyramid is one of many large pyramid structures built to honor dead Pharaoh.","Built by the Egyptians in the 3rd century BCE, the Grey Pyramid is one of many large pyramid structures built to honor dead Pharaoh.",built by the egyptians in the third century bce the great pyramid is one of many large pyramid structures built to honor dead pharaoh,built by the egyptians in the 3rd century bce the grey pyramid is one of many large pyramid structures built to honor dead pharaoh
1794,"A civilization is a singular culture shared by a significant large group of people who live and work co-operatively, a society.","A civilization is a singular culture shared by a significant large group of people who live and work cooperatively, a society.",a civilization is a singular culture shared by a significant large group of people who live and work co operatively a society,a civilization is a singular culture shared by a significant large group of people who live and work cooperatively a society
1950,To the north and within easy reach is the romantic and fascinating town of Sintra and which was made famous to foreigners after a glowing account of its splendours recorded by Lord Byron.,"To the north and within, Easy Reach is the romantic and fascinating town of Sentra, and which was made famous to foreigners after a glowing account of its splendor is recorded by Lord Brian.",to the north and within easy reach is the romantic and fascinating town of sintra and which was made famous to foreigners after a glowing account of its splendours recorded by lord byron,to the north and within easy reach is the romantic and fascinating town of sentra and which was made famous to foreigners after a glowing account of its splendor is recorded by lord brian
1855,"Lion prides act much like packs of wolves or dogs, animals surprisingly similar to lions (but not other big cats) in behavior, and also very deadly to their prey.",Lion prides act much like packs of wolves or dogs. Animals that are prisingly similar to lions but not other big cats in behavior and also very deadly to their prey.,lion prides act much like packs of wolves or dogs animals surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey,lion prides act much like packs of wolves or dogs animals that are prisingly similar to lions but not other big cats in behavior and also very deadly to their prey
1882,"Scientists hope to understand how planets form, especially how the Earth formed, since comets collided with the Earth long ago.","Scientists hope to understand how planets form, especially how the Earth forms since comets collided with the Earth long ago.",scientists hope to understand how planets form especially how the earth formed since comets collided with the earth long ago,scientists hope to understand how planets form especially how the earth forms since comets collided with the earth long ago
1890,Most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions.,Most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions.,most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions,most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions
1849,"If you have watched the movie National Treasure, you may think a treasure map was written on the back of the Declaration of Independence.","If you have watched the movie National Treasure, you may think a treasure map was written on the back of the Declaration of Independence.",if you have watched the movie national treasure you may think a treasure map was written on the back of the declaration of independence,if you have watched the movie national treasure you may think a treasure map was written on the back of the declaration of independence
1893,"The Sundarbans are the largest littoral mangrove belt in the world, stretching 80 km (50 mi) into the Bangladeshi and Indian hinterland from the coast.","The Sundarbans are the largest Latoral mangrove belt in the world, stretching 80 kilometers, 50 miles, into the Bangladeshi and Indian hinterland from the coast.",the sundarbans are the largest littoral mangrove belt in the world stretching 80 km 50 mi into the bangladeshi and indian hinterland from the coast,the sundarbans are the largest latoral mangrove belt in the world stretching 80 kilometers 50 miles into the bangladeshi and indian hinterland from the coast
1667,"Generally speaking, two behaviors can emerge as managers begin to lead their former peers. One end of the spectrum is trying to remain “one of the guys” (or gals).","Generally speaking, two behaviors can emerge as managers begin to lead their former peers. One end of the spectrum is trying to remain one of the guys, or gals.",generally speaking two behaviors can emerge as managers begin to lead their former peers one end of the spectrum is trying to remain one of the guys or gals,generally speaking two behaviors can emerge as managers begin to lead their former peers one end of the spectrum is trying to remain one of the guys or gals
1814,Hydrogen ions are protons that had their electrons stripped off them (since Hydrogen atoms consist of one proton and one electron).,Hydrogen ions are protons that had their electrons stripped off them since hydrogen atoms consist of one proton and one electron.,hydrogen ions are protons that had their electrons stripped off them since hydrogen atoms consist of one proton and one electron,hydrogen ions are protons that had their electrons stripped off them since hydrogen atoms consist of one proton and one electron
1893,"The Sundarbans are the largest littoral mangrove belt in the world, stretching 80 km (50 mi) into the Bangladeshi and Indian hinterland from the coast.","The Sundarbans are the largest Latoral mangrove bell in the world, stretching 80 km, 50 miles, into the Bangladeshi and Indian hinterland from the coast.",the sundarbans are the largest littoral mangrove belt in the world stretching 80 km 50 mi into the bangladeshi and indian hinterland from the coast,the sundarbans are the largest latoral mangrove bell in the world stretching 80 km 50 miles into the bangladeshi and indian hinterland from the coast
1999,"Throughout 1960s, Brzezinski worked for John F. Kennedy as his advisor and then the Lyndon B. Johnson administration.","Throughout 1960s, Brzezinski worked for John F. Kennedy as his advisor and then the Lyndon B. Johnson administration.",throughout 1960s brzezinski worked for john f kennedy as his advisor and then the lyndon b johnson administration,throughout 1960s brzezinski worked for john f kennedy as his advisor and then the lyndon b johnson administration
1722,"Cuomo, 53, began his governorship earlier this year and signed a bill last month legalizing same-sex marriage.",QOMO 53 began his governorship earlier this year and signed a bill last month legalizing same-sex marriage.,cuomo 53 began his governorship earlier this year and signed a bill last month legalizing same sex marriage,qomo 53 began his governorship earlier this year and signed a bill last month legalizing same sex marriage
1778,Television reports show white smoke coming from the plant.,Television reports show white smoke coming from the plant.,television reports show white smoke coming from the plant,television reports show white smoke coming from the plant
1830,"The ruling party, South West Africa People's Organisation (SWAPO), also retained a majority in the parliamentary elections.",The ruling party's Southwest Africa Peoples Organization also retain a majority in the parliamentary elections.,the ruling party south west africa people s organisation swapo also retained a majority in the parliamentary elections,the ruling party s southwest africa peoples organization also retain a majority in the parliamentary elections
1841,"Nothing can be seen other than the clear, beautiful sky above and the many surrounding mountains. Very little of this world can be seen or heard from inside the cave.","Nothing can be seen other than the clear, beautiful sky above and the many surrounding mountains. Very little of this world can be seen or heard from inside the cave.",nothing can be seen other than the clear beautiful sky above and the many surrounding mountains very little of this world can be seen or heard from inside the cave,nothing can be seen other than the clear beautiful sky above and the many surrounding mountains very little of this world can be seen or heard from inside the cave
1866,"First, most riders wear riding boots with a heel and a smooth, quite narrow, sole.","First, most riders wearing riding boots with a heel and a smooth, quite narrow sole.",first most riders wear riding boots with a heel and a smooth quite narrow sole,first most riders wearing riding boots with a heel and a smooth quite narrow sole
1712,"Since 1966 the Sundarbans have been a wildlife sanctuary, and it is estimated that there are now 400 Royal Bengal tigers and about 30,000 spotted deer in the area.","Since 1966, the Sundar Buns have been a wildlife sanctuary and it is estimated there are now 400 royal Bengal Tigers and about 30,000 spotted deer in the area.",since 1966 the sundarbans have been a wildlife sanctuary and it is estimated that there are now 400 royal bengal tigers and about 30 000 spotted deer in the area,since 1966 the sundar buns have been a wildlife sanctuary and it is estimated there are now 400 royal bengal tigers and about 30 000 spotted deer in the area
1831,"The Plitvice Lakes national park is heavily forested, mainly with beech, spruce, and fir trees, and features a mixture of Alpine and Mediterranean vegetation.","The Plidvice Lakes National Park is heavily forested, mainly with beach, spruce, and fir trees, and features a mixture of alpine and Mediterranean vegetation.",the plitvice lakes national park is heavily forested mainly with beech spruce and fir trees and features a mixture of alpine and mediterranean vegetation,the plidvice lakes national park is heavily forested mainly with beach spruce and fir trees and features a mixture of alpine and mediterranean vegetation
1939,Also after the Revolution occupations were open to all male applicants allowing the most ambitious and successful to succeed.,"Also after the Revolution, occupations for open-to-ball male applicants, allowing the most ambitious and successful to succeed.",also after the revolution occupations were open to all male applicants allowing the most ambitious and successful to succeed,also after the revolution occupations for open to ball male applicants allowing the most ambitious and successful to succeed
1870,The scenes are displayed on the pyramids and the different pyramids are lit up.,The scenes are displayed on the pyramids and the different pyramids are lit up.,the scenes are displayed on the pyramids and the different pyramids are lit up,the scenes are displayed on the pyramids and the different pyramids are lit up
1941,These couples may choose to make an adoption plan for their baby.,These couples may choose to make an adoption plan for their baby.,these couples may choose to make an adoption plan for their baby,these couples may choose to make an adoption plan for their baby
1911,"Similarly, by having a Schengen visa, you do not need to apply for visas to each of the Schengen member countries separately, hence saving time, money and paperwork.","Similarly, by having a shigin visa, you do not need to apply for visas to each of the shingin member countries separately, hence saving time, money, and paperwork.",similarly by having a schengen visa you do not need to apply for visas to each of the schengen member countries separately hence saving time money and paperwork,similarly by having a shigin visa you do not need to apply for visas to each of the shingin member countries separately hence saving time money and paperwork
1698,Everything in the Universe is made of matter. All matter is made of tiny particles called atoms.,Everything in the universe is made of matter. All matter is made of tiny particles called atoms.,everything in the universe is made of matter all matter is made of tiny particles called atoms,everything in the universe is made of matter all matter is made of tiny particles called atoms
1750,The find also grants insight into the evolution of feathers in birds.,The find also crats inside into the evolution of feathers and birds.,the find also grants insight into the evolution of feathers in birds,the find also crats inside into the evolution of feathers and birds
1803,"The moisture on your hands will react with the outer layers, which will feel funny and form a sort of shell.","The moisture on your hands will react with the outer layers, which will feel funny and form a sort of shell.",the moisture on your hands will react with the outer layers which will feel funny and form a sort of shell,the moisture on your hands will react with the outer layers which will feel funny and form a sort of shell
1792,This is called a chemical's pH. You can make an indicator using red cabbage juice.,This is called a chemical's pH. You can make an indicator using red cabbage juice.,this is called a chemical s ph you can make an indicator using red cabbage juice,this is called a chemical s ph you can make an indicator using red cabbage juice
1757,"Only mutations in germ-line cells can be passed on to children, while mutations elsewhere can cause cell-death or cancer.","Only mutations in germline cells can be passed on to children, while mutations elsewhere can cause cell death or cancer.",only mutations in germ line cells can be passed on to children while mutations elsewhere can cause cell death or cancer,only mutations in germline cells can be passed on to children while mutations elsewhere can cause cell death or cancer
1860,The governor's office said nineteen of the injured were police officers.,The governor's office said 19 of the injured were police officers.,the governor s office said nineteen of the injured were police officers,the governor s office said 19 of the injured were police officers
1798,"In its early days, the show was featured solely at the long-running internet radio site TogiNet Radio, a site focused on talk radio.","In its early days, the show was featured solely at the long-running Internet radio site, TokiNet Radio, a site focused on talk radio.",in its early days the show was featured solely at the long running internet radio site toginet radio a site focused on talk radio,in its early days the show was featured solely at the long running internet radio site tokinet radio a site focused on talk radio
1824,"The Giza Plateau, or ""Giza Necropolis"" in the Egyptian Valley of the Dead contains several pyramids (of which the great pyramid is the largest), several small tombs, several temples, and the great Sphinx.","The Giza Plateau or Giza Anacronopolis in the Egyptian Valley of the Dead contains several pyramids of which the Great Pyramid is the largest. Several tombs, several temples, and the Great Spinks.",the giza plateau or giza necropolis in the egyptian valley of the dead contains several pyramids of which the great pyramid is the largest several small tombs several temples and the great sphinx,the giza plateau or giza anacronopolis in the egyptian valley of the dead contains several pyramids of which the great pyramid is the largest several tombs several temples and the great spinks
1941,These couples may choose to make an adoption plan for their baby.,These couples may choose to make an adoption plan for their baby.,these couples may choose to make an adoption plan for their baby,these couples may choose to make an adoption plan for their baby
1896,"USA Gymnastics and the USOC have the same goal — making the sport of gymnastics, and others, as safe as possible for athletes to follow their dreams in a safe, positive and empowered environment.","USA Gymnastics and the USOC have the same goal, making the sport of gymnastics and others as safe as possible for athletes to follow their dreams in a safe, positive, and empowered environment.",usa gymnastics and the usoc have the same goal making the sport of gymnastics and others as safe as possible for athletes to follow their dreams in a safe positive and empowered environment,usa gymnastics and the usoc have the same goal making the sport of gymnastics and others as safe as possible for athletes to follow their dreams in a safe positive and empowered environment
1955,"MS is a disease that affects the central nervous system, which is made up of the brain, the spinal cord and the optic nerve.","MS is a disease that affects the central nervous system, which is made up of the brain, the spinal cord, and the optic nerve.",ms is a disease that affects the central nervous system which is made up of the brain the spinal cord and the optic nerve,ms is a disease that affects the central nervous system which is made up of the brain the spinal cord and the optic nerve
1881,Sharing a field trip virtually is also a great way to reflect a on a trip and share experiences with future classes.,Sharing a field trip virtually is also a great way to reflect on a trip and share experiences with future classes.,sharing a field trip virtually is also a great way to reflect a on a trip and share experiences with future classes,sharing a field trip virtually is also a great way to reflect on a trip and share experiences with future classes
1797,Everyone participates in society and uses transportation systems. Almost everyone complains about transportation systems.,Everyone participates in society and uses transportation systems. Almost everyone complains about transportation systems.,everyone participates in society and uses transportation systems almost everyone complains about transportation systems,everyone participates in society and uses transportation systems almost everyone complains about transportation systems
1899,Muhammad was deeply interested in matters beyond this mundane life. He used to frequent a cave that became known as “Hira‘” on the Mountain of “Noor” (light) for contemplation.,"Muhammad was deeply interested in matters beyond this mundane life. He used to frequent a cave that became known as Hira on the mountain of Nohr, Light, for contemplation.",muhammad was deeply interested in matters beyond this mundane life he used to frequent a cave that became known as hira on the mountain of noor light for contemplation,muhammad was deeply interested in matters beyond this mundane life he used to frequent a cave that became known as hira on the mountain of nohr light for contemplation
